FID,obsID,species,class,order,year,month,day,dcmlLng,dcmlLtt,indvdlC,bssOfRc,desert
116132,116189,Agelaius tricolor,Aves,Passeriformes,2011,10,31,-120.83524,36.603027,1,HUMAN_OBSERVATION,
116136,116193,Buteo swainsoni,Aves,Accipitriformes,2017,5,24,-120.22303,36.735565,2,HUMAN_OBSERVATION,
116148,116205,Haliaeetus leucocephalus,Aves,Accipitriformes,2016,11,5,-120.626495,37.17769,1,HUMAN_OBSERVATION,
116181,116238,Agelaius tricolor,Aves,Passeriformes,2017,1,14,-120.62203,37.167942,0,HUMAN_OBSERVATION,
116190,116247,Buteo swainsoni,Aves,Accipitriformes,2020,7,31,-119.3753,36.180737,1,HUMAN_OBSERVATION,
116194,116251,Buteo swainsoni,Aves,Accipitriformes,2013,9,24,-119.792145,36.309288,1,HUMAN_OBSERVATION,
116196,116253,Buteo swainsoni,Aves,Accipitriformes,2009,6,12,-120.62203,37.167942,4,HUMAN_OBSERVATION,
116201,116258,Agelaius tricolor,Aves,Passeriformes,2016,3,26,-120.86049,36.704815,1,HUMAN_OBSERVATION,Mojave
116202,116259,Gymnogyps californianus,Aves,Accipitriformes,2018,10,13,-119.33848,34.912117,8,HUMAN_OBSERVATION,
116205,116262,Buteo swainsoni,Aves,Accipitriformes,2020,4,1,-120.626495,37.17769,5,HUMAN_OBSERVATION,
116226,116283,Buteo swainsoni,Aves,Accipitriformes,2018,5,5,-120.84686,36.76089,1,HUMAN_OBSERVATION,
116246,116303,Agelaius tricolor,Aves,Passeriformes,1999,3,27,-119.929375,36.371662,200,HUMAN_OBSERVATION,San Joaquin
116283,116340,Agelaius tricolor,Aves,Passeriformes,2015,1,31,-120.88555,36.60679,2,HUMAN_OBSERVATION,
116290,116347,Buteo swainsoni,Aves,Accipitriformes,2014,10,5,-119.15686,35.20324,1,HUMAN_OBSERVATION,
116291,116348,Haliaeetus leucocephalus,Aves,Accipitriformes,2017,12,29,-120.93187,36.612038,1,HUMAN_OBSERVATION,
116297,116354,Haliaeetus leucocephalus,Aves,Accipitriformes,2015,11,21,-121.098434,37.08131,1,HUMAN_OBSERVATION,
116304,116361,Agelaius tricolor,Aves,Passeriformes,2015,3,23,-119.17634,35.008083,2000,HUMAN_OBSERVATION,Sonoran
116329,116386,Buteo swainsoni,Aves,Accipitriformes,2013,8,17,-119.70267,36.13386,30,HUMAN_OBSERVATION,
116379,116436,Agelaius tricolor,Aves,Passeriformes,1985,4,2,-119.59139,35.499496,0,HUMAN_OBSERVATION,Sonoran
116437,116494,Haliaeetus leucocephalus,Aves,Accipitriformes,2017,2,19,-120.62001,37.182293,1,HUMAN_OBSERVATION,
116441,116498,Gymnogyps californianus,Aves,Accipitriformes,2020,6,23,-119.37666,34.90416,2,HUMAN_OBSERVATION,Mojave
116454,116511,Agelaius tricolor,Aves,Passeriformes,2017,1,21,-120.82442,36.602737,10,HUMAN_OBSERVATION,
116455,116512,Agelaius tricolor,Aves,Passeriformes,2016,3,25,-120.86004,36.704494,1,HUMAN_OBSERVATION,
116485,116542,Agelaius tricolor,Aves,Passeriformes,2009,2,1,-120.01701,35.29332,2,HUMAN_OBSERVATION,
116490,116547,Agelaius tricolor,Aves,Passeriformes,2020,3,5,-121.11688,37.308525,45,HUMAN_OBSERVATION,
116518,116575,Buteo swainsoni,Aves,Accipitriformes,2012,7,8,-120.626495,37.17769,3,HUMAN_OBSERVATION,
116520,116577,Empidonax traillii,Aves,Passeriformes,2015,9,7,-119.55017,36.03884,2,HUMAN_OBSERVATION,
116532,116589,Agelaius tricolor,Aves,Passeriformes,2010,3,21,-119.375854,35.90652,10,HUMAN_OBSERVATION,Sonoran
116539,116596,Agelaius tricolor,Aves,Passeriformes,2015,4,25,-119.55202,34.903954,46,HUMAN_OBSERVATION,Mojave
116554,116611,Buteo swainsoni,Aves,Accipitriformes,2019,6,6,-119.83498,36.17906,2,HUMAN_OBSERVATION,
116556,116613,Buteo swainsoni,Aves,Accipitriformes,2016,3,9,-119.509735,36.11582,1,HUMAN_OBSERVATION,
116562,116619,Gymnogyps californianus,Aves,Accipitriformes,2015,10,20,-119.33848,34.912117,3,HUMAN_OBSERVATION,
116592,116649,Agelaius tricolor,Aves,Passeriformes,2017,7,9,-119.244576,35.305717,0,HUMAN_OBSERVATION,
116610,116667,Buteo swainsoni,Aves,Accipitriformes,2020,5,6,-119.50738,36.045353,3,HUMAN_OBSERVATION,San Joaquin
116611,116668,Agelaius tricolor,Aves,Passeriformes,2017,2,19,-120.62203,37.167942,1,HUMAN_OBSERVATION,
116617,116674,Haliaeetus leucocephalus,Aves,Accipitriformes,2018,1,7,-120.626495,37.17769,1,HUMAN_OBSERVATION,
116636,116693,Riparia riparia,Aves,Passeriformes,2018,10,13,-119.59725,35.7487,1,HUMAN_OBSERVATION,
116668,116725,Buteo swainsoni,Aves,Accipitriformes,2009,5,1,-119.76093,36.37382,1,HUMAN_OBSERVATION,Mojave
116669,116726,Agelaius tricolor,Aves,Passeriformes,2020,4,21,-120.75797,36.603043,2000,HUMAN_OBSERVATION,
116675,116732,Buteo swainsoni,Aves,Accipitriformes,2010,5,5,-120.8,37.2,0,HUMAN_OBSERVATION,Mojave
116690,116747,Agelaius tricolor,Aves,Passeriformes,2017,4,1,-121.08,37.0322,150,HUMAN_OBSERVATION,
116704,116761,Agelaius tricolor,Aves,Passeriformes,2017,2,19,-120.62001,37.182293,10,HUMAN_OBSERVATION,
116727,116784,Buteo swainsoni,Aves,Accipitriformes,2018,4,5,-120.3195,36.7159,3,HUMAN_OBSERVATION,
116728,116785,Agelaius tricolor,Aves,Passeriformes,2019,4,30,-119.59336,35.7592,200,HUMAN_OBSERVATION,
116746,116803,Agelaius tricolor,Aves,Passeriformes,2017,4,6,-120.8756,36.63316,240,HUMAN_OBSERVATION,San Joaquin
116761,116818,Buteo swainsoni,Aves,Accipitriformes,2015,4,12,-121.06447,37.02791,3,HUMAN_OBSERVATION,
116774,116831,Buteo swainsoni,Aves,Accipitriformes,2017,5,5,-121.024,37.08,1,HUMAN_OBSERVATION,
116816,116873,Gymnogyps californianus,Aves,Accipitriformes,2019,7,15,-119.37666,34.90416,1,HUMAN_OBSERVATION,
116818,116875,Haliaeetus leucocephalus,Aves,Accipitriformes,2016,8,18,-121.28138,37.45279,0,HUMAN_OBSERVATION,Mojave
116835,116892,Buteo swainsoni,Aves,Accipitriformes,2017,3,10,-119.38354,36.124012,1,HUMAN_OBSERVATION,
116845,116902,Buteo swainsoni,Aves,Accipitriformes,2018,5,2,-120.84686,36.76089,1,HUMAN_OBSERVATION,
116888,116945,Agelaius tricolor,Aves,Passeriformes,2014,10,23,-120.62001,37.182293,2,HUMAN_OBSERVATION,
116889,116946,Agelaius tricolor,Aves,Passeriformes,2017,3,11,-119.49793,35.844894,2500,HUMAN_OBSERVATION,
116894,116951,Haliaeetus leucocephalus,Aves,Accipitriformes,2011,2,19,-120.62203,37.167942,1,HUMAN_OBSERVATION,
116906,116963,Agelaius tricolor,Aves,Passeriformes,2018,5,31,-120.626495,37.17769,1,HUMAN_OBSERVATION,
116908,116965,Agelaius tricolor,Aves,Passeriformes,2008,4,25,-120.23428,35.74162,350,HUMAN_OBSERVATION,
116915,116972,Agelaius tricolor,Aves,Passeriformes,2020,5,9,-119.49793,35.844894,70,HUMAN_OBSERVATION,
116950,117007,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,12,19,-118.862885,35.439972,2,HUMAN_OBSERVATION,San Joaquin
116951,117008,Agelaius tricolor,Aves,Passeriformes,2001,11,10,-119.36392,35.332806,0,HUMAN_OBSERVATION,
116977,117034,Haliaeetus leucocephalus,Aves,Accipitriformes,2019,2,17,-120.62001,37.182293,2,HUMAN_OBSERVATION,Mojave
116979,117036,Buteo swainsoni,Aves,Accipitriformes,2016,8,25,-119.197334,35.241837,20,HUMAN_OBSERVATION,
116984,117041,Agelaius tricolor,Aves,Passeriformes,1995,7,8,-119.15822,35.347546,40,HUMAN_OBSERVATION,
117065,117122,Agelaius tricolor,Aves,Passeriformes,2011,6,8,-119.64489,35.934444,15,HUMAN_OBSERVATION,
117104,117161,Empidonax traillii,Aves,Passeriformes,2005,9,24,-119.43117,35.912132,2,HUMAN_OBSERVATION,
117111,117168,Buteo swainsoni,Aves,Accipitriformes,2017,3,28,-120.81,37.184,4,HUMAN_OBSERVATION,
117135,117192,Empidonax traillii,Aves,Passeriformes,1978,5,27,-119.45682,35.96195,2,HUMAN_OBSERVATION,Mojave
117156,117213,Agelaius tricolor,Aves,Passeriformes,2019,3,10,-120.62203,37.167942,45,HUMAN_OBSERVATION,
117168,117225,Haliaeetus leucocephalus,Aves,Accipitriformes,2006,3,1,-120.92232,37.120975,1,HUMAN_OBSERVATION,
117178,117235,Buteo swainsoni,Aves,Accipitriformes,2012,3,25,-119.4033,35.50015,1,HUMAN_OBSERVATION,Sonoran
117184,117241,Agelaius tricolor,Aves,Passeriformes,2017,3,8,-120.75816,36.59512,1000,HUMAN_OBSERVATION,
117195,117252,Haliaeetus leucocephalus,Aves,Accipitriformes,2019,1,27,-121.28138,37.45279,1,HUMAN_OBSERVATION,Sonoran
117210,117267,Buteo swainsoni,Aves,Accipitriformes,2020,8,4,-119.891655,36.70476,3,HUMAN_OBSERVATION,Sonoran
117220,117277,Buteo swainsoni,Aves,Accipitriformes,2020,5,23,-120.798,37.09932,4,HUMAN_OBSERVATION,
117259,117316,Haliaeetus leucocephalus,Aves,Accipitriformes,2017,1,22,-120.626495,37.17769,1,HUMAN_OBSERVATION,
117273,117330,Agelaius tricolor,Aves,Passeriformes,2018,5,1,-119.55631,34.90029,30,HUMAN_OBSERVATION,
117287,117344,Buteo swainsoni,Aves,Accipitriformes,2006,3,19,-120.38175,37.07018,5,HUMAN_OBSERVATION,
117299,117356,Agelaius tricolor,Aves,Passeriformes,2016,3,8,-121.06447,37.02791,1,HUMAN_OBSERVATION,Mojave
117327,117384,Agelaius tricolor,Aves,Passeriformes,1985,4,3,-119.59336,35.7592,1,HUMAN_OBSERVATION,
117332,117389,Haliaeetus leucocephalus,Aves,Accipitriformes,2018,2,3,-120.60655,37.169605,0,HUMAN_OBSERVATION,
117349,117406,Agelaius tricolor,Aves,Passeriformes,2016,4,2,-120.21249,35.64795,1000,HUMAN_OBSERVATION,
117382,117439,Empidonax traillii,Aves,Passeriformes,2018,5,10,-119.71699,36.13836,1,HUMAN_OBSERVATION,
117400,117457,Buteo swainsoni,Aves,Accipitriformes,2019,3,23,-120.8,37.2,1,HUMAN_OBSERVATION,
117403,117460,Buteo swainsoni,Aves,Accipitriformes,2017,6,11,-120.62587,37.183105,2,HUMAN_OBSERVATION,Mojave
117430,117487,Agelaius tricolor,Aves,Passeriformes,2016,3,10,-120.241135,36.734997,3500,HUMAN_OBSERVATION,
117441,117498,Buteo swainsoni,Aves,Accipitriformes,2015,4,18,-119.59725,35.7487,1,HUMAN_OBSERVATION,
117474,117531,Buteo swainsoni,Aves,Accipitriformes,2010,4,3,-120.84061,37.043755,4,HUMAN_OBSERVATION,
117491,117548,Buteo swainsoni,Aves,Accipitriformes,2005,5,13,-120.78,37.19,1,HUMAN_OBSERVATION,
117493,117550,Riparia riparia,Aves,Passeriformes,2015,7,1,-119.3753,36.180737,1,HUMAN_OBSERVATION,
117495,117552,Agelaius tricolor,Aves,Passeriformes,2015,10,24,-120.81785,36.59503,150,HUMAN_OBSERVATION,
117496,117553,Buteo swainsoni,Aves,Accipitriformes,2011,9,26,-119.3129,36.060757,1,HUMAN_OBSERVATION,
117527,117584,Buteo swainsoni,Aves,Accipitriformes,2006,3,31,-120.793434,37.13163,0,HUMAN_OBSERVATION,
117541,117598,Buteo swainsoni,Aves,Accipitriformes,2012,4,20,-119.64317,34.939922,4,HUMAN_OBSERVATION,
117583,117640,Buteo swainsoni,Aves,Accipitriformes,2020,3,8,-120.777,37.17375,1,HUMAN_OBSERVATION,San Joaquin
117585,117642,Buteo swainsoni,Aves,Accipitriformes,2013,5,27,-119.50738,36.045353,1,HUMAN_OBSERVATION,Mojave
117602,117659,Agelaius tricolor,Aves,Passeriformes,2010,2,27,-120.82458,36.572525,30,HUMAN_OBSERVATION,
117604,117661,Gymnogyps californianus,Aves,Accipitriformes,2017,7,2,-119.39907,34.931927,4,HUMAN_OBSERVATION,
117605,117662,Buteo swainsoni,Aves,Accipitriformes,2015,3,18,-120.626495,37.17769,4,HUMAN_OBSERVATION,
117609,117666,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,4,12,-118.89932,35.442387,1,HUMAN_OBSERVATION,
117632,117689,Buteo swainsoni,Aves,Accipitriformes,2004,2,21,-119.59725,35.7487,1,HUMAN_OBSERVATION,Mojave
117645,117702,Haliaeetus leucocephalus,Aves,Accipitriformes,2016,9,11,-121.28138,37.45279,1,HUMAN_OBSERVATION,
117667,117724,Gymnogyps californianus,Aves,Accipitriformes,2018,10,13,-119.33848,34.912117,8,HUMAN_OBSERVATION,
117709,117766,Buteo swainsoni,Aves,Accipitriformes,2011,9,1,-120.33802,37.084156,52,HUMAN_OBSERVATION,
117749,117806,Empidonax traillii,Aves,Passeriformes,1994,9,5,-118.91107,35.448837,2,HUMAN_OBSERVATION,
117764,117821,Agelaius tricolor,Aves,Passeriformes,2015,3,26,-120.09464,35.396835,16,HUMAN_OBSERVATION,
117767,117824,Empidonax traillii,Aves,Passeriformes,2013,5,31,-119.73505,35.09055,1,HUMAN_OBSERVATION,
117827,117884,Agelaius tricolor,Aves,Passeriformes,2018,3,2,-120.47072,37.18575,5,HUMAN_OBSERVATION,
117829,117886,Buteo swainsoni,Aves,Accipitriformes,2006,4,29,-119.48685,36.055485,6,HUMAN_OBSERVATION,
117836,117893,Agelaius tricolor,Aves,Passeriformes,2020,11,23,-120.62203,37.167942,26,HUMAN_OBSERVATION,
117840,117897,Agelaius tricolor,Aves,Passeriformes,2016,5,9,-120.79897,36.781105,1,HUMAN_OBSERVATION,
117863,117920,Gymnogyps californianus,Aves,Accipitriformes,2011,10,3,-119.3653,34.897175,5,HUMAN_OBSERVATION,
117867,117924,Buteo swainsoni,Aves,Accipitriformes,2012,5,6,-119.92055,36.371616,2,HUMAN_OBSERVATION,Sonoran
117885,117942,Buteo swainsoni,Aves,Accipitriformes,2013,5,4,-120.33806,36.7296,3,HUMAN_OBSERVATION,San Joaquin
117917,117974,Buteo swainsoni,Aves,Accipitriformes,2019,3,8,-120.237755,36.771675,6,HUMAN_OBSERVATION,
117924,117981,Haliaeetus leucocephalus,Aves,Accipitriformes,2019,2,23,-120.9433,37.185345,1,HUMAN_OBSERVATION,
117925,117982,Riparia riparia,Aves,Passeriformes,2011,4,21,-120.1646,36.94173,1,HUMAN_OBSERVATION,
117934,117991,Buteo swainsoni,Aves,Accipitriformes,2016,9,1,-119.55017,36.03884,5,HUMAN_OBSERVATION,
117949,118006,Buteo swainsoni,Aves,Accipitriformes,2018,4,21,-120.1646,36.94173,2,HUMAN_OBSERVATION,Mojave
118018,118075,Buteo swainsoni,Aves,Accipitriformes,2020,6,9,-120.79979,37.176,3,HUMAN_OBSERVATION,Mojave
118034,118091,Agelaius tricolor,Aves,Passeriformes,2016,1,30,-119.427315,34.944305,40,HUMAN_OBSERVATION,
118042,118099,Agelaius tricolor,Aves,Passeriformes,2018,5,22,-119.32199,35.345646,1,HUMAN_OBSERVATION,
118087,118144,Buteo swainsoni,Aves,Accipitriformes,2003,3,22,-120.62203,37.167942,0,HUMAN_OBSERVATION,
118088,118145,Buteo swainsoni,Aves,Accipitriformes,2017,3,20,-120.62203,37.167942,4,HUMAN_OBSERVATION,
118099,118156,Agelaius tricolor,Aves,Passeriformes,2017,2,13,-120.626495,37.17769,50,HUMAN_OBSERVATION,
118101,118158,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,2,15,-120.62203,37.167942,1,HUMAN_OBSERVATION,
118111,118168,Empidonax traillii,Aves,Passeriformes,2016,5,30,-119.64489,35.934444,5,HUMAN_OBSERVATION,
118161,118218,Buteo swainsoni,Aves,Accipitriformes,2012,3,28,-120.8,37.2,1,HUMAN_OBSERVATION,
118165,118222,Buteo swainsoni,Aves,Accipitriformes,2018,8,30,-119.891655,36.70476,1,HUMAN_OBSERVATION,
118176,118233,Buteo swainsoni,Aves,Accipitriformes,2019,5,15,-119.55486,34.99306,1,HUMAN_OBSERVATION,Mojave
118182,118239,Buteo swainsoni,Aves,Accipitriformes,2018,4,3,-120.62203,37.167942,2,HUMAN_OBSERVATION,
118190,118247,Agelaius tricolor,Aves,Passeriformes,2018,3,6,-120.62203,37.167942,1,HUMAN_OBSERVATION,
118206,118263,Buteo swainsoni,Aves,Accipitriformes,2015,7,10,-119.439606,36.379044,1,HUMAN_OBSERVATION,
118211,118268,Buteo swainsoni,Aves,Accipitriformes,2011,9,17,-119.64753,36.294098,2,HUMAN_OBSERVATION,
118214,118271,Agelaius tricolor,Aves,Passeriformes,2020,1,7,-120.62001,37.182316,2,HUMAN_OBSERVATION,
118255,118312,Buteo swainsoni,Aves,Accipitriformes,1983,6,14,-119.48685,36.055485,0,HUMAN_OBSERVATION,
118284,118341,Buteo swainsoni,Aves,Accipitriformes,2019,9,5,-119.50738,36.045353,1,HUMAN_OBSERVATION,
118289,118346,Agelaius tricolor,Aves,Passeriformes,2011,2,13,-120.94205,37.231747,2,HUMAN_OBSERVATION,
118291,118348,Buteo swainsoni,Aves,Accipitriformes,2012,6,11,-120.8,37.2,1,HUMAN_OBSERVATION,
118306,118363,Agelaius tricolor,Aves,Passeriformes,2020,3,22,-120.08759,35.534405,5,HUMAN_OBSERVATION,
118310,118367,Buteo swainsoni,Aves,Accipitriformes,2018,5,5,-120.8,37.12,1,HUMAN_OBSERVATION,
118317,118374,Gymnogyps californianus,Aves,Accipitriformes,2019,12,12,-119.36593,34.898216,1,HUMAN_OBSERVATION,Mojave
118326,118383,Haliaeetus leucocephalus,Aves,Accipitriformes,2016,1,30,-120.87656,36.641083,1,HUMAN_OBSERVATION,
118337,118394,Buteo swainsoni,Aves,Accipitriformes,2020,4,25,-119.59336,35.7592,2,HUMAN_OBSERVATION,
118343,118400,Agelaius tricolor,Aves,Passeriformes,2012,1,28,-120.85887,36.61698,300,HUMAN_OBSERVATION,
118355,118412,Agelaius tricolor,Aves,Passeriformes,2016,2,6,-120.81785,36.59503,10,HUMAN_OBSERVATION,
118374,118431,Agelaius tricolor,Aves,Passeriformes,2010,11,19,-120.626495,37.17769,75,HUMAN_OBSERVATION,
118423,118480,Agelaius tricolor,Aves,Passeriformes,2016,1,17,-120.86994,37.12963,1,HUMAN_OBSERVATION,
118424,118481,Buteo swainsoni,Aves,Accipitriformes,2015,9,10,-119.50738,36.045353,13,HUMAN_OBSERVATION,
118440,118497,Buteo swainsoni,Aves,Accipitriformes,1987,8,14,-119.33487,35.355877,1,HUMAN_OBSERVATION,
118442,118499,Buteo swainsoni,Aves,Accipitriformes,2020,7,25,-119.63583,35.852066,1,HUMAN_OBSERVATION,
118464,118521,Haliaeetus leucocephalus,Aves,Accipitriformes,2010,12,13,-120.8,37.2,1,HUMAN_OBSERVATION,
118497,118554,Agelaius tricolor,Aves,Passeriformes,2019,4,5,-121.11848,37.337276,40,HUMAN_OBSERVATION,
118511,118568,Buteo swainsoni,Aves,Accipitriformes,2017,3,28,-119.52747,36.09738,2,HUMAN_OBSERVATION,
118532,118589,Buteo swainsoni,Aves,Accipitriformes,2016,3,22,-119.854706,36.255554,1,HUMAN_OBSERVATION,
118536,118593,Buteo swainsoni,Aves,Accipitriformes,2015,2,12,-120.62203,37.167942,1,HUMAN_OBSERVATION,
118557,118614,Agelaius tricolor,Aves,Passeriformes,2003,2,15,-120.8,37.2,0,HUMAN_OBSERVATION,
118562,118619,Riparia riparia,Aves,Passeriformes,1987,7,25,-119.54672,35.555866,3,HUMAN_OBSERVATION,Sonoran
118573,118630,Haliaeetus leucocephalus,Aves,Accipitriformes,2016,2,27,-120.926,37.2194,1,HUMAN_OBSERVATION,
118584,118641,Agelaius tricolor,Aves,Passeriformes,2018,4,15,-119.36057,34.957222,3000,HUMAN_OBSERVATION,
118605,118662,Buteo swainsoni,Aves,Accipitriformes,2016,3,26,-119.63583,35.852066,1,HUMAN_OBSERVATION,
118611,118668,Agelaius tricolor,Aves,Passeriformes,2019,3,30,-120.86004,36.704494,6,HUMAN_OBSERVATION,
118629,118686,Buteo swainsoni,Aves,Accipitriformes,2014,5,30,-119.891655,36.70476,1,HUMAN_OBSERVATION,San Joaquin
118638,118695,Buteo swainsoni,Aves,Accipitriformes,2020,5,17,-120.62203,37.167942,2,HUMAN_OBSERVATION,Mojave
118668,118725,Buteo swainsoni,Aves,Accipitriformes,1985,8,2,-120.8,37.2,0,HUMAN_OBSERVATION,
118684,118741,Agelaius tricolor,Aves,Passeriformes,2006,5,28,-119.375854,35.90652,300,HUMAN_OBSERVATION,
118690,118747,Agelaius tricolor,Aves,Passeriformes,2013,2,16,-120.747986,37.101192,1,HUMAN_OBSERVATION,
118696,118753,Empidonax traillii,Aves,Passeriformes,1983,6,15,-119.643875,36.042473,0,HUMAN_OBSERVATION,
118703,118760,Buteo swainsoni,Aves,Accipitriformes,2019,3,30,-119.59725,35.7487,6,HUMAN_OBSERVATION,
118734,118791,Agelaius tricolor,Aves,Passeriformes,2017,4,11,-119.525566,35.88566,2,HUMAN_OBSERVATION,
118737,118794,Buteo swainsoni,Aves,Accipitriformes,2016,6,30,-120.9648,37.252193,2,HUMAN_OBSERVATION,
118740,118797,Buteo swainsoni,Aves,Accipitriformes,2020,11,8,-119.70211,36.211113,23,HUMAN_OBSERVATION,San Joaquin
118742,118799,Agelaius tricolor,Aves,Passeriformes,2015,1,30,-120.93638,36.613323,1,HUMAN_OBSERVATION,
118754,118811,Buteo swainsoni,Aves,Accipitriformes,2019,4,16,-119.38205,35.388126,1,HUMAN_OBSERVATION,Sonoran
118806,118863,Buteo swainsoni,Aves,Accipitriformes,2015,4,25,-119.37424,35.879868,1,HUMAN_OBSERVATION,
118808,118865,Buteo swainsoni,Aves,Accipitriformes,2018,4,5,-120.63479,36.635056,4,HUMAN_OBSERVATION,
118814,118871,Haliaeetus leucocephalus,Aves,Accipitriformes,2017,11,17,-120.626495,37.17769,1,HUMAN_OBSERVATION,
118818,118875,Agelaius tricolor,Aves,Passeriformes,2014,6,3,-119.109886,35.208702,0,HUMAN_OBSERVATION,
118827,118884,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,2,23,-118.91107,35.448837,2,HUMAN_OBSERVATION,
118841,118898,Buteo swainsoni,Aves,Accipitriformes,2015,10,17,-119.71699,36.13836,1,HUMAN_OBSERVATION,Mojave
118842,118899,Buteo swainsoni,Aves,Accipitriformes,2019,3,27,-119.869446,36.269928,2,HUMAN_OBSERVATION,
118846,118903,Agelaius tricolor,Aves,Passeriformes,2018,3,3,-120.62063,37.183743,0,HUMAN_OBSERVATION,
118882,118939,Buteo swainsoni,Aves,Accipitriformes,2013,4,5,-119.8732,35.944103,1,HUMAN_OBSERVATION,
118883,118940,Haliaeetus leucocephalus,Aves,Accipitriformes,1992,2,17,-118.88134,35.43438,1,HUMAN_OBSERVATION,San Joaquin
118899,118956,Agelaius tricolor,Aves,Passeriformes,2017,1,21,-120.89854,36.630684,1800,HUMAN_OBSERVATION,
118924,118981,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,12,13,-118.862885,35.439972,1,HUMAN_OBSERVATION,
118935,118992,Buteo swainsoni,Aves,Accipitriformes,2015,3,6,-119.92055,36.371616,1,HUMAN_OBSERVATION,
118937,118994,Empidonax traillii,Aves,Passeriformes,2014,9,7,-119.64489,35.934444,2,HUMAN_OBSERVATION,
118938,118995,Buteo swainsoni,Aves,Accipitriformes,2019,4,5,-120.87853,37.055935,2,HUMAN_OBSERVATION,San Joaquin
118998,119055,Haliaeetus leucocephalus,Aves,Accipitriformes,2011,2,10,-120.626495,37.17769,1,HUMAN_OBSERVATION,
119008,119065,Haliaeetus leucocephalus,Aves,Accipitriformes,2016,1,30,-120.87656,36.641083,1,HUMAN_OBSERVATION,Sonoran
119019,119076,Agelaius tricolor,Aves,Passeriformes,2008,4,27,-119.449066,36.004395,1,HUMAN_OBSERVATION,
119020,119077,Empidonax traillii,Aves,Passeriformes,1996,5,27,-118.91107,35.448837,1,HUMAN_OBSERVATION,
119061,119118,Buteo swainsoni,Aves,Accipitriformes,2016,5,1,-120.836876,36.60253,1,HUMAN_OBSERVATION,
119097,119154,Buteo swainsoni,Aves,Accipitriformes,2018,5,4,-121.08888,37.246178,1,HUMAN_OBSERVATION,
119101,119158,Buteo swainsoni,Aves,Accipitriformes,2018,2,24,-119.375854,35.90652,1,HUMAN_OBSERVATION,
119127,119184,Agelaius tricolor,Aves,Passeriformes,2020,11,28,-120.62203,37.167942,2,HUMAN_OBSERVATION,
119138,119195,Buteo swainsoni,Aves,Accipitriformes,2018,6,12,-120.62203,37.167942,9,HUMAN_OBSERVATION,
119147,119204,Gymnogyps californianus,Aves,Accipitriformes,2020,3,7,-119.37666,34.90416,3,HUMAN_OBSERVATION,Mojave
119185,119242,Agelaius tricolor,Aves,Passeriformes,2017,12,28,-120.62147,37.18085,9,HUMAN_OBSERVATION,
119208,119265,Buteo swainsoni,Aves,Accipitriformes,2018,5,6,-120.626495,37.17769,1,HUMAN_OBSERVATION,
119237,119294,Buteo swainsoni,Aves,Accipitriformes,2010,8,28,-119.92055,36.371616,3,HUMAN_OBSERVATION,
119239,119296,Buteo swainsoni,Aves,Accipitriformes,2016,4,30,-121.024,37.08,2,HUMAN_OBSERVATION,
119247,119304,Agelaius tricolor,Aves,Passeriformes,1999,4,28,-121.06447,37.02791,0,HUMAN_OBSERVATION,
119300,119357,Agelaius tricolor,Aves,Passeriformes,2013,12,24,-120.96977,37.098454,4,HUMAN_OBSERVATION,
119301,119358,Buteo swainsoni,Aves,Accipitriformes,2010,9,11,-119.75527,36.371677,2,HUMAN_OBSERVATION,
119311,119368,Buteo swainsoni,Aves,Accipitriformes,2015,3,28,-119.43117,35.912132,1,HUMAN_OBSERVATION,
119342,119399,Agelaius tricolor,Aves,Passeriformes,2020,3,4,-119.364006,35.322147,12,HUMAN_OBSERVATION,
119361,119418,Agelaius tricolor,Aves,Passeriformes,2008,3,16,-120.01701,35.29332,175,HUMAN_OBSERVATION,
119378,119435,Empidonax traillii,Aves,Passeriformes,2020,8,28,-119.43117,35.912132,1,HUMAN_OBSERVATION,
119381,119438,Riparia riparia,Aves,Passeriformes,2019,8,3,-119.64249,35.79554,1,HUMAN_OBSERVATION,
119397,119454,Haliaeetus leucocephalus,Aves,Accipitriformes,2019,2,23,-120.9433,37.185345,1,HUMAN_OBSERVATION,
119400,119457,Empidonax traillii,Aves,Passeriformes,2019,9,14,-119.64497,35.93347,1,HUMAN_OBSERVATION,Mojave
119431,119488,Buteo swainsoni,Aves,Accipitriformes,2019,8,10,-119.4078,35.40639,1,HUMAN_OBSERVATION,
119443,119500,Agelaius tricolor,Aves,Passeriformes,2016,3,25,-119.37666,34.90416,500,HUMAN_OBSERVATION,
119447,119504,Buteo swainsoni,Aves,Accipitriformes,2017,4,1,-121.108635,37.323048,2,HUMAN_OBSERVATION,Mojave
119467,119524,Buteo swainsoni,Aves,Accipitriformes,2012,7,17,-120.7079,37.050224,3,HUMAN_OBSERVATION,
119480,119537,Buteo swainsoni,Aves,Accipitriformes,2013,6,30,-119.92055,36.371616,3,HUMAN_OBSERVATION,
119501,119558,Buteo swainsoni,Aves,Accipitriformes,2017,7,21,-120.9648,37.252193,2,HUMAN_OBSERVATION,
119504,119561,Buteo swainsoni,Aves,Accipitriformes,2020,5,4,-119.3753,36.180737,2,HUMAN_OBSERVATION,
