obsID,species,class,order,year,month,day,dcmlLng,dcmlLtt,indvdlC,bssOfRc,firename,fireyear,firesize,fireID,buffSize_km,buffArea_acres,firemonth
134577,Melanerpes uropygialis,Aves,Piciformes,2012,1,20,-114.52483,34.781944,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,5,16707,4
134580,Melanerpes uropygialis,Aves,Piciformes,2016,4,29,-114.61527,32.72852,4,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5,18081,5
134601,Haliaeetus leucocephalus,Aves,Accipitriformes,2016,1,30,-120.87656,36.641083,1,HUMAN_OBSERVATION,BROWN,2008,3786.915,935,5,20951,6
134630,Melanerpes uropygialis,Aves,Piciformes,2019,3,15,-114.6066,32.720795,2,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5,18081,5
134642,Gymnogyps californianus,Aves,Accipitriformes,2020,3,7,-119.37666,34.90416,3,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,5,10475,4
134647,Melanerpes uropygialis,Aves,Piciformes,2016,7,27,-114.6066,32.720795,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5,18081,5
134668,Buteo swainsoni,Aves,Accipitriformes,2016,10,5,-120.62203,37.167942,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5,13684,7
134752,Buteo swainsoni,Aves,Accipitriformes,2018,4,16,-120.62203,37.167942,2,HUMAN_OBSERVATION,SANDY,2016,0,1107,5,13684,7
134760,Buteo swainsoni,Aves,Accipitriformes,2016,5,13,-120.62203,37.167942,4,HUMAN_OBSERVATION,SANDY,2016,0,1107,5,13684,7
134773,Agelaius tricolor,Aves,Passeriformes,2009,12,20,-121.12049,37.060383,5,HUMAN_OBSERVATION,SAN LUIS,2005,332.2597,727,5,4436,NA
134773,Agelaius tricolor,Aves,Passeriformes,2009,12,20,-121.12049,37.060383,5,HUMAN_OBSERVATION,ROMERO,2000,1706.85,873,5,7717,8
134773,Agelaius tricolor,Aves,Passeriformes,2009,12,20,-121.12049,37.060383,5,HUMAN_OBSERVATION,ROMERO,2008,766.0438,938,5,5692,7
134773,Agelaius tricolor,Aves,Passeriformes,2009,12,20,-121.12049,37.060383,5,HUMAN_OBSERVATION,COTTONWOOD2,2008,796.5697,939,5,6841,7
134773,Agelaius tricolor,Aves,Passeriformes,2009,12,20,-121.12049,37.060383,5,HUMAN_OBSERVATION,ROMERO,2011,451.0401,971,5,4760,7
134807,Melanerpes uropygialis,Aves,Piciformes,2011,10,21,-114.58721,32.806396,6,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5,18081,5
134824,Haliaeetus leucocephalus,Aves,Accipitriformes,2019,11,16,-120.62203,37.167942,2,HUMAN_OBSERVATION,SANDY,2016,0,1107,5,13684,7
134911,Haliaeetus leucocephalus,Aves,Accipitriformes,2012,2,19,-120.62203,37.167942,NA,HUMAN_OBSERVATION,SANDY,2016,0,1107,5,13684,7
134965,Melanerpes uropygialis,Aves,Piciformes,2020,8,21,-114.44943,32.866535,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,5,13635,NA
134977,Buteo swainsoni,Aves,Accipitriformes,2019,10,10,-120.62203,37.167942,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5,13684,7
135028,Riparia riparia,Aves,Passeriformes,2011,5,1,-114.68762,33.2705,1,HUMAN_OBSERVATION,DRAPER,2017,754.3,368,5,18386,10
135066,Empidonax traillii,Aves,Passeriformes,2020,5,16,-119.73505,35.09055,1,HUMAN_OBSERVATION,WASH,2010,947.4305,1087,5,15530,5
135098,Agelaius tricolor,Aves,Passeriformes,2014,12,28,-119.55631,34.90029,NA,HUMAN_OBSERVATION,HWY166,2004,65.16033,856,5,10399,NA
135317,Agelaius tricolor,Aves,Passeriformes,2019,1,4,-120.62203,37.167942,2,HUMAN_OBSERVATION,SANDY,2016,0,1107,5,13684,7
135391,Buteo swainsoni,Aves,Accipitriformes,2018,11,9,-120.62203,37.167942,2,HUMAN_OBSERVATION,SANDY,2016,0,1107,5,13684,7
135408,Melanerpes uropygialis,Aves,Piciformes,2019,8,11,-114.6066,32.720795,9,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5,18081,5
135428,Buteo swainsoni,Aves,Accipitriformes,2017,5,13,-121.21103,37.48008,1,HUMAN_OBSERVATION,DEL PUERTO,2020,390647.255599,1112,5,68965,10
135441,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,11,23,-120.62203,37.167942,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5,13684,7
135449,Agelaius tricolor,Aves,Passeriformes,2017,1,21,-120.62203,37.167942,118,HUMAN_OBSERVATION,SANDY,2016,0,1107,5,13684,7
135554,Buteo swainsoni,Aves,Accipitriformes,2016,4,28,-121.06447,37.02791,1,HUMAN_OBSERVATION,SAN LUIS,2005,332.2597,727,5,4436,NA
135554,Buteo swainsoni,Aves,Accipitriformes,2016,4,28,-121.06447,37.02791,1,HUMAN_OBSERVATION,BASALT,2004,410.184,929,5,11639,5
135554,Buteo swainsoni,Aves,Accipitriformes,2016,4,28,-121.06447,37.02791,1,HUMAN_OBSERVATION,ROMERO,2008,766.0438,938,5,5692,7
135554,Buteo swainsoni,Aves,Accipitriformes,2016,4,28,-121.06447,37.02791,1,HUMAN_OBSERVATION,ROMERO,2011,451.0401,971,5,4760,7
135574,Agelaius tricolor,Aves,Passeriformes,2020,1,19,-120.62203,37.167942,8,HUMAN_OBSERVATION,SANDY,2016,0,1107,5,13684,7
135592,Melanerpes uropygialis,Aves,Piciformes,2020,3,27,-114.6066,32.720795,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5,18081,5
135607,Melanerpes uropygialis,Aves,Piciformes,2017,12,7,-114.61296,32.72587,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5,18081,5
135619,Melanerpes uropygialis,Aves,Piciformes,2014,7,9,-114.52483,34.781944,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,5,16707,4
135748,Gymnogyps californianus,Aves,Accipitriformes,2020,5,10,-119.36593,34.898216,4,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,5,10475,4
135750,Gymnogyps californianus,Aves,Accipitriformes,2020,7,31,-119.36593,34.898216,5,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,5,10475,4
135807,Agelaius tricolor,Aves,Passeriformes,2020,2,29,-120.62203,37.167942,20,HUMAN_OBSERVATION,SANDY,2016,0,1107,5,13684,7
135844,Haliaeetus leucocephalus,Aves,Accipitriformes,2019,12,8,-120.62203,37.167942,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5,13684,7
135904,Agelaius tricolor,Aves,Passeriformes,2017,4,15,-120.62203,37.167942,2,HUMAN_OBSERVATION,SANDY,2016,0,1107,5,13684,7
135932,Melanerpes uropygialis,Aves,Piciformes,2013,5,10,-114.56131,34.787304,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,5,16707,4
135979,Buteo swainsoni,Aves,Accipitriformes,2018,3,19,-116.365654,33.297318,25,HUMAN_OBSERVATION,EAGLE,2011,13992.99,314,5,16210,7
136027,Buteo swainsoni,Aves,Accipitriformes,2019,7,15,-120.62203,37.167942,2,HUMAN_OBSERVATION,SANDY,2016,0,1107,5,13684,7
136106,Melanerpes uropygialis,Aves,Piciformes,2017,9,20,-114.6066,32.720795,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5,18081,5
136178,Melanerpes uropygialis,Aves,Piciformes,2017,3,8,-114.6066,32.720795,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5,18081,5
136241,Melanerpes uropygialis,Aves,Piciformes,2020,12,20,-114.6066,32.720795,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5,18081,5
136273,Buteo swainsoni,Aves,Accipitriformes,2020,2,29,-116.3668,33.29732,6,HUMAN_OBSERVATION,EAGLE,2011,13992.99,314,5,16210,7
136294,Melanerpes uropygialis,Aves,Piciformes,2019,12,23,-114.61065,32.72053,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5,18081,5
136298,Agelaius tricolor,Aves,Passeriformes,2013,5,5,-119.553474,34.898018,60,HUMAN_OBSERVATION,HWY166,2004,65.16033,856,5,10399,NA
136328,Buteo swainsoni,Aves,Accipitriformes,2016,5,5,-121.06447,37.02791,1,HUMAN_OBSERVATION,SAN LUIS,2005,332.2597,727,5,4436,NA
136328,Buteo swainsoni,Aves,Accipitriformes,2016,5,5,-121.06447,37.02791,1,HUMAN_OBSERVATION,BASALT,2004,410.184,929,5,11639,5
136328,Buteo swainsoni,Aves,Accipitriformes,2016,5,5,-121.06447,37.02791,1,HUMAN_OBSERVATION,ROMERO,2008,766.0438,938,5,5692,7
136328,Buteo swainsoni,Aves,Accipitriformes,2016,5,5,-121.06447,37.02791,1,HUMAN_OBSERVATION,ROMERO,2011,451.0401,971,5,4760,7
136371,Agelaius tricolor,Aves,Passeriformes,2020,2,1,-120.89854,36.630684,50,HUMAN_OBSERVATION,BROWN,2008,3786.915,935,5,20951,6
136398,Melanerpes uropygialis,Aves,Piciformes,2016,12,16,-114.6066,32.720795,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5,18081,5
136456,Empidonax traillii,Aves,Passeriformes,2018,5,15,-114.68413,32.699966,1,HUMAN_OBSERVATION,ALAMO,2016,136.4,360,5,14318,8
136492,Melanerpes uropygialis,Aves,Piciformes,2011,12,21,-114.5568,32.81494,3,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5,18081,5
136537,Buteo swainsoni,Aves,Accipitriformes,2009,5,30,-121.01532,37.096455,2,HUMAN_OBSERVATION,SAN LUIS,2005,332.2597,727,5,4436,NA
136537,Buteo swainsoni,Aves,Accipitriformes,2009,5,30,-121.01532,37.096455,2,HUMAN_OBSERVATION,ROMERO,2000,1706.85,873,5,7717,8
136537,Buteo swainsoni,Aves,Accipitriformes,2009,5,30,-121.01532,37.096455,2,HUMAN_OBSERVATION,BASALT,2004,410.184,929,5,11639,5
136537,Buteo swainsoni,Aves,Accipitriformes,2009,5,30,-121.01532,37.096455,2,HUMAN_OBSERVATION,ROMERO,2008,766.0438,938,5,5692,7
136537,Buteo swainsoni,Aves,Accipitriformes,2009,5,30,-121.01532,37.096455,2,HUMAN_OBSERVATION,ROMERO,2011,451.0401,971,5,4760,7
136571,Haliaeetus leucocephalus,Aves,Accipitriformes,1985,2,16,-120.62203,37.167942,NA,HUMAN_OBSERVATION,SANDY,2016,0,1107,5,13684,7
136661,Buteo swainsoni,Aves,Accipitriformes,2015,4,25,-121.06447,37.02791,1,HUMAN_OBSERVATION,SAN LUIS,2005,332.2597,727,5,4436,NA
136661,Buteo swainsoni,Aves,Accipitriformes,2015,4,25,-121.06447,37.02791,1,HUMAN_OBSERVATION,BASALT,2004,410.184,929,5,11639,5
136661,Buteo swainsoni,Aves,Accipitriformes,2015,4,25,-121.06447,37.02791,1,HUMAN_OBSERVATION,ROMERO,2008,766.0438,938,5,5692,7
136661,Buteo swainsoni,Aves,Accipitriformes,2015,4,25,-121.06447,37.02791,1,HUMAN_OBSERVATION,ROMERO,2011,451.0401,971,5,4760,7
136835,Haliaeetus leucocephalus,Aves,Accipitriformes,2013,11,6,-120.60976,37.168064,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5,13684,7
136855,Melanerpes uropygialis,Aves,Piciformes,2020,12,25,-114.6066,32.720795,4,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5,18081,5
136857,Buteo swainsoni,Aves,Accipitriformes,2013,4,15,-120.62203,37.167942,12,HUMAN_OBSERVATION,SANDY,2016,0,1107,5,13684,7
136886,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,1,14,-116.56672,33.908405,1,HUMAN_OBSERVATION,WINDY POINT,2011,541.494,410,5,7519,9
136899,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,2,1,-120.87656,36.641083,1,HUMAN_OBSERVATION,BROWN,2008,3786.915,935,5,20951,6
136910,Melanerpes uropygialis,Aves,Piciformes,2011,6,23,-114.56131,34.787304,2,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,5,16707,4
137014,Buteo swainsoni,Aves,Accipitriformes,2020,3,13,-120.620056,37.182377,NA,HUMAN_OBSERVATION,SANDY,2016,0,1107,5,13684,7
137020,Buteo swainsoni,Aves,Accipitriformes,2019,3,15,-116.3668,33.29732,4,HUMAN_OBSERVATION,EAGLE,2011,13992.99,314,5,16210,7
137046,Agelaius tricolor,Aves,Passeriformes,2017,4,22,-119.55631,34.90029,1,HUMAN_OBSERVATION,HWY166,2004,65.16033,856,5,10399,NA
137073,Melanerpes uropygialis,Aves,Piciformes,2017,5,9,-114.6192,32.731518,3,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5,18081,5
137137,Agelaius tricolor,Aves,Passeriformes,2018,2,17,-120.89854,36.630684,200,HUMAN_OBSERVATION,BROWN,2008,3786.915,935,5,20951,6
137155,Melanerpes uropygialis,Aves,Piciformes,2016,2,20,-114.61296,32.72587,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5,18081,5
137299,Melanerpes uropygialis,Aves,Piciformes,2007,5,16,-114.554276,32.721615,2,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5,18081,5
137367,Melanerpes uropygialis,Aves,Piciformes,2016,10,24,-114.6066,32.720795,NA,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5,18081,5
137449,Agelaius tricolor,Aves,Passeriformes,2010,4,24,-119.73505,35.09055,1,HUMAN_OBSERVATION,WASH,2010,947.4305,1087,5,15530,5
137472,Empidonax traillii,Aves,Passeriformes,2008,9,20,-116.19454,35.800976,1,HUMAN_OBSERVATION,TECOPA,2010,105.7345,291,5,11370,8
137550,Haliaeetus leucocephalus,Aves,Accipitriformes,2013,5,25,-121.068695,37.03541,1,HUMAN_OBSERVATION,SAN LUIS,2005,332.2597,727,5,4436,NA
137550,Haliaeetus leucocephalus,Aves,Accipitriformes,2013,5,25,-121.068695,37.03541,1,HUMAN_OBSERVATION,ROMERO,2000,1706.85,873,5,7717,8
137550,Haliaeetus leucocephalus,Aves,Accipitriformes,2013,5,25,-121.068695,37.03541,1,HUMAN_OBSERVATION,BASALT,2004,410.184,929,5,11639,5
137550,Haliaeetus leucocephalus,Aves,Accipitriformes,2013,5,25,-121.068695,37.03541,1,HUMAN_OBSERVATION,ROMERO,2008,766.0438,938,5,5692,7
137550,Haliaeetus leucocephalus,Aves,Accipitriformes,2013,5,25,-121.068695,37.03541,1,HUMAN_OBSERVATION,ROMERO,2011,451.0401,971,5,4760,7
137632,Melanerpes uropygialis,Aves,Piciformes,2016,1,27,-114.61296,32.72587,2,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5,18081,5
137662,Melanerpes uropygialis,Aves,Piciformes,2018,6,28,-114.61668,32.727676,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5,18081,5
137724,Melanerpes uropygialis,Aves,Piciformes,2019,2,8,-114.622856,32.728626,5,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5,18081,5
137749,Buteo swainsoni,Aves,Accipitriformes,2015,3,9,-116.365654,33.297318,30,HUMAN_OBSERVATION,EAGLE,2011,13992.99,314,5,16210,7
137841,Riparia riparia,Aves,Passeriformes,2014,4,26,-114.6066,32.720795,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5,18081,5
137845,Melanerpes uropygialis,Aves,Piciformes,2016,8,18,-114.683945,32.69997,2,HUMAN_OBSERVATION,ALAMO,2016,136.4,360,5,14318,8
137885,Melanerpes uropygialis,Aves,Piciformes,2014,7,9,-114.52483,34.781944,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,5,16707,4
137920,Agelaius tricolor,Aves,Passeriformes,2018,5,31,-120.62001,37.182293,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5,13684,7
137962,Buteo swainsoni,Aves,Accipitriformes,2014,3,25,-120.62203,37.167942,2,HUMAN_OBSERVATION,SANDY,2016,0,1107,5,13684,7
138128,Buteo swainsoni,Aves,Accipitriformes,2010,3,14,-116.36641,33.29742,4,HUMAN_OBSERVATION,EAGLE,2011,13992.99,314,5,16210,7
138177,Agelaius tricolor,Aves,Passeriformes,2011,7,13,-121.06447,37.02791,12,HUMAN_OBSERVATION,SAN LUIS,2005,332.2597,727,5,4436,NA
138177,Agelaius tricolor,Aves,Passeriformes,2011,7,13,-121.06447,37.02791,12,HUMAN_OBSERVATION,BASALT,2004,410.184,929,5,11639,5
138177,Agelaius tricolor,Aves,Passeriformes,2011,7,13,-121.06447,37.02791,12,HUMAN_OBSERVATION,ROMERO,2008,766.0438,938,5,5692,7
138177,Agelaius tricolor,Aves,Passeriformes,2011,7,13,-121.06447,37.02791,12,HUMAN_OBSERVATION,ROMERO,2011,451.0401,971,5,4760,7
138198,Buteo swainsoni,Aves,Accipitriformes,2018,4,10,-121.11457,37.252365,2,HUMAN_OBSERVATION,DEL PUERTO,2020,390647.255599,1112,5,68965,10
138206,Empidonax traillii,Aves,Passeriformes,2016,5,24,-116.19454,35.800976,10,HUMAN_OBSERVATION,TECOPA,2010,105.7345,291,5,11370,8
138226,Agelaius tricolor,Aves,Passeriformes,2016,3,19,-120.07754,35.3672,200,HUMAN_OBSERVATION,BECK,2000,396.3609,926,5,11668,NA
138369,Melanerpes uropygialis,Aves,Piciformes,2020,2,17,-114.44251,32.863995,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,5,13635,NA
138405,Empidonax traillii,Aves,Passeriformes,2014,5,28,-116.19454,35.800976,1,HUMAN_OBSERVATION,TECOPA,2010,105.7345,291,5,11370,8
138450,Agelaius tricolor,Aves,Passeriformes,2020,2,22,-120.620895,37.181213,100,HUMAN_OBSERVATION,SANDY,2016,0,1107,5,13684,7
138511,Empidonax traillii,Aves,Passeriformes,2015,5,24,-116.387596,33.13865,1,HUMAN_OBSERVATION,STEWART,2012,10630.18,417,5,7796,8
138561,Empidonax traillii,Aves,Passeriformes,2011,6,5,-116.65592,33.98877,3,HUMAN_OBSERVATION,VIEW,2012,376.1476,400,5,9889,6
138597,Buteo swainsoni,Aves,Accipitriformes,2014,4,16,-120.05942,35.36622,1,HUMAN_OBSERVATION,BECK,2000,396.3609,926,5,11668,NA
138620,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,1,8,-120.62203,37.167942,2,HUMAN_OBSERVATION,SANDY,2016,0,1107,5,13684,7
138636,Melanerpes uropygialis,Aves,Piciformes,2018,12,19,-114.6066,32.720795,4,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5,18081,5
138684,Empidonax traillii,Aves,Passeriformes,2020,9,11,-116.65592,33.98877,1,HUMAN_OBSERVATION,VIEW,2012,376.1476,400,5,9889,6
138786,Buteo swainsoni,Aves,Accipitriformes,2012,8,7,-120.62203,37.167942,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5,13684,7
138826,Haliaeetus leucocephalus,Aves,Accipitriformes,2010,1,16,-118.44326,34.67557,1,HUMAN_OBSERVATION,POWERHOUSE,2013,30267.57,418,5,22018,6
138852,Empidonax traillii,Aves,Passeriformes,2016,9,10,-117.91143,34.50152,1,HUMAN_OBSERVATION,BOBCAT,2020,115997.570061,1110,5,35447,9
138861,Melanerpes uropygialis,Aves,Piciformes,2020,12,28,-114.6066,32.720795,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5,18081,5
138866,Empidonax traillii,Aves,Passeriformes,2013,5,26,-114.54204,34.797596,2,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,5,16707,4
138875,Agelaius tricolor,Aves,Passeriformes,2010,6,13,-120.52771,36.06111,300,HUMAN_OBSERVATION,MINERAL,2020,29666.8421487,1111,5,36157,7
138885,Agelaius tricolor,Aves,Passeriformes,1992,2,22,-120.89854,36.630684,1,HUMAN_OBSERVATION,BROWN,2008,3786.915,935,5,20951,6
138901,Buteo swainsoni,Aves,Accipitriformes,2015,5,31,-120.974686,37.06158,2,HUMAN_OBSERVATION,BASALT,2004,410.184,929,5,11639,5
139076,Empidonax traillii,Aves,Passeriformes,2010,9,11,-116.19454,35.800976,1,HUMAN_OBSERVATION,TECOPA,2010,105.7345,291,5,11370,8
139151,Gymnogyps californianus,Aves,Accipitriformes,2017,7,29,-119.37491,34.90332,1,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,5,10475,4
139170,Agelaius tricolor,Aves,Passeriformes,2014,1,4,-120.62203,37.167942,2,HUMAN_OBSERVATION,SANDY,2016,0,1107,5,13684,7
139212,Melanerpes uropygialis,Aves,Piciformes,2016,5,31,-114.6066,32.720795,5,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5,18081,5
139242,Haliaeetus leucocephalus,Aves,Accipitriformes,2016,1,30,-120.87656,36.641083,1,HUMAN_OBSERVATION,BROWN,2008,3786.915,935,5,20951,6
139272,Haliaeetus leucocephalus,Aves,Accipitriformes,2019,4,13,-119.72766,35.094616,1,HUMAN_OBSERVATION,WASH,2010,947.4305,1087,5,15530,5
139304,Buteo swainsoni,Aves,Accipitriformes,2014,3,25,-120.62203,37.167942,2,HUMAN_OBSERVATION,SANDY,2016,0,1107,5,13684,7
139509,Empidonax traillii,Aves,Passeriformes,2014,10,4,-116.65592,33.98877,1,HUMAN_OBSERVATION,VIEW,2012,376.1476,400,5,9889,6
139524,Buteo swainsoni,Aves,Accipitriformes,2018,5,12,-121.21103,37.48008,1,HUMAN_OBSERVATION,DEL PUERTO,2020,390647.255599,1112,5,68965,10
139539,Empidonax traillii,Aves,Passeriformes,2017,5,17,-114.6066,32.720795,2,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5,18081,5
139610,Haliaeetus leucocephalus,Aves,Accipitriformes,2017,2,19,-120.62001,37.182293,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5,13684,7
139672,Buteo swainsoni,Aves,Accipitriformes,2017,4,2,-120.62203,37.167942,14,HUMAN_OBSERVATION,SANDY,2016,0,1107,5,13684,7
139711,Gymnogyps californianus,Aves,Accipitriformes,2020,1,20,-119.37666,34.90416,3,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,5,10475,4
139846,Haliaeetus leucocephalus,Aves,Accipitriformes,2014,1,5,-120.34502,35.789974,1,HUMAN_OBSERVATION,TURKEY,2012,2530.048,975,5,15112,7
139859,Gymnogyps californianus,Aves,Accipitriformes,1985,7,27,-119.37666,34.90416,2,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,5,10475,4
139884,Buteo swainsoni,Aves,Accipitriformes,2013,4,15,-121.06447,37.02791,2,HUMAN_OBSERVATION,SAN LUIS,2005,332.2597,727,5,4436,NA
139884,Buteo swainsoni,Aves,Accipitriformes,2013,4,15,-121.06447,37.02791,2,HUMAN_OBSERVATION,BASALT,2004,410.184,929,5,11639,5
139884,Buteo swainsoni,Aves,Accipitriformes,2013,4,15,-121.06447,37.02791,2,HUMAN_OBSERVATION,ROMERO,2008,766.0438,938,5,5692,7
139884,Buteo swainsoni,Aves,Accipitriformes,2013,4,15,-121.06447,37.02791,2,HUMAN_OBSERVATION,ROMERO,2011,451.0401,971,5,4760,7
139981,Buteo swainsoni,Aves,Accipitriformes,2013,4,6,-120.60976,37.168064,2,HUMAN_OBSERVATION,SANDY,2016,0,1107,5,13684,7
140000,Riparia riparia,Aves,Passeriformes,2019,4,23,-118.05599,36.562325,15,HUMAN_OBSERVATION,RIVER,2013,406.8415,332,5,14127,2
140019,Melanerpes uropygialis,Aves,Piciformes,2019,3,27,-114.6066,32.720795,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5,18081,5
140030,Agelaius tricolor,Aves,Passeriformes,2020,3,8,-120.62203,37.167942,100,HUMAN_OBSERVATION,SANDY,2016,0,1107,5,13684,7
140192,Buteo swainsoni,Aves,Accipitriformes,2016,3,12,-120.62203,37.167942,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5,13684,7
140224,Riparia riparia,Aves,Passeriformes,2011,5,9,-118.05599,36.562325,3,HUMAN_OBSERVATION,RIVER,2013,406.8415,332,5,14127,2
140226,Melanerpes uropygialis,Aves,Piciformes,2015,4,24,-114.62024,32.727768,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5,18081,5
140254,Gymnogyps californianus,Aves,Accipitriformes,1981,8,10,-119.36508,34.898323,6,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,5,10475,4
140276,Gymnogyps californianus,Aves,Accipitriformes,2018,7,21,-119.37666,34.90416,1,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,5,10475,4
140363,Agelaius tricolor,Aves,Passeriformes,2017,5,7,-120.86004,36.704494,1,HUMAN_OBSERVATION,BROWN,2008,3786.915,935,5,20951,6
140372,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,1,11,-120.62001,37.182293,2,HUMAN_OBSERVATION,SANDY,2016,0,1107,5,13684,7
140392,Melanerpes uropygialis,Aves,Piciformes,2020,9,29,-114.6066,32.720795,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5,18081,5
140459,Empidonax traillii,Aves,Passeriformes,2015,5,24,-116.387596,33.13865,1,HUMAN_OBSERVATION,STEWART,2012,10630.18,417,5,7796,8
140468,Agelaius tricolor,Aves,Passeriformes,2019,5,8,-121.06447,37.02791,4,HUMAN_OBSERVATION,SAN LUIS,2005,332.2597,727,5,4436,NA
140468,Agelaius tricolor,Aves,Passeriformes,2019,5,8,-121.06447,37.02791,4,HUMAN_OBSERVATION,BASALT,2004,410.184,929,5,11639,5
140468,Agelaius tricolor,Aves,Passeriformes,2019,5,8,-121.06447,37.02791,4,HUMAN_OBSERVATION,ROMERO,2008,766.0438,938,5,5692,7
140468,Agelaius tricolor,Aves,Passeriformes,2019,5,8,-121.06447,37.02791,4,HUMAN_OBSERVATION,ROMERO,2011,451.0401,971,5,4760,7
140479,Haliaeetus leucocephalus,Aves,Accipitriformes,2016,1,30,-120.87656,36.641083,1,HUMAN_OBSERVATION,BROWN,2008,3786.915,935,5,20951,6
140500,Buteo swainsoni,Aves,Accipitriformes,2013,5,17,-121.0174,37.10795,1,HUMAN_OBSERVATION,ROMERO,2000,1706.85,873,5,7717,8
140500,Buteo swainsoni,Aves,Accipitriformes,2013,5,17,-121.0174,37.10795,1,HUMAN_OBSERVATION,BASALT,2004,410.184,929,5,11639,5
140500,Buteo swainsoni,Aves,Accipitriformes,2013,5,17,-121.0174,37.10795,1,HUMAN_OBSERVATION,ROMERO,2008,766.0438,938,5,5692,7
140539,Melanerpes uropygialis,Aves,Piciformes,2002,6,12,-114.45021,32.85585,NA,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,5,13635,NA
140543,Colaptes chrysoides,Aves,Piciformes,2005,3,19,-115.62517,35.187767,3,HUMAN_OBSERVATION,DOME,2020,44211.0845875,1109,5,40530,9
140587,Gymnogyps californianus,Aves,Accipitriformes,2020,3,7,-119.37666,34.90416,16,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,5,10475,4
140603,Riparia riparia,Aves,Passeriformes,2015,5,16,-114.54835,34.796078,2,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,5,16707,4
140647,Melanerpes uropygialis,Aves,Piciformes,2018,4,6,-114.6066,32.720795,2,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5,18081,5
