County,FIPS,MapDate,DSCI
San Benito County,6069,20070227,182
San Benito County,6069,20070306,182
San Benito County,6069,20070313,182
San Benito County,6069,20070320,182
San Benito County,6069,20070327,182
San Benito County,6069,20070403,187
San Benito County,6069,20070410,200
San Benito County,6069,20070417,200
San Benito County,6069,20070424,200
San Benito County,6069,20070501,200
San Benito County,6069,20070508,200
San Benito County,6069,20070515,221
San Benito County,6069,20070522,300
San Benito County,6069,20070529,300
San Benito County,6069,20070605,300
San Benito County,6069,20070612,300
San Benito County,6069,20070619,300
San Benito County,6069,20070626,300
San Benito County,6069,20070703,300
San Benito County,6069,20070710,300
San Benito County,6069,20070717,300
San Benito County,6069,20070724,300
San Benito County,6069,20070731,300
San Benito County,6069,20070807,300
San Benito County,6069,20070814,300
San Benito County,6069,20070821,300
San Benito County,6069,20070828,300
San Benito County,6069,20070904,300
San Benito County,6069,20070911,300
San Benito County,6069,20070918,300
San Benito County,6069,20070925,300
San Benito County,6069,20071002,300
San Benito County,6069,20071009,300
San Benito County,6069,20071016,300
San Benito County,6069,20071023,300
San Benito County,6069,20071030,300
San Benito County,6069,20071106,300
San Benito County,6069,20071113,300
San Benito County,6069,20071120,300
San Benito County,6069,20071127,300
San Benito County,6069,20071204,300
San Benito County,6069,20071211,300
San Benito County,6069,20071218,300
San Benito County,6069,20071225,300
San Benito County,6069,20080101,300
San Benito County,6069,20080108,200
San Benito County,6069,20080115,200
San Benito County,6069,20080122,200
San Benito County,6069,20080129,100
San Benito County,6069,20080205,100
San Benito County,6069,20080212,100
San Benito County,6069,20080219,100
San Benito County,6069,20080226,0
San Benito County,6069,20080304,0
San Benito County,6069,20080311,0
San Benito County,6069,20080318,0
San Benito County,6069,20080325,0
San Benito County,6069,20080401,0
San Benito County,6069,20080408,0
San Benito County,6069,20080415,0
San Benito County,6069,20080422,0
San Benito County,6069,20080429,100
San Benito County,6069,20080506,100
San Benito County,6069,20080513,100
San Benito County,6069,20080520,100
San Benito County,6069,20080527,100
San Benito County,6069,20080603,200
San Benito County,6069,20080610,200
San Benito County,6069,20080617,222
San Benito County,6069,20080624,222
San Benito County,6069,20080701,222
San Benito County,6069,20080708,222
San Benito County,6069,20080715,222
San Benito County,6069,20080722,222
San Benito County,6069,20080729,238
San Benito County,6069,20080805,238
San Benito County,6069,20080812,238
San Benito County,6069,20080819,238
San Benito County,6069,20080826,238
San Benito County,6069,20080902,238
San Benito County,6069,20080909,238
San Benito County,6069,20080916,238
San Benito County,6069,20080923,238
San Benito County,6069,20080930,238
San Benito County,6069,20081007,238
San Benito County,6069,20081014,238
San Benito County,6069,20081021,238
San Benito County,6069,20081028,238
San Benito County,6069,20081104,239
San Benito County,6069,20081111,239
San Benito County,6069,20081118,239
San Benito County,6069,20081125,239
San Benito County,6069,20081202,239
San Benito County,6069,20081209,239
San Benito County,6069,20081216,239
San Benito County,6069,20081223,239
San Benito County,6069,20081230,239
San Benito County,6069,20090106,239
San Benito County,6069,20090113,300
San Benito County,6069,20090120,300
San Benito County,6069,20090127,300
San Benito County,6069,20090203,300
San Benito County,6069,20090210,300
San Benito County,6069,20090217,300
San Benito County,6069,20090224,300
San Benito County,6069,20090303,300
San Benito County,6069,20090310,283
San Benito County,6069,20090317,283
San Benito County,6069,20090324,283
San Benito County,6069,20090331,283
San Benito County,6069,20090407,285
San Benito County,6069,20090414,285
San Benito County,6069,20090421,285
San Benito County,6069,20090428,285
San Benito County,6069,20090505,285
San Benito County,6069,20090512,285
San Benito County,6069,20090519,285
San Benito County,6069,20090526,285
San Benito County,6069,20090602,285
San Benito County,6069,20090609,285
San Benito County,6069,20090616,285
San Benito County,6069,20090623,285
San Benito County,6069,20090630,285
San Benito County,6069,20090707,285
San Benito County,6069,20090714,285
San Benito County,6069,20090721,285
San Benito County,6069,20090728,285
San Benito County,6069,20090804,285
San Benito County,6069,20090811,285
San Benito County,6069,20090818,285
San Benito County,6069,20090825,285
San Benito County,6069,20090901,285
San Benito County,6069,20090908,285
San Benito County,6069,20090915,285
San Benito County,6069,20090922,285
San Benito County,6069,20090929,285
San Benito County,6069,20091006,285
San Benito County,6069,20091013,285
San Benito County,6069,20091020,188
San Benito County,6069,20091027,188
San Benito County,6069,20091103,188
San Benito County,6069,20091110,190
San Benito County,6069,20091117,190
San Benito County,6069,20091124,190
San Benito County,6069,20091201,190
San Benito County,6069,20091208,190
San Benito County,6069,20091215,190
San Benito County,6069,20091222,190
San Benito County,6069,20091229,190
San Benito County,6069,20100105,190
San Benito County,6069,20100112,190
San Benito County,6069,20100119,188
San Benito County,6069,20100126,88
San Benito County,6069,20100202,88
San Benito County,6069,20100209,88
San Benito County,6069,20100216,88
San Benito County,6069,20100223,88
San Benito County,6069,20100302,88
San Benito County,6069,20100309,88
San Benito County,6069,20100316,88
San Benito County,6069,20100323,88
San Benito County,6069,20100330,88
San Benito County,6069,20100406,88
San Benito County,6069,20100413,55
San Benito County,6069,20100420,55
San Benito County,6069,20100427,10
San Benito County,6069,20100504,10
San Benito County,6069,20100511,10
San Benito County,6069,20100518,0
San Benito County,6069,20100525,0
San Benito County,6069,20100601,0
San Benito County,6069,20100608,0
San Benito County,6069,20100615,0
San Benito County,6069,20100622,0
San Benito County,6069,20100629,0
San Benito County,6069,20100706,0
San Benito County,6069,20100713,0
San Benito County,6069,20100720,0
San Benito County,6069,20100727,0
San Benito County,6069,20100803,0
San Benito County,6069,20100810,0
San Benito County,6069,20100817,0
San Benito County,6069,20100824,0
San Benito County,6069,20100831,0
San Benito County,6069,20100907,0
San Benito County,6069,20100914,0
San Benito County,6069,20100921,0
San Benito County,6069,20100928,0
San Benito County,6069,20101005,0
San Benito County,6069,20101012,0
San Benito County,6069,20101019,0
San Benito County,6069,20101026,0
San Benito County,6069,20101102,0
San Benito County,6069,20101109,0
San Benito County,6069,20101116,0
San Benito County,6069,20101123,0
San Benito County,6069,20101130,0
San Benito County,6069,20101207,94
San Benito County,6069,20101214,94
San Benito County,6069,20101221,65
San Benito County,6069,20101228,0
San Benito County,6069,20110104,0
San Benito County,6069,20110111,0
San Benito County,6069,20110118,0
San Benito County,6069,20110125,0
San Benito County,6069,20110201,0
San Benito County,6069,20110208,0
San Benito County,6069,20110215,0
San Benito County,6069,20110222,0
San Benito County,6069,20110301,0
San Benito County,6069,20110308,0
San Benito County,6069,20110315,0
San Benito County,6069,20110322,0
San Benito County,6069,20110329,0
San Benito County,6069,20110405,0
San Benito County,6069,20110412,0
San Benito County,6069,20110419,0
San Benito County,6069,20110426,0
San Benito County,6069,20110503,0
San Benito County,6069,20110510,0
San Benito County,6069,20110517,0
San Benito County,6069,20110524,0
San Benito County,6069,20110531,0
San Benito County,6069,20110607,0
San Benito County,6069,20110614,0
San Benito County,6069,20110621,0
San Benito County,6069,20110628,0
San Benito County,6069,20110705,0
San Benito County,6069,20110712,0
San Benito County,6069,20110719,0
San Benito County,6069,20110726,0
San Benito County,6069,20110802,0
San Benito County,6069,20110809,0
San Benito County,6069,20110816,0
San Benito County,6069,20110823,0
San Benito County,6069,20110830,0
San Benito County,6069,20110906,0
San Benito County,6069,20110913,0
San Benito County,6069,20110920,0
San Benito County,6069,20110927,0
San Benito County,6069,20111004,0
San Benito County,6069,20111011,0
San Benito County,6069,20111018,0
San Benito County,6069,20111025,0
San Benito County,6069,20111101,0
San Benito County,6069,20111108,0
San Benito County,6069,20111115,0
San Benito County,6069,20111122,0
San Benito County,6069,20111129,0
San Benito County,6069,20111206,0
San Benito County,6069,20111213,0
San Benito County,6069,20111220,0
San Benito County,6069,20111227,100
San Benito County,6069,20120103,180
San Benito County,6069,20120110,180
San Benito County,6069,20120117,180
San Benito County,6069,20120124,180
San Benito County,6069,20120131,180
San Benito County,6069,20120207,180
San Benito County,6069,20120214,180
San Benito County,6069,20120221,200
San Benito County,6069,20120228,200
San Benito County,6069,20120306,200
San Benito County,6069,20120313,300
San Benito County,6069,20120320,300
San Benito County,6069,20120327,300
San Benito County,6069,20120403,300
San Benito County,6069,20120410,300
San Benito County,6069,20120417,200
San Benito County,6069,20120424,200
San Benito County,6069,20120501,200
San Benito County,6069,20120508,200
San Benito County,6069,20120515,200
San Benito County,6069,20120522,200
San Benito County,6069,20120529,200
San Benito County,6069,20120605,200
San Benito County,6069,20120612,200
San Benito County,6069,20120619,200
San Benito County,6069,20120626,200
San Benito County,6069,20120703,200
San Benito County,6069,20120710,200
San Benito County,6069,20120717,200
San Benito County,6069,20120724,200
San Benito County,6069,20120731,200
San Benito County,6069,20120807,200
San Benito County,6069,20120814,200
San Benito County,6069,20120821,200
San Benito County,6069,20120828,200
San Benito County,6069,20120904,200
San Benito County,6069,20120911,200
San Benito County,6069,20120918,200
San Benito County,6069,20120925,200
San Benito County,6069,20121002,200
San Benito County,6069,20121009,200
San Benito County,6069,20121016,200
San Benito County,6069,20121023,200
San Benito County,6069,20121030,200
San Benito County,6069,20121106,200
San Benito County,6069,20121113,200
San Benito County,6069,20121120,200
San Benito County,6069,20121127,200
San Benito County,6069,20121204,194
San Benito County,6069,20121211,186
San Benito County,6069,20121218,186
San Benito County,6069,20121225,186
San Benito County,6069,20130101,186
San Benito County,6069,20130108,186
San Benito County,6069,20130115,145
San Benito County,6069,20130122,145
San Benito County,6069,20130129,145
San Benito County,6069,20130205,145
San Benito County,6069,20130212,145
San Benito County,6069,20130219,159
San Benito County,6069,20130226,159
San Benito County,6069,20130305,160
San Benito County,6069,20130312,158
San Benito County,6069,20130319,158
San Benito County,6069,20130326,158
San Benito County,6069,20130402,158
San Benito County,6069,20130409,158
San Benito County,6069,20130416,158
San Benito County,6069,20130423,158
San Benito County,6069,20130430,158
San Benito County,6069,20130507,258
San Benito County,6069,20130514,258
San Benito County,6069,20130521,258
San Benito County,6069,20130528,258
San Benito County,6069,20130604,291
San Benito County,6069,20130611,290
San Benito County,6069,20130618,290
San Benito County,6069,20130625,300
San Benito County,6069,20130702,300
San Benito County,6069,20130709,300
San Benito County,6069,20130716,300
San Benito County,6069,20130723,300
San Benito County,6069,20130730,300
San Benito County,6069,20130806,300
San Benito County,6069,20130813,300
San Benito County,6069,20130820,300
San Benito County,6069,20130827,300
San Benito County,6069,20130903,300
San Benito County,6069,20130910,300
San Benito County,6069,20130917,300
San Benito County,6069,20130924,300
San Benito County,6069,20131001,300
San Benito County,6069,20131008,300
San Benito County,6069,20131015,300
San Benito County,6069,20131022,300
San Benito County,6069,20131029,300
San Benito County,6069,20131105,300
San Benito County,6069,20131112,300
San Benito County,6069,20131119,325
San Benito County,6069,20131126,325
San Benito County,6069,20131203,325
San Benito County,6069,20131210,325
San Benito County,6069,20131217,325
San Benito County,6069,20131224,325
San Benito County,6069,20131231,325
San Benito County,6069,20140107,325
San Benito County,6069,20140114,400
San Benito County,6069,20140121,400
San Benito County,6069,20140128,500
San Benito County,6069,20140204,500
San Benito County,6069,20140211,500
San Benito County,6069,20140218,500
San Benito County,6069,20140225,500
San Benito County,6069,20140304,500
San Benito County,6069,20140311,500
San Benito County,6069,20140318,500
San Benito County,6069,20140325,500
San Benito County,6069,20140401,500
San Benito County,6069,20140408,500
San Benito County,6069,20140415,500
San Benito County,6069,20140422,500
San Benito County,6069,20140429,500
San Benito County,6069,20140506,500
San Benito County,6069,20140513,500
San Benito County,6069,20140520,500
San Benito County,6069,20140527,500
San Benito County,6069,20140603,500
San Benito County,6069,20140610,500
San Benito County,6069,20140617,500
San Benito County,6069,20140624,500
San Benito County,6069,20140701,500
San Benito County,6069,20140708,500
San Benito County,6069,20140715,500
San Benito County,6069,20140722,500
San Benito County,6069,20140729,500
San Benito County,6069,20140805,500
San Benito County,6069,20140812,500
San Benito County,6069,20140819,500
San Benito County,6069,20140826,500
San Benito County,6069,20140902,500
San Benito County,6069,20140909,500
San Benito County,6069,20140916,500
San Benito County,6069,20140923,500
San Benito County,6069,20140930,500
San Benito County,6069,20141007,500
San Benito County,6069,20141014,500
San Benito County,6069,20141021,500
San Benito County,6069,20141028,500
San Benito County,6069,20141104,500
San Benito County,6069,20141111,500
San Benito County,6069,20141118,500
San Benito County,6069,20141125,500
San Benito County,6069,20141202,500
San Benito County,6069,20141209,500
San Benito County,6069,20141216,487
San Benito County,6069,20141223,487
San Benito County,6069,20141230,487
San Benito County,6069,20150106,487
San Benito County,6069,20150113,487
San Benito County,6069,20150120,487
San Benito County,6069,20150127,487
San Benito County,6069,20150203,487
San Benito County,6069,20150210,487
San Benito County,6069,20150217,487
San Benito County,6069,20150224,487
San Benito County,6069,20150303,487
San Benito County,6069,20150310,487
San Benito County,6069,20150317,487
San Benito County,6069,20150324,487
San Benito County,6069,20150331,487
San Benito County,6069,20150407,487
San Benito County,6069,20150414,487
San Benito County,6069,20150421,487
San Benito County,6069,20150428,487
San Benito County,6069,20150505,487
San Benito County,6069,20150512,487
San Benito County,6069,20150519,487
San Benito County,6069,20150526,487
San Benito County,6069,20150602,487
San Benito County,6069,20150609,487
San Benito County,6069,20150616,487
San Benito County,6069,20150623,487
San Benito County,6069,20150630,487
San Benito County,6069,20150707,487
San Benito County,6069,20150714,487
San Benito County,6069,20150721,487
San Benito County,6069,20150728,487
San Benito County,6069,20150804,487
San Benito County,6069,20150811,487
San Benito County,6069,20150818,487
San Benito County,6069,20150825,487
San Benito County,6069,20150901,487
San Benito County,6069,20150908,487
San Benito County,6069,20150915,487
San Benito County,6069,20150922,487
San Benito County,6069,20150929,487
San Benito County,6069,20151006,487
San Benito County,6069,20151013,487
San Benito County,6069,20151020,487
San Benito County,6069,20151027,487
San Benito County,6069,20151103,487
San Benito County,6069,20151110,487
San Benito County,6069,20151117,487
San Benito County,6069,20151124,487
San Benito County,6069,20151201,487
San Benito County,6069,20151208,487
San Benito County,6069,20151215,487
San Benito County,6069,20151222,487
San Benito County,6069,20151229,487
San Benito County,6069,20160105,487
San Benito County,6069,20160112,487
San Benito County,6069,20160119,487
San Benito County,6069,20160126,487
San Benito County,6069,20160202,487
San Benito County,6069,20160209,487
San Benito County,6069,20160216,487
San Benito County,6069,20160223,487
San Benito County,6069,20160301,487
San Benito County,6069,20160308,487
San Benito County,6069,20160315,484
San Benito County,6069,20160322,484
San Benito County,6069,20160329,484
San Benito County,6069,20160405,484
San Benito County,6069,20160412,484
San Benito County,6069,20160419,456
San Benito County,6069,20160426,456
San Benito County,6069,20160503,456
San Benito County,6069,20160510,456
San Benito County,6069,20160517,456
San Benito County,6069,20160524,456
San Benito County,6069,20160531,456
San Benito County,6069,20160607,456
San Benito County,6069,20160614,456
San Benito County,6069,20160621,456
San Benito County,6069,20160628,456
San Benito County,6069,20160705,456
San Benito County,6069,20160712,456
San Benito County,6069,20160719,456
San Benito County,6069,20160726,456
San Benito County,6069,20160802,456
San Benito County,6069,20160809,456
San Benito County,6069,20160816,456
San Benito County,6069,20160823,456
San Benito County,6069,20160830,456
San Benito County,6069,20160906,456
San Benito County,6069,20160913,456
San Benito County,6069,20160920,456
San Benito County,6069,20160927,456
San Benito County,6069,20161004,456
San Benito County,6069,20161011,456
San Benito County,6069,20161018,456
San Benito County,6069,20161025,456
San Benito County,6069,20161101,456
San Benito County,6069,20161108,456
San Benito County,6069,20161115,456
San Benito County,6069,20161122,456
San Benito County,6069,20161129,456
San Benito County,6069,20161206,456
San Benito County,6069,20161213,456
San Benito County,6069,20161220,453
San Benito County,6069,20161227,453
San Benito County,6069,20170103,453
San Benito County,6069,20170110,367
San Benito County,6069,20170117,367
San Benito County,6069,20170124,265
San Benito County,6069,20170131,250
San Benito County,6069,20170207,250
San Benito County,6069,20170214,249
San Benito County,6069,20170221,148
San Benito County,6069,20170228,83
San Benito County,6069,20170307,83
San Benito County,6069,20170314,83
San Benito County,6069,20170321,83
San Benito County,6069,20170328,83
San Benito County,6069,20170404,83
San Benito County,6069,20170411,83
San Benito County,6069,20170418,83
San Benito County,6069,20170425,83
San Benito County,6069,20170502,83
San Benito County,6069,20170509,83
San Benito County,6069,20170516,83
San Benito County,6069,20170523,83
San Benito County,6069,20170530,83
San Benito County,6069,20170606,83
San Benito County,6069,20170613,83
San Benito County,6069,20170620,83
San Benito County,6069,20170627,83
San Benito County,6069,20170704,83
San Benito County,6069,20170711,83
San Benito County,6069,20170718,83
San Benito County,6069,20170725,83
San Benito County,6069,20170801,83
San Benito County,6069,20170808,83
San Benito County,6069,20170815,83
San Benito County,6069,20170822,83
San Benito County,6069,20170829,83
San Benito County,6069,20170905,83
San Benito County,6069,20170912,83
San Benito County,6069,20170919,83
San Benito County,6069,20170926,83
San Benito County,6069,20171003,83
San Benito County,6069,20171010,83
San Benito County,6069,20171017,83
San Benito County,6069,20171024,82
San Benito County,6069,20171031,82
San Benito County,6069,20171107,82
San Benito County,6069,20171114,84
San Benito County,6069,20171121,84
San Benito County,6069,20171128,84
San Benito County,6069,20171205,84
San Benito County,6069,20171212,84
San Benito County,6069,20171219,84
San Benito County,6069,20171226,84
San Benito County,6069,20180102,84
San Benito County,6069,20180109,84
San Benito County,6069,20180116,84
San Benito County,6069,20180123,85
San Benito County,6069,20180130,97
San Benito County,6069,20180206,103
San Benito County,6069,20180213,103
San Benito County,6069,20180220,103
San Benito County,6069,20180227,103
San Benito County,6069,20180306,103
San Benito County,6069,20180313,99
San Benito County,6069,20180320,99
San Benito County,6069,20180327,99
San Benito County,6069,20180403,99
San Benito County,6069,20180410,99
San Benito County,6069,20180417,99
San Benito County,6069,20180424,99
San Benito County,6069,20180501,99
San Benito County,6069,20180508,99
San Benito County,6069,20180515,99
San Benito County,6069,20180522,99
San Benito County,6069,20180529,99
San Benito County,6069,20180605,99
San Benito County,6069,20180612,99
San Benito County,6069,20180619,99
San Benito County,6069,20180626,101
San Benito County,6069,20180703,101
San Benito County,6069,20180710,101
San Benito County,6069,20180717,101
San Benito County,6069,20180724,101
San Benito County,6069,20180731,101
San Benito County,6069,20180807,101
San Benito County,6069,20180814,101
San Benito County,6069,20180821,101
San Benito County,6069,20180828,101
San Benito County,6069,20180904,101
San Benito County,6069,20180911,101
San Benito County,6069,20180918,101
San Benito County,6069,20180925,101
San Benito County,6069,20181002,101
San Benito County,6069,20181009,101
San Benito County,6069,20181016,101
San Benito County,6069,20181023,101
San Benito County,6069,20181030,101
San Benito County,6069,20181106,101
San Benito County,6069,20181113,101
San Benito County,6069,20181120,200
San Benito County,6069,20181127,200
San Benito County,6069,20181204,200
San Benito County,6069,20181211,200
San Benito County,6069,20181218,200
San Benito County,6069,20181225,200
San Benito County,6069,20190101,200
San Benito County,6069,20190108,200
San Benito County,6069,20190115,200
San Benito County,6069,20190122,200
San Benito County,6069,20190129,100
San Benito County,6069,20190205,100
San Benito County,6069,20190212,100
San Benito County,6069,20190219,0
San Benito County,6069,20190226,0
San Benito County,6069,20190305,0
San Benito County,6069,20190312,0
San Benito County,6069,20190319,0
San Benito County,6069,20190326,0
San Benito County,6069,20190402,0
San Benito County,6069,20190409,0
San Benito County,6069,20190416,0
San Benito County,6069,20190423,0
San Benito County,6069,20190430,0
San Benito County,6069,20190507,0
San Benito County,6069,20190514,0
San Benito County,6069,20190521,0
San Benito County,6069,20190528,0
San Benito County,6069,20190604,0
San Benito County,6069,20190611,0
San Benito County,6069,20190618,0
San Benito County,6069,20190625,0
San Benito County,6069,20190702,0
San Benito County,6069,20190709,0
San Benito County,6069,20190716,0
San Benito County,6069,20190723,0
San Benito County,6069,20190730,0
San Benito County,6069,20190806,0
San Benito County,6069,20190813,0
San Benito County,6069,20190820,0
San Benito County,6069,20190827,0
San Benito County,6069,20190903,0
San Benito County,6069,20190910,0
San Benito County,6069,20190917,0
San Benito County,6069,20190924,0
San Benito County,6069,20191001,0
San Benito County,6069,20191008,0
San Benito County,6069,20191015,0
San Benito County,6069,20191022,0
San Benito County,6069,20191029,0
San Benito County,6069,20191105,0
San Benito County,6069,20191112,100
San Benito County,6069,20191119,100
San Benito County,6069,20191126,100
San Benito County,6069,20191203,100
San Benito County,6069,20191210,0
San Benito County,6069,20191217,0
San Benito County,6069,20191224,0
San Benito County,6069,20191231,0
San Benito County,6069,20200107,0
San Benito County,6069,20200114,0
San Benito County,6069,20200121,0
San Benito County,6069,20200128,5
San Benito County,6069,20200204,5
San Benito County,6069,20200211,7
San Benito County,6069,20200218,7
San Benito County,6069,20200225,71
San Benito County,6069,20200303,71
San Benito County,6069,20200310,100
San Benito County,6069,20200317,100
San Benito County,6069,20200324,100
San Benito County,6069,20200331,100
San Benito County,6069,20200407,100
San Benito County,6069,20200414,98
San Benito County,6069,20200421,98
San Benito County,6069,20200428,98
San Benito County,6069,20200505,98
San Benito County,6069,20200512,98
San Benito County,6069,20200519,98
San Benito County,6069,20200526,98
San Benito County,6069,20200602,98
San Benito County,6069,20200609,99
San Benito County,6069,20200616,99
San Benito County,6069,20200623,99
San Benito County,6069,20200630,99
San Benito County,6069,20200707,99
San Benito County,6069,20200714,100
San Benito County,6069,20200721,100
San Benito County,6069,20200728,100
San Benito County,6069,20200804,100
San Benito County,6069,20200811,100
San Benito County,6069,20200818,100
San Benito County,6069,20200825,100
San Benito County,6069,20200901,100
San Benito County,6069,20200908,100
San Benito County,6069,20200915,100
San Benito County,6069,20200922,100
San Benito County,6069,20200929,100
San Benito County,6069,20201006,100
San Benito County,6069,20201013,100
San Benito County,6069,20201020,100
San Benito County,6069,20201027,100
San Benito County,6069,20201103,100
San Benito County,6069,20201110,100
San Benito County,6069,20201117,100
San Benito County,6069,20201124,128
San Benito County,6069,20201201,128
San Benito County,6069,20201208,200
San Benito County,6069,20201215,200
San Benito County,6069,20201222,200
San Benito County,6069,20201229,200
San Bernardino County,6071,20000104,14
San Bernardino County,6071,20000111,100
San Bernardino County,6071,20000118,100
San Bernardino County,6071,20000125,100
San Bernardino County,6071,20000201,100
San Bernardino County,6071,20000208,100
San Bernardino County,6071,20000215,100
San Bernardino County,6071,20000222,28
San Bernardino County,6071,20000229,42
San Bernardino County,6071,20000307,22
San Bernardino County,6071,20000314,0
San Bernardino County,6071,20000321,0
San Bernardino County,6071,20000328,0
San Bernardino County,6071,20000404,0
San Bernardino County,6071,20000411,0
San Bernardino County,6071,20000418,0
San Bernardino County,6071,20000425,0
San Bernardino County,6071,20000502,0
San Bernardino County,6071,20000509,0
San Bernardino County,6071,20000516,0
San Bernardino County,6071,20000523,0
San Bernardino County,6071,20000530,0
San Bernardino County,6071,20000606,0
San Bernardino County,6071,20000613,0
San Bernardino County,6071,20000620,0
San Bernardino County,6071,20000627,0
San Bernardino County,6071,20000704,0
San Bernardino County,6071,20000711,0
San Bernardino County,6071,20000718,0
San Bernardino County,6071,20000725,21
San Bernardino County,6071,20000801,21
San Bernardino County,6071,20000808,40
San Bernardino County,6071,20000815,96
San Bernardino County,6071,20000822,89
San Bernardino County,6071,20000829,75
San Bernardino County,6071,20000905,50
San Bernardino County,6071,20000912,50
San Bernardino County,6071,20000919,50
San Bernardino County,6071,20000926,54
San Bernardino County,6071,20001003,54
San Bernardino County,6071,20001010,54
San Bernardino County,6071,20001017,67
San Bernardino County,6071,20001024,48
San Bernardino County,6071,20001031,0
San Bernardino County,6071,20001107,0
San Bernardino County,6071,20001114,0
San Bernardino County,6071,20001121,0
San Bernardino County,6071,20001128,0
San Bernardino County,6071,20001205,0
San Bernardino County,6071,20001212,0
San Bernardino County,6071,20001219,0
San Bernardino County,6071,20001226,0
San Bernardino County,6071,20010102,21
San Bernardino County,6071,20010109,16
San Bernardino County,6071,20010116,0
San Bernardino County,6071,20010123,0
San Bernardino County,6071,20010130,0
San Bernardino County,6071,20010206,0
San Bernardino County,6071,20010213,0
San Bernardino County,6071,20010220,0
San Bernardino County,6071,20010227,0
San Bernardino County,6071,20010306,0
San Bernardino County,6071,20010313,0
San Bernardino County,6071,20010320,0
San Bernardino County,6071,20010327,0
San Bernardino County,6071,20010403,0
San Bernardino County,6071,20010410,0
San Bernardino County,6071,20010417,0
San Bernardino County,6071,20010424,0
San Bernardino County,6071,20010501,0
San Bernardino County,6071,20010508,0
San Bernardino County,6071,20010515,0
San Bernardino County,6071,20010522,0
San Bernardino County,6071,20010529,0
San Bernardino County,6071,20010605,0
San Bernardino County,6071,20010612,0
San Bernardino County,6071,20010619,0
San Bernardino County,6071,20010626,0
San Bernardino County,6071,20010703,15
San Bernardino County,6071,20010710,0
San Bernardino County,6071,20010717,0
San Bernardino County,6071,20010724,0
San Bernardino County,6071,20010731,0
San Bernardino County,6071,20010807,0
San Bernardino County,6071,20010814,0
San Bernardino County,6071,20010821,0
San Bernardino County,6071,20010828,0
San Bernardino County,6071,20010904,0
San Bernardino County,6071,20010911,4
San Bernardino County,6071,20010918,4
San Bernardino County,6071,20010925,4
San Bernardino County,6071,20011002,4
San Bernardino County,6071,20011009,4
San Bernardino County,6071,20011016,11
San Bernardino County,6071,20011023,11
San Bernardino County,6071,20011030,11
San Bernardino County,6071,20011106,11
San Bernardino County,6071,20011113,11
San Bernardino County,6071,20011120,11
San Bernardino County,6071,20011127,0
San Bernardino County,6071,20011204,0
San Bernardino County,6071,20011211,0
San Bernardino County,6071,20011218,0
San Bernardino County,6071,20011225,0
San Bernardino County,6071,20020101,0
San Bernardino County,6071,20020108,0
San Bernardino County,6071,20020115,0
San Bernardino County,6071,20020122,3
San Bernardino County,6071,20020129,3
San Bernardino County,6071,20020205,26
San Bernardino County,6071,20020212,100
San Bernardino County,6071,20020219,100
San Bernardino County,6071,20020226,100
San Bernardino County,6071,20020305,100
San Bernardino County,6071,20020312,199
San Bernardino County,6071,20020319,197
San Bernardino County,6071,20020326,204
San Bernardino County,6071,20020402,232
San Bernardino County,6071,20020409,276
San Bernardino County,6071,20020416,298
San Bernardino County,6071,20020423,298
San Bernardino County,6071,20020430,297
San Bernardino County,6071,20020507,298
San Bernardino County,6071,20020514,299
San Bernardino County,6071,20020521,297
San Bernardino County,6071,20020528,324
San Bernardino County,6071,20020604,324
San Bernardino County,6071,20020611,325
San Bernardino County,6071,20020618,359
San Bernardino County,6071,20020625,377
San Bernardino County,6071,20020702,378
San Bernardino County,6071,20020709,381
San Bernardino County,6071,20020716,387
San Bernardino County,6071,20020723,387
San Bernardino County,6071,20020730,390
San Bernardino County,6071,20020806,393
San Bernardino County,6071,20020813,393
San Bernardino County,6071,20020820,395
San Bernardino County,6071,20020827,394
San Bernardino County,6071,20020903,391
San Bernardino County,6071,20020910,393
San Bernardino County,6071,20020917,393
San Bernardino County,6071,20020924,394
San Bernardino County,6071,20021001,390
San Bernardino County,6071,20021008,391
San Bernardino County,6071,20021015,391
San Bernardino County,6071,20021022,392
San Bernardino County,6071,20021029,395
San Bernardino County,6071,20021105,396
San Bernardino County,6071,20021112,383
San Bernardino County,6071,20021119,384
San Bernardino County,6071,20021126,385
San Bernardino County,6071,20021203,382
San Bernardino County,6071,20021210,382
San Bernardino County,6071,20021217,381
San Bernardino County,6071,20021224,378
San Bernardino County,6071,20021231,375
San Bernardino County,6071,20030107,373
San Bernardino County,6071,20030114,374
San Bernardino County,6071,20030121,372
San Bernardino County,6071,20030128,357
San Bernardino County,6071,20030204,360
San Bernardino County,6071,20030211,359
San Bernardino County,6071,20030218,313
San Bernardino County,6071,20030225,309
San Bernardino County,6071,20030304,266
San Bernardino County,6071,20030311,271
San Bernardino County,6071,20030318,216
San Bernardino County,6071,20030325,216
San Bernardino County,6071,20030401,218
San Bernardino County,6071,20030408,215
San Bernardino County,6071,20030415,215
San Bernardino County,6071,20030422,219
San Bernardino County,6071,20030429,219
San Bernardino County,6071,20030506,221
San Bernardino County,6071,20030513,216
San Bernardino County,6071,20030520,214
San Bernardino County,6071,20030527,214
San Bernardino County,6071,20030603,217
San Bernardino County,6071,20030610,215
San Bernardino County,6071,20030617,216
San Bernardino County,6071,20030624,214
San Bernardino County,6071,20030701,214
San Bernardino County,6071,20030708,213
