obsID,species,class,order,year,month,day,dcmlLng,dcmlLtt,indvdlC,bssOfRc,firename,fireyear,firesize,fireID,buffSize_km,buffArea_acres
93212,Melanerpes uropygialis,Aves,Piciformes,2013,11,16,-114.45805,32.88137,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
93790,Buteo swainsoni,Aves,Accipitriformes,2008,5,2,-121.03088,37.08312,NA,HUMAN_OBSERVATION,BASALT,2004,410.184,929,2000,3551
93806,Empidonax traillii,Aves,Passeriformes,2017,9,18,-118.34545,34.674374,1,HUMAN_OBSERVATION,POWERHOUSE,2013,30267.57,418,2000,9258
94206,Melanerpes uropygialis,Aves,Piciformes,2015,9,26,-114.45963,32.87948,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
94278,Agelaius tricolor,Aves,Passeriformes,2017,3,18,-119.41489,34.946533,15,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,2000,3267
94806,Melanerpes uropygialis,Aves,Piciformes,1975,3,26,-114.46656,32.88192,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
95044,Melanerpes uropygialis,Aves,Piciformes,2020,2,2,-114.46546,32.875145,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
95476,Buteo swainsoni,Aves,Accipitriformes,2011,3,28,-116.42135,33.271057,11,HUMAN_OBSERVATION,PALM#1,2002,94.97114,264,2000,705
95504,Buteo swainsoni,Aves,Accipitriformes,2006,3,4,-121.0207,37.080807,2,HUMAN_OBSERVATION,BASALT,2004,410.184,929,2000,3551
95550,Melanerpes uropygialis,Aves,Piciformes,2014,9,13,-114.45964,32.88135,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
95653,Buteo swainsoni,Aves,Accipitriformes,2006,6,28,-121.0207,37.080807,NA,HUMAN_OBSERVATION,BASALT,2004,410.184,929,2000,3551
95790,Buteo swainsoni,Aves,Accipitriformes,2020,10,4,-117.84601,34.471138,1,HUMAN_OBSERVATION,BOBCAT,2020,115997.570061,1110,2000,15236
95834,Melanerpes uropygialis,Aves,Piciformes,2011,11,22,-114.48765,34.74276,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
96440,Melanerpes uropygialis,Aves,Piciformes,2018,1,23,-114.69557,32.738663,2,HUMAN_OBSERVATION,ALAMO,2016,136.4,360,2000,3282
96504,Melanerpes uropygialis,Aves,Piciformes,2017,9,30,-114.45976,32.879894,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
97065,Empidonax traillii,Aves,Passeriformes,2005,6,11,-114.48679,34.71831,NA,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
97079,Colaptes chrysoides,Aves,Piciformes,2014,4,5,-115.55866,35.23258,2,HUMAN_OBSERVATION,DOME,2020,44211.0845875,1109,2000,17466
97189,Melanerpes uropygialis,Aves,Piciformes,2007,11,18,-114.45964,32.88135,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
97209,Buteo swainsoni,Aves,Accipitriformes,2019,6,2,-120.8464,36.935394,1,HUMAN_OBSERVATION,DOS AMIGOS,2005,746.0347,721,2000,4738
97742,Melanerpes uropygialis,Aves,Piciformes,2012,3,28,-114.50981,34.75064,3,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
97903,Buteo swainsoni,Aves,Accipitriformes,2018,3,28,-120.634865,37.186176,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,2000,2962
98679,Melanerpes uropygialis,Aves,Piciformes,2020,12,5,-114.47458,32.90013,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
98836,Buteo swainsoni,Aves,Accipitriformes,2010,5,22,-115.50674,35.23213,1,HUMAN_OBSERVATION,DOME,2020,44211.0845875,1109,2000,17466
99089,Agelaius tricolor,Aves,Passeriformes,2015,4,4,-119.40699,34.941376,150,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,2000,3267
99844,Agelaius tricolor,Aves,Passeriformes,2006,3,7,-121.0207,37.080807,NA,HUMAN_OBSERVATION,BASALT,2004,410.184,929,2000,3551
100170,Melanerpes uropygialis,Aves,Piciformes,2020,3,3,-114.47458,32.90013,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
100295,Melanerpes uropygialis,Aves,Piciformes,2015,10,25,-114.45964,32.88135,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
100681,Colaptes chrysoides,Aves,Piciformes,2018,5,26,-115.55866,35.23258,3,HUMAN_OBSERVATION,DOME,2020,44211.0845875,1109,2000,17466
100923,Agelaius tricolor,Aves,Passeriformes,2015,5,19,-119.40611,34.94143,1,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,2000,3267
101357,Buteo swainsoni,Aves,Accipitriformes,2019,3,29,-118.39457,34.72747,5,HUMAN_OBSERVATION,POWERHOUSE,2013,30267.57,418,2000,9258
101510,Melanerpes uropygialis,Aves,Piciformes,2018,5,28,-114.45976,32.879894,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
101834,Agelaius tricolor,Aves,Passeriformes,1980,5,6,-119.48297,34.883465,NA,HUMAN_OBSERVATION,HWY166,2004,65.16033,856,2000,2836
102128,Melanerpes uropygialis,Aves,Piciformes,1970,5,27,-114.46656,32.88192,NA,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
102219,Gymnogyps californianus,Aves,Accipitriformes,2016,3,25,-119.48297,34.883465,5,HUMAN_OBSERVATION,HWY166,2004,65.16033,856,2000,2836
102501,Agelaius tricolor,Aves,Passeriformes,2015,4,9,-121.024,37.08,1,HUMAN_OBSERVATION,BASALT,2004,410.184,929,2000,3551
102829,Buteo swainsoni,Aves,Accipitriformes,2012,4,8,-121.024,37.08,1,HUMAN_OBSERVATION,BASALT,2004,410.184,929,2000,3551
103088,Melanerpes uropygialis,Aves,Piciformes,2010,12,28,-114.48251,34.733994,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
103217,Melanerpes uropygialis,Aves,Piciformes,2019,11,18,-114.47458,32.90013,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
104572,Melanerpes uropygialis,Aves,Piciformes,2019,1,9,-114.45976,32.879894,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
104591,Agelaius tricolor,Aves,Passeriformes,2017,4,29,-120.03971,35.353077,4,HUMAN_OBSERVATION,BECK,2000,396.3609,926,2000,3513
105467,Empidonax traillii,Aves,Passeriformes,2019,9,21,-117.84601,34.471138,1,HUMAN_OBSERVATION,BOBCAT,2020,115997.570061,1110,2000,15236
105735,Melanerpes uropygialis,Aves,Piciformes,2013,4,30,-114.48498,34.736954,2,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
105908,Haliaeetus leucocephalus,Aves,Accipitriformes,2014,4,8,-114.50031,34.743107,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
106027,Melanerpes uropygialis,Aves,Piciformes,2013,8,16,-114.518524,34.757988,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
106660,Melanerpes uropygialis,Aves,Piciformes,2018,1,30,-114.45964,32.88135,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
106857,Empidonax traillii,Aves,Passeriformes,2014,8,13,-114.535,34.76573,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
106983,Buteo swainsoni,Aves,Accipitriformes,2018,5,16,-121.024,37.08,1,HUMAN_OBSERVATION,BASALT,2004,410.184,929,2000,3551
107073,Empidonax traillii,Aves,Passeriformes,2020,5,18,-117.840546,34.47288,1,HUMAN_OBSERVATION,BOBCAT,2020,115997.570061,1110,2000,15236
107165,Buteo swainsoni,Aves,Accipitriformes,2018,4,8,-118.34545,34.674374,1,HUMAN_OBSERVATION,POWERHOUSE,2013,30267.57,418,2000,9258
107222,Melanerpes uropygialis,Aves,Piciformes,2013,10,19,-114.45964,32.88135,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
107303,Melanerpes uropygialis,Aves,Piciformes,2015,2,13,-114.47458,32.90013,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
107546,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2021,2,9,-116.500097,33.302306,NA,HUMAN_OBSERVATION,PINES,2002,61691.24,263,2000,26578
107546,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2021,2,9,-116.500097,33.302306,NA,HUMAN_OBSERVATION,EAGLE,2011,13992.99,314,2000,8233
107784,Melanerpes uropygialis,Aves,Piciformes,1975,9,8,-114.46656,32.88192,6,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
107813,Melanerpes uropygialis,Aves,Piciformes,2011,11,23,-114.48251,34.733994,NA,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
107957,Melanerpes uropygialis,Aves,Piciformes,2013,6,20,-114.518524,34.757988,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
108801,Melanerpes uropygialis,Aves,Piciformes,1977,5,16,-114.46656,32.88192,NA,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
108806,Melanerpes uropygialis,Aves,Piciformes,2010,5,8,-114.46656,32.88192,NA,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
109085,Agelaius tricolor,Aves,Passeriformes,2020,4,14,-118.58986,34.774986,15,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,2000,3533
109322,Bombus crotchii,Insecta,Hymenoptera,2019,9,11,-116.480578,32.979444,NA,HUMAN_OBSERVATION,PINES,2002,61691.24,263,2000,26578
109830,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2021,1,6,-116.526983,33.319938,NA,HUMAN_OBSERVATION,PINES,2002,61691.24,263,2000,26578
109830,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2021,1,6,-116.526983,33.319938,NA,HUMAN_OBSERVATION,EAGLE,2011,13992.99,314,2000,8233
111073,Colaptes chrysoides,Aves,Piciformes,2014,4,5,-115.55866,35.23258,2,HUMAN_OBSERVATION,DOME,2020,44211.0845875,1109,2000,17466
111313,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2019,6,28,-116.55197,33.750604,NA,HUMAN_OBSERVATION,MOUNTAIN,2013,27523.67,331,2000,5702
111472,Melanerpes uropygialis,Aves,Piciformes,2019,2,21,-114.47692,32.903217,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
111483,Melanerpes uropygialis,Aves,Piciformes,2016,4,28,-114.4794,32.870274,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
111848,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2017,3,26,-116.429783,33.272062,NA,HUMAN_OBSERVATION,PINES,2002,61691.24,263,2000,26578
111848,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2017,3,26,-116.429783,33.272062,NA,HUMAN_OBSERVATION,PALM#1,2002,94.97114,264,2000,705
111848,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2017,3,26,-116.429783,33.272062,NA,HUMAN_OBSERVATION,EAGLE,2011,13992.99,314,2000,8233
112535,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2019,8,10,-116.568682,33.759296,NA,HUMAN_OBSERVATION,MOUNTAIN,2013,27523.67,331,2000,5702
112699,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2019,5,12,-116.534391,33.045406,NA,HUMAN_OBSERVATION,PINES,2002,61691.24,263,2000,26578
113050,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2021,3,6,-116.6823,33.961242,NA,HUMAN_OBSERVATION,VIEW,2012,376.1476,400,2000,3817
113063,Cyprinodon macularius,Actinopterygii,Cyprinodontiformes,2013,2,18,-116.504441,33.381727,NA,HUMAN_OBSERVATION,EAGLE,2011,13992.99,314,2000,8233
113063,Cyprinodon macularius,Actinopterygii,Cyprinodontiformes,2013,2,18,-116.504441,33.381727,NA,HUMAN_OBSERVATION,COYOTE,2003,18704.78,506,2000,7109
113128,Melanerpes uropygialis,Aves,Piciformes,2016,5,14,-114.45976,32.879894,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
113151,Empidonax traillii,Aves,Passeriformes,2018,9,25,-121.024,37.08,1,HUMAN_OBSERVATION,BASALT,2004,410.184,929,2000,3551
113279,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2018,3,28,-116.682453,33.913581,NA,HUMAN_OBSERVATION,VERBENIA,2004,3831.371,82,2000,4028
113453,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2020,6,1,-116.418546,33.244097,NA,HUMAN_OBSERVATION,PINES,2002,61691.24,263,2000,26578
113594,Empidonax traillii,Aves,Passeriformes,2013,5,26,-120.04013,35.35179,1,HUMAN_OBSERVATION,BECK,2000,396.3609,926,2000,3513
113971,Empidonax traillii,Aves,Passeriformes,1973,9,14,-116.457825,34.120792,1,HUMAN_OBSERVATION,SAWTOOTH COMPLEX,2006,61767.18,261,2000,18494
114772,Dipodomys ingens,Mammalia,Rodentia,2019,6,9,-119.620773,35.047931,NA,HUMAN_OBSERVATION,SODA,2016,2000.281,1086,2000,5370
114894,Agelaius tricolor,Aves,Passeriformes,2014,5,23,-118.38001,34.69632,25,HUMAN_OBSERVATION,POWERHOUSE,2013,30267.57,418,2000,9258
115504,Melanerpes uropygialis,Aves,Piciformes,2020,8,21,-114.45976,32.879894,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
115565,Melanerpes uropygialis,Aves,Piciformes,2013,3,6,-114.535,34.76573,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
115640,Haliaeetus leucocephalus,Aves,Accipitriformes,2018,4,28,-118.06305,36.610775,1,HUMAN_OBSERVATION,RIVER,2013,406.8415,332,2000,3820
115707,Agelaius tricolor,Aves,Passeriformes,2013,5,26,-119.48297,34.883465,NA,HUMAN_OBSERVATION,HWY166,2004,65.16033,856,2000,2836
115783,Buteo swainsoni,Aves,Accipitriformes,2010,5,22,-115.50674,35.23213,1,HUMAN_OBSERVATION,DOME,2020,44211.0845875,1109,2000,17466
116563,Buteo swainsoni,Aves,Accipitriformes,2019,4,14,-118.115,36.6939,1,HUMAN_OBSERVATION,MOFFAT,2018,1253.925,351,2000,6644
116662,Buteo swainsoni,Aves,Accipitriformes,2014,5,31,-118.38001,34.69632,1,HUMAN_OBSERVATION,POWERHOUSE,2013,30267.57,418,2000,9258
116755,Melanerpes uropygialis,Aves,Piciformes,2019,8,22,-114.45976,32.879894,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
116831,Buteo swainsoni,Aves,Accipitriformes,2017,5,5,-121.024,37.08,1,HUMAN_OBSERVATION,BASALT,2004,410.184,929,2000,3551
116870,Melanerpes uropygialis,Aves,Piciformes,2020,12,19,-114.45647,32.878094,4,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
116908,Buteo swainsoni,Aves,Accipitriformes,2010,3,23,-118.39457,34.72747,1,HUMAN_OBSERVATION,POWERHOUSE,2013,30267.57,418,2000,9258
117208,Buteo swainsoni,Aves,Accipitriformes,2018,4,24,-118.34545,34.674374,1,HUMAN_OBSERVATION,POWERHOUSE,2013,30267.57,418,2000,9258
117245,Melanerpes uropygialis,Aves,Piciformes,2013,8,5,-114.47458,32.90013,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
117637,Melanerpes uropygialis,Aves,Piciformes,2003,7,7,-114.73027,32.70413,3,HUMAN_OBSERVATION,ALAMO,2016,136.4,360,2000,3282
118143,Buteo swainsoni,Aves,Accipitriformes,2014,5,31,-118.38001,34.69632,1,HUMAN_OBSERVATION,POWERHOUSE,2013,30267.57,418,2000,9258
118642,Empidonax traillii,Aves,Passeriformes,1998,5,24,-116.43512,33.2613,NA,HUMAN_OBSERVATION,PINES,2002,61691.24,263,2000,26578
118642,Empidonax traillii,Aves,Passeriformes,1998,5,24,-116.43512,33.2613,NA,HUMAN_OBSERVATION,EAGLE,2011,13992.99,314,2000,8233
118908,Melanerpes uropygialis,Aves,Piciformes,2016,3,20,-114.460205,32.87879,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
119113,Empidonax traillii,Aves,Passeriformes,2007,8,24,-118.035995,36.618904,1,HUMAN_OBSERVATION,RIVER,2013,406.8415,332,2000,3820
119244,Agelaius tricolor,Aves,Passeriformes,2015,1,22,-118.58248,34.785824,50,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,2000,3533
119296,Buteo swainsoni,Aves,Accipitriformes,2016,4,30,-121.024,37.08,2,HUMAN_OBSERVATION,BASALT,2004,410.184,929,2000,3551
119388,Melanerpes uropygialis,Aves,Piciformes,1975,7,10,-114.45964,32.88135,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
119675,Haliaeetus leucocephalus,Aves,Accipitriformes,2018,2,10,-121.06279,37.046436,1,HUMAN_OBSERVATION,BASALT,2004,410.184,929,2000,3551
119944,Empidonax traillii,Aves,Passeriformes,2016,5,30,-120.04456,35.358074,1,HUMAN_OBSERVATION,BECK,2000,396.3609,926,2000,3513
119998,Melanerpes uropygialis,Aves,Piciformes,2020,2,28,-114.46656,32.88192,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
120433,Empidonax traillii,Aves,Passeriformes,2019,5,24,-117.84601,34.471138,1,HUMAN_OBSERVATION,BOBCAT,2020,115997.570061,1110,2000,15236
120571,Melanerpes uropygialis,Aves,Piciformes,2020,3,15,-114.46656,32.88192,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
120801,Gymnogyps californianus,Aves,Accipitriformes,2012,4,7,-119.38754,34.933525,11,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,2000,3267
120829,Empidonax traillii,Aves,Passeriformes,2014,8,27,-114.48498,34.736954,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
120960,Agelaius tricolor,Aves,Passeriformes,2006,5,1,-121.0207,37.080807,NA,HUMAN_OBSERVATION,BASALT,2004,410.184,929,2000,3551
121095,Agelaius tricolor,Aves,Passeriformes,1976,5,15,-117.84601,34.471138,4,HUMAN_OBSERVATION,BOBCAT,2020,115997.570061,1110,2000,15236
121239,Empidonax traillii,Aves,Passeriformes,2013,8,16,-114.490326,34.739582,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
121243,Gymnogyps californianus,Aves,Accipitriformes,2018,6,19,-119.38664,34.931152,11,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,2000,3267
121341,Agelaius tricolor,Aves,Passeriformes,2019,4,2,-121.006966,37.055,2,HUMAN_OBSERVATION,BASALT,2004,410.184,929,2000,3551
121434,Buteo swainsoni,Aves,Accipitriformes,2019,6,7,-118.06407,36.605446,1,HUMAN_OBSERVATION,RIVER,2013,406.8415,332,2000,3820
121440,Buteo swainsoni,Aves,Accipitriformes,2019,7,31,-119.4937,34.879036,1,HUMAN_OBSERVATION,HWY166,2004,65.16033,856,2000,2836
121683,Haliaeetus leucocephalus,Aves,Accipitriformes,2010,1,16,-114.68782,33.238113,2,HUMAN_OBSERVATION,DRAPER,2017,754.3,368,2000,5349
122274,Agelaius tricolor,Aves,Passeriformes,2016,1,30,-119.389336,34.93896,40,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,2000,3267
122452,Melanerpes uropygialis,Aves,Piciformes,2004,1,17,-114.54581,32.781933,NA,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,2000,5166
122477,Melanerpes uropygialis,Aves,Piciformes,2019,12,30,-114.48251,34.733994,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
122520,Buteo swainsoni,Aves,Accipitriformes,2006,5,31,-121.0207,37.080807,NA,HUMAN_OBSERVATION,BASALT,2004,410.184,929,2000,3551
122565,Melanerpes uropygialis,Aves,Piciformes,2010,12,13,-114.46656,32.88192,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
122583,Melanerpes uropygialis,Aves,Piciformes,2016,2,14,-114.45976,32.879894,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
122705,Melanerpes uropygialis,Aves,Piciformes,2015,10,25,-114.45964,32.88135,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
122732,Agelaius tricolor,Aves,Passeriformes,2013,4,10,-119.431,34.953846,42,HUMAN_OBSERVATION,SODA,2005,449.4977,678,2000,3409
122732,Agelaius tricolor,Aves,Passeriformes,2013,4,10,-119.431,34.953846,42,HUMAN_OBSERVATION,HUDSON,2017,1182.301,1021,2000,4610
123066,Empidonax traillii,Aves,Passeriformes,1999,5,12,-116.457825,34.120792,1,HUMAN_OBSERVATION,SAWTOOTH COMPLEX,2006,61767.18,261,2000,18494
123241,Colaptes chrysoides,Aves,Piciformes,1996,7,18,-115.500404,35.23286,3,HUMAN_OBSERVATION,DOME,2020,44211.0845875,1109,2000,17466
123243,Melanerpes uropygialis,Aves,Piciformes,2011,10,5,-114.48498,34.736954,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
123310,Melanerpes uropygialis,Aves,Piciformes,2020,12,4,-114.47458,32.90013,NA,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
123678,Empidonax traillii,Aves,Passeriformes,2018,9,22,-118.34545,34.674374,1,HUMAN_OBSERVATION,POWERHOUSE,2013,30267.57,418,2000,9258
123702,Melanerpes uropygialis,Aves,Piciformes,2019,3,18,-114.46656,32.88192,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
124024,Melanerpes uropygialis,Aves,Piciformes,2016,2,13,-114.45976,32.879894,NA,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
124031,Haliaeetus leucocephalus,Aves,Accipitriformes,2015,1,3,-114.45786,32.874607,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
124284,Buteo swainsoni,Aves,Accipitriformes,2018,5,1,-120.633765,37.180799,NA,HUMAN_OBSERVATION,SANDY,2016,0,1107,2000,2962
124306,Gopherus agassizii,Reptilia,Testudines,2010,4,12,-116.49841,33.275394,NA,HUMAN_OBSERVATION,PINES,2002,61691.24,263,2000,26578
124306,Gopherus agassizii,Reptilia,Testudines,2010,4,12,-116.49841,33.275394,NA,HUMAN_OBSERVATION,EAGLE,2011,13992.99,314,2000,8233
124497,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2019,4,28,-116.444117,33.252485,NA,HUMAN_OBSERVATION,PINES,2002,61691.24,263,2000,26578
125276,Agelaius tricolor,Aves,Passeriformes,2017,3,12,-120.00539,35.34864,31,HUMAN_OBSERVATION,BECK,2000,396.3609,926,2000,3513
125276,Agelaius tricolor,Aves,Passeriformes,2017,3,12,-120.00539,35.34864,31,HUMAN_OBSERVATION,SODA,2011,1533.496,974,2000,6473
125429,Melanerpes uropygialis,Aves,Piciformes,2010,8,7,-114.48333,32.86661,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
125503,Empidonax traillii,Aves,Passeriformes,2018,9,6,-114.535,34.76573,2,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
125534,Empidonax traillii,Aves,Passeriformes,2017,8,22,-118.34545,34.674374,1,HUMAN_OBSERVATION,POWERHOUSE,2013,30267.57,418,2000,9258
125555,Melanerpes uropygialis,Aves,Piciformes,2012,5,5,-114.52883,32.763687,3,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,2000,5166
125976,Agelaius tricolor,Aves,Passeriformes,2017,3,26,-119.41129,34.945766,400,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,2000,3267
126006,Melanerpes uropygialis,Aves,Piciformes,2020,1,4,-114.45976,32.879894,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
126282,Melanerpes uropygialis,Aves,Piciformes,2015,12,29,-114.48498,34.736954,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
126361,Empidonax traillii,Aves,Passeriformes,1986,5,29,-116.457825,34.120792,1,HUMAN_OBSERVATION,SAWTOOTH COMPLEX,2006,61767.18,261,2000,18494
126721,Melanerpes uropygialis,Aves,Piciformes,2019,11,19,-114.47458,32.90013,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
126798,Melanerpes uropygialis,Aves,Piciformes,1968,7,4,-114.55578,32.78925,NA,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,2000,5166
126902,Haliaeetus leucocephalus,Aves,Accipitriformes,2018,2,10,-121.06279,37.046436,1,HUMAN_OBSERVATION,BASALT,2004,410.184,929,2000,3551
127395,Melanerpes uropygialis,Aves,Piciformes,2018,9,29,-114.45976,32.879894,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
127482,Melanerpes uropygialis,Aves,Piciformes,2020,8,16,-114.45976,32.879894,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
127674,Agelaius tricolor,Aves,Passeriformes,2014,5,23,-118.38001,34.69632,25,HUMAN_OBSERVATION,POWERHOUSE,2013,30267.57,418,2000,9258
127734,Melanerpes uropygialis,Aves,Piciformes,2018,4,24,-114.45976,32.879894,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
128374,Melanerpes uropygialis,Aves,Piciformes,2018,1,10,-114.69557,32.738663,1,HUMAN_OBSERVATION,ALAMO,2016,136.4,360,2000,3282
128380,Melanerpes uropygialis,Aves,Piciformes,2015,4,6,-114.68859,33.24513,1,HUMAN_OBSERVATION,DRAPER,2017,754.3,368,2000,5349
129448,Melanerpes uropygialis,Aves,Piciformes,2012,3,19,-114.48251,34.733994,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
129663,Colaptes chrysoides,Aves,Piciformes,2014,4,4,-115.55866,35.23258,1,HUMAN_OBSERVATION,DOME,2020,44211.0845875,1109,2000,17466
129979,Melanerpes uropygialis,Aves,Piciformes,2018,12,28,-114.48251,34.733994,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
130037,Melanerpes uropygialis,Aves,Piciformes,2011,10,8,-114.48818,32.864304,3,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
130045,Haliaeetus leucocephalus,Aves,Accipitriformes,2013,4,30,-121.323395,37.437794,1,HUMAN_OBSERVATION,DEL PUERTO,2020,390647.255599,1112,2000,29881
130098,Buteo swainsoni,Aves,Accipitriformes,2018,4,1,-118.38001,34.69632,1,HUMAN_OBSERVATION,POWERHOUSE,2013,30267.57,418,2000,9258
131178,Melanerpes uropygialis,Aves,Piciformes,2017,6,23,-114.45976,32.879894,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
131335,Agelaius tricolor,Aves,Passeriformes,2006,5,31,-121.0207,37.080807,NA,HUMAN_OBSERVATION,BASALT,2004,410.184,929,2000,3551
131391,Colaptes chrysoides,Aves,Piciformes,2014,5,24,-115.55866,35.23258,1,HUMAN_OBSERVATION,DOME,2020,44211.0845875,1109,2000,17466
131468,Melanerpes uropygialis,Aves,Piciformes,2012,11,18,-114.48498,34.736954,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
131607,Colaptes chrysoides,Aves,Piciformes,1995,5,28,-115.28279,35.126274,1,HUMAN_OBSERVATION,HACKBERRY COMPLEX 1,2005,63771.3,565,2000,25865
