obsID,species,class,order,year,month,day,dcmlLng,dcmlLtt,indvdlC,bssOfRc,FID_,firename,fireyear,firesize,fireID,buffSize_km,buffArea_acres
227193,Buteo swainsoni,Aves,Accipitriformes,2013,9,23,-121.098434,37.08131,1,HUMAN_OBSERVATION,330,ROMERO,2008,766.0438,938,1000,1916
227193,Buteo swainsoni,Aves,Accipitriformes,2013,9,23,-121.098434,37.08131,1,HUMAN_OBSERVATION,363,ROMERO,2011,451.0401,971,1000,1303
227267,Haliaeetus leucocephalus,Aves,Accipitriformes,2016,1,19,-114.67581,33.213398,1,HUMAN_OBSERVATION,131,DRAPER,2017,754.3,368,1000,4002
227323,Melanerpes uropygialis,Aves,Piciformes,2013,10,5,-114.469,32.8846,1,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
227441,Buteo swainsoni,Aves,Accipitriformes,2018,5,5,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
227568,Gymnogyps californianus,Aves,Accipitriformes,2011,5,23,-119.39596,34.930313,5,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
227718,Empidonax traillii,Aves,Passeriformes,2015,5,22,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
227783,Haliaeetus leucocephalus,Aves,Accipitriformes,2019,9,6,-121.063644,37.097923,1,HUMAN_OBSERVATION,305,ROMERO,2000,1706.85,873,1000,3568
227875,Empidonax traillii,Aves,Passeriformes,2019,5,18,-116.5452,34.17208,2,HUMAN_OBSERVATION,28,SAWTOOTH COMPLEX,2006,61767.18,261,1000,21263
228009,Buteo swainsoni,Aves,Accipitriformes,2018,4,30,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
228069,Melanerpes uropygialis,Aves,Piciformes,2014,8,20,-114.469,32.884605,1,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
228162,Empidonax traillii,Aves,Passeriformes,2000,9,4,-116.56938,34.05072,NA,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
228311,Empidonax traillii,Aves,Passeriformes,2012,5,19,-116.643906,33.953613,2,HUMAN_OBSERVATION,163,VIEW,2012,376.1476,400,1000,2327
228326,Empidonax traillii,Aves,Passeriformes,2016,9,11,-116.57267,34.04935,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
228341,Empidonax traillii,Aves,Passeriformes,1994,5,15,-116.45924,33.215355,1,HUMAN_OBSERVATION,30,PINES,2002,61691.24,263,1000,27880
228462,Buteo swainsoni,Aves,Accipitriformes,2019,6,8,-117.90843,34.47202,1,HUMAN_OBSERVATION,497,BOBCAT,2020,115997.570061,1110,1000,19113
228507,Empidonax traillii,Aves,Passeriformes,2020,9,28,-115.83078,33.499706,2,HUMAN_OBSERVATION,48,DOS PALMAS,2008,456.4143,283,1000,2758
228553,Melanerpes uropygialis,Aves,Piciformes,1984,1,1,-114.46914,32.884445,2,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
228568,Buteo swainsoni,Aves,Accipitriformes,2013,7,6,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
228633,Empidonax traillii,Aves,Passeriformes,2018,6,9,-116.56938,34.05072,2,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
228672,Buteo swainsoni,Aves,Accipitriformes,2016,4,28,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
228753,Buteo swainsoni,Aves,Accipitriformes,2016,4,12,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
228815,Buteo swainsoni,Aves,Accipitriformes,2016,5,16,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
228887,Haliaeetus leucocephalus,Aves,Accipitriformes,2018,5,1,-121.28138,37.45279,1,HUMAN_OBSERVATION,499,DEL PUERTO,2020,390647.255599,1112,1000,25919
228981,Colaptes chrysoides,Aves,Piciformes,2017,4,8,-115.50215,35.235584,1,HUMAN_OBSERVATION,496,DOME,2020,44211.0845875,1109,1000,17321
229010,Empidonax traillii,Aves,Passeriformes,2007,9,3,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
229236,Melanerpes uropygialis,Aves,Piciformes,2013,5,23,-114.50977,34.743904,2,HUMAN_OBSERVATION,121,TOPOCK,2016,2228.4,358,1000,2972
229714,Melanerpes uropygialis,Aves,Piciformes,2020,3,3,-114.47981,32.87638,1,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
229864,Empidonax traillii,Aves,Passeriformes,2015,8,29,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
229877,Empidonax traillii,Aves,Passeriformes,2019,5,22,-115.83078,33.499706,3,HUMAN_OBSERVATION,48,DOS PALMAS,2008,456.4143,283,1000,2758
229944,Empidonax traillii,Aves,Passeriformes,2015,5,13,-116.56938,34.05072,2,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
230050,Empidonax traillii,Aves,Passeriformes,2007,5,9,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
230545,Empidonax traillii,Aves,Passeriformes,2016,5,21,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
230595,Empidonax traillii,Aves,Passeriformes,2014,5,12,-116.5697,34.05016,2,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
230793,Empidonax traillii,Aves,Passeriformes,2020,8,23,-115.83078,33.499706,1,HUMAN_OBSERVATION,48,DOS PALMAS,2008,456.4143,283,1000,2758
230853,Riparia riparia,Aves,Passeriformes,2015,5,15,-116.2324,35.88145,1,HUMAN_OBSERVATION,155,TECOPA,2017,26.99327,392,1000,1205
231053,Melanerpes uropygialis,Aves,Piciformes,2019,1,6,-114.47981,32.87638,1,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
231903,Gymnogyps californianus,Aves,Accipitriformes,2018,2,12,-119.41039,34.915993,2,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
232065,Empidonax traillii,Aves,Passeriformes,2017,9,13,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
232124,Buteo swainsoni,Aves,Accipitriformes,2017,6,8,-121.055504,37.059685,1,HUMAN_OBSERVATION,321,BASALT,2004,410.184,929,1000,2879
232233,Buteo swainsoni,Aves,Accipitriformes,2016,4,3,-117.8139,34.454723,1,HUMAN_OBSERVATION,497,BOBCAT,2020,115997.570061,1110,1000,19113
232554,Empidonax traillii,Aves,Passeriformes,2015,6,7,-115.83078,33.499706,2,HUMAN_OBSERVATION,48,DOS PALMAS,2008,456.4143,283,1000,2758
232680,Agelaius tricolor,Aves,Passeriformes,2017,5,3,-121.098434,37.08131,45,HUMAN_OBSERVATION,279,SAN LUIS,2005,332.2597,727,1000,1055
232680,Agelaius tricolor,Aves,Passeriformes,2017,5,3,-121.098434,37.08131,45,HUMAN_OBSERVATION,305,ROMERO,2000,1706.85,873,1000,3568
232680,Agelaius tricolor,Aves,Passeriformes,2017,5,3,-121.098434,37.08131,45,HUMAN_OBSERVATION,330,ROMERO,2008,766.0438,938,1000,1916
232680,Agelaius tricolor,Aves,Passeriformes,2017,5,3,-121.098434,37.08131,45,HUMAN_OBSERVATION,363,ROMERO,2011,451.0401,971,1000,1303
232750,Melanerpes uropygialis,Aves,Piciformes,2014,1,11,-114.469,32.884605,2,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
232765,Empidonax traillii,Aves,Passeriformes,2015,5,18,-117.46288,34.307922,3,HUMAN_OBSERVATION,177,BLUE CUT,2016,36266.55,414,1000,15282
232765,Empidonax traillii,Aves,Passeriformes,2015,5,18,-117.46288,34.307922,3,HUMAN_OBSERVATION,193,BLUE CUT,2002,6821.039,508,1000,2855
232765,Empidonax traillii,Aves,Passeriformes,2015,5,18,-117.46288,34.307922,3,HUMAN_OBSERVATION,203,LOUISIANA,2002,6564.211,518,1000,1550
232810,Agelaius tricolor,Aves,Passeriformes,2014,4,24,-121.28138,37.45279,100,HUMAN_OBSERVATION,499,DEL PUERTO,2020,390647.255599,1112,1000,25919
232833,Buteo swainsoni,Aves,Accipitriformes,2012,5,4,-120.00511,35.351357,16,HUMAN_OBSERVATION,318,BECK,2000,396.3609,926,1000,2259
232883,Gymnogyps californianus,Aves,Accipitriformes,2018,2,11,-119.39907,34.931927,1,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
233313,Buteo swainsoni,Aves,Accipitriformes,2011,4,17,-118.38164,34.687126,2,HUMAN_OBSERVATION,181,POWERHOUSE,2013,30267.57,418,1000,9729
233549,Empidonax traillii,Aves,Passeriformes,2000,5,30,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
233641,Buteo swainsoni,Aves,Accipitriformes,2007,3,30,-121.048225,37.08216,2,HUMAN_OBSERVATION,305,ROMERO,2000,1706.85,873,1000,3568
233641,Buteo swainsoni,Aves,Accipitriformes,2007,3,30,-121.048225,37.08216,2,HUMAN_OBSERVATION,330,ROMERO,2008,766.0438,938,1000,1916
233780,Melanerpes uropygialis,Aves,Piciformes,2018,9,29,-114.47886,32.881214,1,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
233863,Empidonax traillii,Aves,Passeriformes,2002,6,1,-116.56938,34.05072,NA,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
234297,Agelaius tricolor,Aves,Passeriformes,2011,4,17,-118.38164,34.687126,80,HUMAN_OBSERVATION,181,POWERHOUSE,2013,30267.57,418,1000,9729
234387,Empidonax traillii,Aves,Passeriformes,2000,9,2,-116.56938,34.05072,NA,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
234684,Buteo swainsoni,Aves,Accipitriformes,2001,4,20,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
234696,Empidonax traillii,Aves,Passeriformes,2020,5,13,-116.47142,33.09793,2,HUMAN_OBSERVATION,180,STEWART,2012,10630.18,417,1000,8290
234793,Melanerpes uropygialis,Aves,Piciformes,2013,12,14,-114.47162,32.878998,1,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
234804,Melanerpes uropygialis,Aves,Piciformes,2014,4,5,-114.469,32.884605,1,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
234872,Empidonax traillii,Aves,Passeriformes,2013,9,1,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
234900,Buteo swainsoni,Aves,Accipitriformes,2012,3,31,-116.56938,34.05072,4,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
234993,Empidonax traillii,Aves,Passeriformes,2016,9,19,-116.57267,34.04935,2,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
235540,Gymnogyps californianus,Aves,Accipitriformes,2019,12,11,-119.39596,34.930313,10,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
235767,Gymnogyps californianus,Aves,Accipitriformes,2019,3,6,-119.39907,34.931927,9,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
236090,Empidonax traillii,Aves,Passeriformes,1971,5,23,-116.56938,34.05072,5,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
236223,Empidonax traillii,Aves,Passeriformes,2020,9,21,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
236303,Gymnogyps californianus,Aves,Accipitriformes,2019,10,16,-119.39596,34.930313,4,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
236393,Empidonax traillii,Aves,Passeriformes,2007,6,6,-116.56938,34.05072,3,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
236477,Empidonax traillii,Aves,Passeriformes,2015,5,12,-116.56938,34.05072,3,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
236481,Gymnogyps californianus,Aves,Accipitriformes,2016,3,26,-119.39907,34.931927,3,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
236540,Agelaius tricolor,Aves,Passeriformes,2003,1,7,-121.048225,37.08216,NA,HUMAN_OBSERVATION,305,ROMERO,2000,1706.85,873,1000,3568
236540,Agelaius tricolor,Aves,Passeriformes,2003,1,7,-121.048225,37.08216,NA,HUMAN_OBSERVATION,330,ROMERO,2008,766.0438,938,1000,1916
236578,Empidonax traillii,Aves,Passeriformes,2012,5,27,-116.56938,34.05072,5,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
236719,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,12,30,-121.10037,37.082485,1,HUMAN_OBSERVATION,305,ROMERO,2000,1706.85,873,1000,3568
236719,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,12,30,-121.10037,37.082485,1,HUMAN_OBSERVATION,330,ROMERO,2008,766.0438,938,1000,1916
236719,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,12,30,-121.10037,37.082485,1,HUMAN_OBSERVATION,363,ROMERO,2011,451.0401,971,1000,1303
236775,Empidonax traillii,Aves,Passeriformes,2019,5,30,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
236805,Empidonax traillii,Aves,Passeriformes,2016,9,3,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
236862,Riparia riparia,Aves,Passeriformes,2019,4,25,-120.675,37.18612,1,HUMAN_OBSERVATION,494,SANDY,2016,0,1107,1000,1430
236937,Agelaius tricolor,Aves,Passeriformes,2016,11,4,-121.048225,37.08216,3,HUMAN_OBSERVATION,305,ROMERO,2000,1706.85,873,1000,3568
236937,Agelaius tricolor,Aves,Passeriformes,2016,11,4,-121.048225,37.08216,3,HUMAN_OBSERVATION,330,ROMERO,2008,766.0438,938,1000,1916
237116,Empidonax traillii,Aves,Passeriformes,2012,10,6,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
237205,Gymnogyps californianus,Aves,Accipitriformes,2019,5,4,-119.39596,34.930313,6,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
237316,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,4,25,-117.90843,34.47202,1,HUMAN_OBSERVATION,497,BOBCAT,2020,115997.570061,1110,1000,19113
237331,Empidonax traillii,Aves,Passeriformes,2020,5,13,-116.451126,33.105957,1,HUMAN_OBSERVATION,61,NARROWS,2010,49.86191,296,1000,1444
237486,Empidonax traillii,Aves,Passeriformes,2016,5,30,-116.56938,34.05072,NA,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
237567,Empidonax traillii,Aves,Passeriformes,2020,9,2,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
237640,Empidonax traillii,Aves,Passeriformes,2014,5,12,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
237641,Melanerpes uropygialis,Aves,Piciformes,2014,3,13,-114.47981,32.87638,NA,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
237804,Melanerpes uropygialis,Aves,Piciformes,2015,11,14,-114.47981,32.87638,1,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
237823,Empidonax traillii,Aves,Passeriformes,2016,9,4,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
238200,Melanerpes uropygialis,Aves,Piciformes,2012,3,11,-114.469,32.884605,2,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
238250,Empidonax traillii,Aves,Passeriformes,2020,8,12,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
238304,Empidonax traillii,Aves,Passeriformes,2014,5,12,-116.57267,34.04935,2,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
238603,Buteo swainsoni,Aves,Accipitriformes,2018,4,30,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
238877,Colaptes chrysoides,Aves,Piciformes,2015,5,30,-115.5893,35.3669,1,HUMAN_OBSERVATION,496,DOME,2020,44211.0845875,1109,1000,17321
238934,Buteo swainsoni,Aves,Accipitriformes,2018,4,30,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
239144,Empidonax traillii,Aves,Passeriformes,2017,5,16,-116.57912,34.04849,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
239238,Buteo swainsoni,Aves,Accipitriformes,2000,5,7,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
239364,Empidonax traillii,Aves,Passeriformes,2005,6,29,-116.47142,33.09793,1,HUMAN_OBSERVATION,180,STEWART,2012,10630.18,417,1000,8290
239527,Gymnogyps californianus,Aves,Accipitriformes,2020,9,22,-119.39907,34.931927,3,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
239591,Gymnogyps californianus,Aves,Accipitriformes,2020,3,7,-119.39596,34.930313,2,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
239679,Empidonax traillii,Aves,Passeriformes,1983,5,15,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
239956,Empidonax traillii,Aves,Passeriformes,2003,6,4,-116.56938,34.05072,2,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
240203,Gymnogyps californianus,Aves,Accipitriformes,2016,2,10,-119.39907,34.931927,7,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
240278,Empidonax traillii,Aves,Passeriformes,2013,5,27,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
240314,Gymnogyps californianus,Aves,Accipitriformes,2017,10,9,-119.39907,34.931927,2,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
240646,Agelaius tricolor,Aves,Passeriformes,2020,5,2,-119.516396,34.89775,2,HUMAN_OBSERVATION,298,HWY166,2004,65.16033,856,1000,1285
240815,Buteo swainsoni,Aves,Accipitriformes,2013,4,14,-116.56938,34.05072,4,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
240946,Empidonax traillii,Aves,Passeriformes,2015,8,17,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
241218,Empidonax traillii,Aves,Passeriformes,2012,5,26,-116.56938,34.05072,NA,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
241231,Gymnogyps californianus,Aves,Accipitriformes,2014,2,7,-119.39907,34.931927,11,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
241250,Empidonax traillii,Aves,Passeriformes,2007,9,3,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
241354,Empidonax traillii,Aves,Passeriformes,2011,5,10,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
241378,Melanerpes uropygialis,Aves,Piciformes,2002,6,23,-114.47162,32.878998,NA,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
241599,Empidonax traillii,Aves,Passeriformes,2014,5,24,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
241650,Empidonax traillii,Aves,Passeriformes,2010,5,26,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
241809,Haliaeetus leucocephalus,Aves,Accipitriformes,2018,4,22,-121.28138,37.45279,1,HUMAN_OBSERVATION,499,DEL PUERTO,2020,390647.255599,1112,1000,25919
242038,Buteo swainsoni,Aves,Accipitriformes,2016,4,15,-118.36232,34.67084,1,HUMAN_OBSERVATION,181,POWERHOUSE,2013,30267.57,418,1000,9729
242274,Empidonax traillii,Aves,Passeriformes,2010,9,21,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
242344,Empidonax traillii,Aves,Passeriformes,2005,5,26,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
242377,Gymnogyps californianus,Aves,Accipitriformes,2018,9,27,-119.39907,34.931927,1,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
242587,Empidonax traillii,Aves,Passeriformes,2013,6,11,-116.56938,34.05072,3,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
242664,Buteo swainsoni,Aves,Accipitriformes,2000,4,11,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
242686,Empidonax traillii,Aves,Passeriformes,2014,5,11,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
243085,Buteo swainsoni,Aves,Accipitriformes,2013,5,26,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
243244,Gymnogyps californianus,Aves,Accipitriformes,2019,7,16,-119.39907,34.931927,3,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
243469,Buteo swainsoni,Aves,Accipitriformes,2002,4,13,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
243915,Empidonax traillii,Aves,Passeriformes,2010,5,23,-116.56938,34.05072,NA,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
243978,Melanerpes uropygialis,Aves,Piciformes,2008,5,10,-114.46902,32.88376,1,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
244015,Buteo swainsoni,Aves,Accipitriformes,2015,4,19,-119.50894,34.89776,2,HUMAN_OBSERVATION,298,HWY166,2004,65.16033,856,1000,1285
244036,Empidonax traillii,Aves,Passeriformes,2016,5,25,-121.28138,37.45279,1,HUMAN_OBSERVATION,499,DEL PUERTO,2020,390647.255599,1112,1000,25919
244280,Haliaeetus leucocephalus,Aves,Accipitriformes,2019,1,27,-121.28138,37.45279,1,HUMAN_OBSERVATION,499,DEL PUERTO,2020,390647.255599,1112,1000,25919
244407,Empidonax traillii,Aves,Passeriformes,2013,9,22,-121.04462,37.069492,1,HUMAN_OBSERVATION,321,BASALT,2004,410.184,929,1000,2879
244444,Melanerpes uropygialis,Aves,Piciformes,2010,2,7,-114.473076,32.87627,3,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
244581,Melanerpes uropygialis,Aves,Piciformes,2014,3,24,-114.468315,32.879875,1,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
244703,Empidonax traillii,Aves,Passeriformes,2010,5,18,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
244705,Haliaeetus leucocephalus,Aves,Accipitriformes,2019,1,27,-121.28138,37.45279,1,HUMAN_OBSERVATION,499,DEL PUERTO,2020,390647.255599,1112,1000,25919
244710,Empidonax traillii,Aves,Passeriformes,2013,9,21,-116.57267,34.04935,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
244724,Colaptes chrysoides,Aves,Piciformes,2015,5,25,-115.52182,35.249943,1,HUMAN_OBSERVATION,496,DOME,2020,44211.0845875,1109,1000,17321
244760,Empidonax traillii,Aves,Passeriformes,1990,9,14,-116.56938,34.05072,NA,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
245126,Buteo swainsoni,Aves,Accipitriformes,1999,4,23,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
245154,Empidonax traillii,Aves,Passeriformes,2012,6,12,-116.56938,34.05072,2,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
245231,Buteo swainsoni,Aves,Accipitriformes,2018,4,30,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
245329,Empidonax traillii,Aves,Passeriformes,1981,5,21,-116.56938,34.05072,NA,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
245331,Empidonax traillii,Aves,Passeriformes,2018,5,12,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
245568,Empidonax traillii,Aves,Passeriformes,2015,9,6,-115.83078,33.499706,2,HUMAN_OBSERVATION,48,DOS PALMAS,2008,456.4143,283,1000,2758
245615,Empidonax traillii,Aves,Passeriformes,2016,9,21,-116.571625,34.0482,NA,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
245704,Colaptes chrysoides,Aves,Piciformes,2017,4,5,-115.428116,35.176826,2,HUMAN_OBSERVATION,501,HACKBERRY COMPLEX 1,2005,63771.3,565,1000,30414
245831,Buteo swainsoni,Aves,Accipitriformes,2012,4,2,-120.16691,35.92509,1,HUMAN_OBSERVATION,437,GARZA,2017,48886.66,1045,1000,20821
245859,Empidonax traillii,Aves,Passeriformes,2020,5,30,-117.23126,34.342327,1,HUMAN_OBSERVATION,172,PILOT,2016,8110.823,409,1000,4363
246061,Agelaius tricolor,Aves,Passeriformes,2011,3,19,-121.08221,37.075176,30,HUMAN_OBSERVATION,279,SAN LUIS,2005,332.2597,727,1000,1055
246061,Agelaius tricolor,Aves,Passeriformes,2011,3,19,-121.08221,37.075176,30,HUMAN_OBSERVATION,305,ROMERO,2000,1706.85,873,1000,3568
246061,Agelaius tricolor,Aves,Passeriformes,2011,3,19,-121.08221,37.075176,30,HUMAN_OBSERVATION,330,ROMERO,2008,766.0438,938,1000,1916
246061,Agelaius tricolor,Aves,Passeriformes,2011,3,19,-121.08221,37.075176,30,HUMAN_OBSERVATION,363,ROMERO,2011,451.0401,971,1000,1303
246412,Empidonax traillii,Aves,Passeriformes,2010,8,14,-116.643906,33.953613,1,HUMAN_OBSERVATION,163,VIEW,2012,376.1476,400,1000,2327
246577,Gymnogyps californianus,Aves,Accipitriformes,2016,4,17,-119.39907,34.931927,1,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
246579,Empidonax traillii,Aves,Passeriformes,2012,9,28,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
246799,Gymnogyps californianus,Aves,Accipitriformes,2019,1,19,-119.39907,34.931927,8,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
247016,Empidonax traillii,Aves,Passeriformes,2015,9,5,-116.56938,34.05072,6,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
247021,Empidonax traillii,Aves,Passeriformes,1988,6,3,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
