FID,species,class,order,year,month,day,decimalLongitude,decimalLatitude,individualCount,basisOfRecord,firename,fireyear,firesize,fireID,buffSize_km,buffArea_acres
121984,Melanerpes uropygialis,Aves,Piciformes,2019,4,17,-114.6066,32.720795,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
122201,Agelaius tricolor,Aves,Passeriformes,2017,5,7,-120.86004,36.704494,1,HUMAN_OBSERVATION,BROWN,2008,3786.915,935,5000,20951
122215,Agelaius tricolor,Aves,Passeriformes,2011,4,16,-120.89854,36.630684,70,HUMAN_OBSERVATION,BROWN,2008,3786.915,935,5000,20951
122218,Haliaeetus leucocephalus,Aves,Accipitriformes,2017,10,21,-121.06878,37.035378,1,HUMAN_OBSERVATION,SAN LUIS,2005,332.2597,727,5000,4436
122218,Haliaeetus leucocephalus,Aves,Accipitriformes,2017,10,21,-121.06878,37.035378,1,HUMAN_OBSERVATION,ROMERO,2000,1706.85,873,5000,7717
122218,Haliaeetus leucocephalus,Aves,Accipitriformes,2017,10,21,-121.06878,37.035378,1,HUMAN_OBSERVATION,BASALT,2004,410.184,929,5000,11639
122218,Haliaeetus leucocephalus,Aves,Accipitriformes,2017,10,21,-121.06878,37.035378,1,HUMAN_OBSERVATION,ROMERO,2008,766.0438,938,5000,5692
122218,Haliaeetus leucocephalus,Aves,Accipitriformes,2017,10,21,-121.06878,37.035378,1,HUMAN_OBSERVATION,ROMERO,2011,451.0401,971,5000,4760
122221,Empidonax traillii,Aves,Passeriformes,2016,8,21,-116.625626,34.010124,2,HUMAN_OBSERVATION,INDIAN 2,2005,188.7452,78,5000,8965
122221,Empidonax traillii,Aves,Passeriformes,2016,8,21,-116.625626,34.010124,2,HUMAN_OBSERVATION,SAWTOOTH COMPLEX,2006,61767.18,261,5000,33737
122221,Empidonax traillii,Aves,Passeriformes,2016,8,21,-116.625626,34.010124,2,HUMAN_OBSERVATION,PARADISE,2005,3081.726,271,5000,11261
122257,Buteo swainsoni,Aves,Accipitriformes,2020,4,25,-120.87656,36.641083,1,HUMAN_OBSERVATION,BROWN,2008,3786.915,935,5000,20951
122365,Agelaius tricolor,Aves,Passeriformes,2020,1,4,-120.89854,36.630684,480,HUMAN_OBSERVATION,BROWN,2008,3786.915,935,5000,20951
122389,Gymnogyps californianus,Aves,Accipitriformes,2018,3,27,-119.37674,34.90423,3,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,5000,10475
122422,Melanerpes uropygialis,Aves,Piciformes,2016,9,7,-114.6066,32.720795,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
122453,Haliaeetus leucocephalus,Aves,Accipitriformes,2019,1,25,-120.62001,37.182293,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
122512,Melanerpes uropygialis,Aves,Piciformes,2019,5,5,-114.68413,32.699966,0,HUMAN_OBSERVATION,ALAMO,2016,136.4,360,5000,14318
122619,Agelaius tricolor,Aves,Passeriformes,2018,12,29,-120.62027,37.18586,2,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
122653,Buteo swainsoni,Aves,Accipitriformes,2017,4,8,-116.19454,35.800976,2,HUMAN_OBSERVATION,TECOPA,2010,105.7345,291,5000,11370
122702,Gymnogyps californianus,Aves,Accipitriformes,1985,8,15,-119.36593,34.898216,4,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,5000,10475
122716,Melanerpes uropygialis,Aves,Piciformes,2020,7,9,-114.6066,32.720795,4,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
122719,Melanerpes uropygialis,Aves,Piciformes,2016,4,13,-114.6066,32.720795,2,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
122783,Melanerpes uropygialis,Aves,Piciformes,2018,2,23,-114.61939,32.7284,2,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
122798,Haliaeetus leucocephalus,Aves,Accipitriformes,2012,10,23,-121.06447,37.02791,1,HUMAN_OBSERVATION,SAN LUIS,2005,332.2597,727,5000,4436
122798,Haliaeetus leucocephalus,Aves,Accipitriformes,2012,10,23,-121.06447,37.02791,1,HUMAN_OBSERVATION,BASALT,2004,410.184,929,5000,11639
122798,Haliaeetus leucocephalus,Aves,Accipitriformes,2012,10,23,-121.06447,37.02791,1,HUMAN_OBSERVATION,ROMERO,2008,766.0438,938,5000,5692
122798,Haliaeetus leucocephalus,Aves,Accipitriformes,2012,10,23,-121.06447,37.02791,1,HUMAN_OBSERVATION,ROMERO,2011,451.0401,971,5000,4760
122818,Agelaius tricolor,Aves,Passeriformes,2017,2,19,-120.62203,37.167942,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
122886,Melanerpes uropygialis,Aves,Piciformes,2013,5,13,-114.54204,34.797596,2,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,5000,16707
122913,Melanerpes uropygialis,Aves,Piciformes,2015,12,29,-114.61296,32.72587,2,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
122923,Buteo swainsoni,Aves,Accipitriformes,2018,3,18,-116.365654,33.297318,3,HUMAN_OBSERVATION,EAGLE,2011,13992.99,314,5000,16210
122933,Haliaeetus leucocephalus,Aves,Accipitriformes,2019,9,7,-121.06878,37.035378,1,HUMAN_OBSERVATION,SAN LUIS,2005,332.2597,727,5000,4436
122933,Haliaeetus leucocephalus,Aves,Accipitriformes,2019,9,7,-121.06878,37.035378,1,HUMAN_OBSERVATION,ROMERO,2000,1706.85,873,5000,7717
122933,Haliaeetus leucocephalus,Aves,Accipitriformes,2019,9,7,-121.06878,37.035378,1,HUMAN_OBSERVATION,BASALT,2004,410.184,929,5000,11639
122933,Haliaeetus leucocephalus,Aves,Accipitriformes,2019,9,7,-121.06878,37.035378,1,HUMAN_OBSERVATION,ROMERO,2008,766.0438,938,5000,5692
122933,Haliaeetus leucocephalus,Aves,Accipitriformes,2019,9,7,-121.06878,37.035378,1,HUMAN_OBSERVATION,ROMERO,2011,451.0401,971,5000,4760
122972,Melanerpes uropygialis,Aves,Piciformes,2016,1,1,-114.61296,32.72587,2,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
122990,Melanerpes uropygialis,Aves,Piciformes,2017,3,29,-114.6066,32.720795,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
123021,Melanerpes uropygialis,Aves,Piciformes,2014,10,17,-114.5568,32.81494,2,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
123025,Melanerpes uropygialis,Aves,Piciformes,2018,1,16,-114.6066,32.720795,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
123067,Melanerpes uropygialis,Aves,Piciformes,2018,4,10,-114.6066,32.720795,2,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
123199,Haliaeetus leucocephalus,Aves,Accipitriformes,2009,1,16,-114.52483,34.781944,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,5000,16707
123276,Agelaius tricolor,Aves,Passeriformes,2018,5,31,-120.62203,37.167942,5,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
123302,Buteo swainsoni,Aves,Accipitriformes,2014,5,10,-121.21103,37.48008,2,HUMAN_OBSERVATION,DEL PUERTO,2020,390647.255599,1112,5000,68965
123355,Haliaeetus leucocephalus,Aves,Accipitriformes,2019,6,26,-114.535965,34.79175,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,5000,16707
123361,Melanerpes uropygialis,Aves,Piciformes,2014,8,16,-114.54204,34.797596,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,5000,16707
123405,Melanerpes uropygialis,Aves,Piciformes,2016,1,1,-114.61296,32.72587,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
123421,Melanerpes uropygialis,Aves,Piciformes,2020,1,8,-114.6066,32.720795,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
123430,Gymnogyps californianus,Aves,Accipitriformes,2009,8,4,-119.37671,34.90419,17,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,5000,10475
123451,Empidonax traillii,Aves,Passeriformes,2020,9,24,-116.65592,33.98877,2,HUMAN_OBSERVATION,VIEW,2012,376.1476,400,5000,9889
123526,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,4,18,-118.05599,36.562325,1,HUMAN_OBSERVATION,RIVER,2013,406.8415,332,5000,14127
123719,Haliaeetus leucocephalus,Aves,Accipitriformes,1982,11,27,-119.81054,35.155758,2,HUMAN_OBSERVATION,WASH,2010,947.4305,1087,5000,15530
123723,Agelaius tricolor,Aves,Passeriformes,2020,3,8,-120.62001,37.182293,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
123783,Agelaius tricolor,Aves,Passeriformes,2018,1,13,-120.62203,37.167942,10,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
123814,Melanerpes uropygialis,Aves,Piciformes,2019,2,13,-114.61296,32.72587,2,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
123838,Empidonax traillii,Aves,Passeriformes,2019,10,1,-117.91143,34.50152,1,HUMAN_OBSERVATION,BOBCAT,2020,115997.570061,1110,5000,35447
123891,Haliaeetus leucocephalus,Aves,Accipitriformes,2014,1,10,-120.35591,35.810425,1,HUMAN_OBSERVATION,TURKEY,2012,2530.048,975,5000,15112
123909,Empidonax traillii,Aves,Passeriformes,2019,10,3,-118.05599,36.562325,1,HUMAN_OBSERVATION,RIVER,2013,406.8415,332,5000,14127
123911,Melanerpes uropygialis,Aves,Piciformes,2019,2,27,-114.61296,32.72587,2,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
123926,Melanerpes uropygialis,Aves,Piciformes,2015,1,2,-114.6066,32.720795,2,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
123975,Agelaius tricolor,Aves,Passeriformes,2019,3,15,-120.62203,37.167942,237,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
124014,Melanerpes uropygialis,Aves,Piciformes,2015,12,28,-114.61296,32.72587,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
124084,Melanerpes uropygialis,Aves,Piciformes,1997,4,19,-114.5474,32.802593,2,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
124131,Buteo swainsoni,Aves,Accipitriformes,2013,5,20,-120.62203,37.167942,4,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
124139,Haliaeetus leucocephalus,Aves,Accipitriformes,2018,2,19,-120.62203,37.167942,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
124244,Melanerpes uropygialis,Aves,Piciformes,2012,11,22,-114.6066,32.720795,2,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
124257,Agelaius tricolor,Aves,Passeriformes,2016,12,31,-120.07754,35.3672,5,HUMAN_OBSERVATION,BECK,2000,396.3609,926,5000,11668
124268,Melanerpes uropygialis,Aves,Piciformes,2010,12,24,-114.55041,32.70642,2,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
124297,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2019,8,24,-116.59265,33.962341,0,HUMAN_OBSERVATION,INDIAN 2,2005,188.7452,78,5000,8965
124326,Ammospermophilus nelsoni,Mammalia,Rodentia,2020,11,13,-119.731437,35.116261,0,HUMAN_OBSERVATION,WASH,2010,947.4305,1087,5000,15530
124470,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2018,6,10,-116.558894,33.793908,0,HUMAN_OBSERVATION,MOUNTAIN,2013,27523.67,331,5000,19020
124538,Buteo swainsoni,Aves,Accipitriformes,2016,9,30,-120.622244,37.175842,0,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
124554,Puma concolor,Mammalia,Carnivora,2020,9,8,-116.60297,33.120268,0,HUMAN_OBSERVATION,PINES,2002,61691.24,263,5000,45164
124588,Dinacoma caseyi,Insecta,Coleoptera,2020,4,16,-116.514304,33.770211,0,HUMAN_OBSERVATION,MOUNTAIN,2013,27523.67,331,5000,19020
124700,Agelaius tricolor,Aves,Passeriformes,2019,3,31,-120.62032,37.18463,25,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
124724,Gymnogyps californianus,Aves,Accipitriformes,2020,3,7,-119.37666,34.90416,16,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,5000,10475
124773,Agelaius tricolor,Aves,Passeriformes,1979,3,4,-120.86657,36.67378,5,HUMAN_OBSERVATION,BROWN,2008,3786.915,935,5000,20951
124798,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,11,23,-120.62001,37.182293,0,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
124808,Melanerpes uropygialis,Aves,Piciformes,2013,4,16,-114.54835,34.796078,2,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,5000,16707
124814,Melanerpes uropygialis,Aves,Piciformes,2019,2,6,-114.613625,32.727512,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
124873,Melanerpes uropygialis,Aves,Piciformes,2016,10,21,-114.61296,32.72587,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
124884,Haliaeetus leucocephalus,Aves,Accipitriformes,2017,2,19,-120.62001,37.182293,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
124929,Melanerpes uropygialis,Aves,Piciformes,2002,6,14,-114.45021,32.85585,0,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,5000,13635
124931,Melanerpes uropygialis,Aves,Piciformes,2018,12,6,-114.61296,32.72587,2,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
124972,Empidonax traillii,Aves,Passeriformes,2013,5,26,-119.73505,35.09055,2,HUMAN_OBSERVATION,WASH,2010,947.4305,1087,5000,15530
124984,Empidonax traillii,Aves,Passeriformes,2016,6,13,-116.19454,35.800976,1,HUMAN_OBSERVATION,TECOPA,2010,105.7345,291,5000,11370
125069,Empidonax traillii,Aves,Passeriformes,2016,5,13,-114.6066,32.720795,4,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
125133,Melanerpes uropygialis,Aves,Piciformes,2017,2,1,-114.6066,32.720795,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
125218,Empidonax traillii,Aves,Passeriformes,2012,5,18,-114.54613,32.72624,3,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
125235,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,2,9,-120.62001,37.182293,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
125283,Haliaeetus leucocephalus,Aves,Accipitriformes,2004,2,7,-120.62203,37.167942,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
125393,Agelaius tricolor,Aves,Passeriformes,1982,1,11,-119.81054,35.155758,4,HUMAN_OBSERVATION,WASH,2010,947.4305,1087,5000,15530
125435,Melanerpes uropygialis,Aves,Piciformes,2020,5,2,-114.533844,34.790123,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,5000,16707
125498,Melanerpes uropygialis,Aves,Piciformes,2015,12,27,-114.61296,32.72587,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
125527,Buteo swainsoni,Aves,Accipitriformes,2014,7,3,-121.011314,37.110504,4,HUMAN_OBSERVATION,ROMERO,2000,1706.85,873,5000,7717
125527,Buteo swainsoni,Aves,Accipitriformes,2014,7,3,-121.011314,37.110504,4,HUMAN_OBSERVATION,BASALT,2004,410.184,929,5000,11639
125562,Melanerpes uropygialis,Aves,Piciformes,2020,10,13,-114.6066,32.720795,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
125688,Haliaeetus leucocephalus,Aves,Accipitriformes,2017,1,28,-120.87656,36.641083,1,HUMAN_OBSERVATION,BROWN,2008,3786.915,935,5000,20951
125919,Buteo swainsoni,Aves,Accipitriformes,2016,5,4,-121.06447,37.02791,1,HUMAN_OBSERVATION,SAN LUIS,2005,332.2597,727,5000,4436
125919,Buteo swainsoni,Aves,Accipitriformes,2016,5,4,-121.06447,37.02791,1,HUMAN_OBSERVATION,BASALT,2004,410.184,929,5000,11639
125919,Buteo swainsoni,Aves,Accipitriformes,2016,5,4,-121.06447,37.02791,1,HUMAN_OBSERVATION,ROMERO,2008,766.0438,938,5000,5692
125919,Buteo swainsoni,Aves,Accipitriformes,2016,5,4,-121.06447,37.02791,1,HUMAN_OBSERVATION,ROMERO,2011,451.0401,971,5000,4760
125933,Empidonax traillii,Aves,Passeriformes,2018,8,30,-121.17095,37.064518,1,HUMAN_OBSERVATION,COTTONWOOD2,2008,796.5697,939,5000,6841
125965,Gymnogyps californianus,Aves,Accipitriformes,2016,12,30,-119.36593,34.898216,9,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,5000,10475
125988,Melanerpes uropygialis,Aves,Piciformes,2018,11,28,-114.6066,32.720795,2,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
126035,Melanerpes uropygialis,Aves,Piciformes,2019,11,27,-114.6066,32.720795,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
126131,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,2,17,-120.62026,37.182377,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
126140,Gymnogyps californianus,Aves,Accipitriformes,2018,2,26,-119.36283,34.89537,3,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,5000,10475
126201,Agelaius tricolor,Aves,Passeriformes,2010,2,3,-119.81054,35.155758,240,HUMAN_OBSERVATION,WASH,2010,947.4305,1087,5000,15530
126251,Melanerpes uropygialis,Aves,Piciformes,2015,12,29,-114.6066,32.720795,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
126269,Gymnogyps californianus,Aves,Accipitriformes,2009,3,29,-119.37671,34.90419,12,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,5000,10475
126339,Melanerpes uropygialis,Aves,Piciformes,2020,12,28,-114.56045,34.78898,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,5000,16707
126437,Agelaius tricolor,Aves,Passeriformes,2020,2,5,-120.62203,37.167942,70,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
126489,Melanerpes uropygialis,Aves,Piciformes,2019,11,9,-114.56045,34.78898,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,5000,16707
126511,Melanerpes uropygialis,Aves,Piciformes,2019,10,18,-114.61296,32.72587,2,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
126512,Melanerpes uropygialis,Aves,Piciformes,2019,4,24,-114.6066,32.720795,2,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
126546,Buteo swainsoni,Aves,Accipitriformes,2017,1,7,-120.62203,37.167942,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
126558,Agelaius tricolor,Aves,Passeriformes,2020,1,20,-120.62203,37.167942,5,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
126587,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,2,9,-120.62001,37.182293,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
126636,Haliaeetus leucocephalus,Aves,Accipitriformes,2014,11,28,-120.34822,35.795025,1,HUMAN_OBSERVATION,TURKEY,2012,2530.048,975,5000,15112
126655,Melanerpes uropygialis,Aves,Piciformes,2020,10,29,-114.683945,32.69997,1,HUMAN_OBSERVATION,ALAMO,2016,136.4,360,5000,14318
126703,Buteo swainsoni,Aves,Accipitriformes,2013,5,22,-121.12049,37.060383,1,HUMAN_OBSERVATION,SAN LUIS,2005,332.2597,727,5000,4436
126703,Buteo swainsoni,Aves,Accipitriformes,2013,5,22,-121.12049,37.060383,1,HUMAN_OBSERVATION,ROMERO,2000,1706.85,873,5000,7717
126703,Buteo swainsoni,Aves,Accipitriformes,2013,5,22,-121.12049,37.060383,1,HUMAN_OBSERVATION,ROMERO,2008,766.0438,938,5000,5692
126703,Buteo swainsoni,Aves,Accipitriformes,2013,5,22,-121.12049,37.060383,1,HUMAN_OBSERVATION,COTTONWOOD2,2008,796.5697,939,5000,6841
126703,Buteo swainsoni,Aves,Accipitriformes,2013,5,22,-121.12049,37.060383,1,HUMAN_OBSERVATION,ROMERO,2011,451.0401,971,5000,4760
126804,Buteo swainsoni,Aves,Accipitriformes,2011,5,1,-114.68881,33.26213,1,HUMAN_OBSERVATION,DRAPER,2017,754.3,368,5000,18386
126820,Melanerpes uropygialis,Aves,Piciformes,2014,1,15,-114.6066,32.720795,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
126860,Agelaius tricolor,Aves,Passeriformes,2015,5,2,-121.21103,37.48008,100,HUMAN_OBSERVATION,DEL PUERTO,2020,390647.255599,1112,5000,68965
126873,Buteo swainsoni,Aves,Accipitriformes,2013,3,24,-120.62203,37.167942,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
126917,Melanerpes uropygialis,Aves,Piciformes,2013,11,3,-114.68413,32.699966,1,HUMAN_OBSERVATION,ALAMO,2016,136.4,360,5000,14318
126922,Agelaius tricolor,Aves,Passeriformes,2017,2,18,-120.89854,36.630684,6,HUMAN_OBSERVATION,BROWN,2008,3786.915,935,5000,20951
126959,Agelaius tricolor,Aves,Passeriformes,2019,4,19,-121.06447,37.02791,60,HUMAN_OBSERVATION,SAN LUIS,2005,332.2597,727,5000,4436
126959,Agelaius tricolor,Aves,Passeriformes,2019,4,19,-121.06447,37.02791,60,HUMAN_OBSERVATION,BASALT,2004,410.184,929,5000,11639
126959,Agelaius tricolor,Aves,Passeriformes,2019,4,19,-121.06447,37.02791,60,HUMAN_OBSERVATION,ROMERO,2008,766.0438,938,5000,5692
126959,Agelaius tricolor,Aves,Passeriformes,2019,4,19,-121.06447,37.02791,60,HUMAN_OBSERVATION,ROMERO,2011,451.0401,971,5000,4760
126962,Melanerpes uropygialis,Aves,Piciformes,2015,12,27,-114.61296,32.72587,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
127014,Buteo swainsoni,Aves,Accipitriformes,2018,6,9,-121.21103,37.48008,3,HUMAN_OBSERVATION,DEL PUERTO,2020,390647.255599,1112,5000,68965
127028,Melanerpes uropygialis,Aves,Piciformes,2020,1,24,-114.61361,32.731205,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
127054,Agelaius tricolor,Aves,Passeriformes,2017,5,13,-121.21103,37.48008,1,HUMAN_OBSERVATION,DEL PUERTO,2020,390647.255599,1112,5000,68965
127143,Agelaius tricolor,Aves,Passeriformes,2015,3,23,-119.36593,34.898216,60,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,5000,10475
127180,Melanerpes uropygialis,Aves,Piciformes,2018,4,11,-114.6066,32.720795,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
127268,Buteo swainsoni,Aves,Accipitriformes,2016,5,3,-121.06447,37.02791,1,HUMAN_OBSERVATION,SAN LUIS,2005,332.2597,727,5000,4436
127268,Buteo swainsoni,Aves,Accipitriformes,2016,5,3,-121.06447,37.02791,1,HUMAN_OBSERVATION,BASALT,2004,410.184,929,5000,11639
127268,Buteo swainsoni,Aves,Accipitriformes,2016,5,3,-121.06447,37.02791,1,HUMAN_OBSERVATION,ROMERO,2008,766.0438,938,5000,5692
127268,Buteo swainsoni,Aves,Accipitriformes,2016,5,3,-121.06447,37.02791,1,HUMAN_OBSERVATION,ROMERO,2011,451.0401,971,5000,4760
127272,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,1,26,-120.62001,37.182293,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
127274,Agelaius tricolor,Aves,Passeriformes,2020,12,8,-120.62203,37.167942,2,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
127418,Gymnogyps californianus,Aves,Accipitriformes,1984,8,12,-119.36499,34.897545,6,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,5000,10475
127441,Buteo swainsoni,Aves,Accipitriformes,2017,2,19,-118.490974,34.692757,2,HUMAN_OBSERVATION,POWERHOUSE,2013,30267.57,418,5000,22018
127441,Buteo swainsoni,Aves,Accipitriformes,2017,2,19,-118.490974,34.692757,2,HUMAN_OBSERVATION,LAKE,2020,30999.2885572,1108,5000,8776
127546,Melanerpes uropygialis,Aves,Piciformes,2017,12,28,-114.60551,32.7264,2,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
127554,Buteo swainsoni,Aves,Accipitriformes,2015,3,25,-120.86004,36.704494,2,HUMAN_OBSERVATION,BROWN,2008,3786.915,935,5000,20951
127573,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,2,1,-120.87656,36.641083,1,HUMAN_OBSERVATION,BROWN,2008,3786.915,935,5000,20951
127596,Buteo swainsoni,Aves,Accipitriformes,2013,3,21,-116.36616,33.294952,85,HUMAN_OBSERVATION,EAGLE,2011,13992.99,314,5000,16210
127603,Agelaius tricolor,Aves,Passeriformes,2014,3,20,-121.370255,37.589752,62,HUMAN_OBSERVATION,DEL PUERTO,2020,390647.255599,1112,5000,68965
127605,Agelaius tricolor,Aves,Passeriformes,2020,2,15,-120.62203,37.167942,2,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
127696,Agelaius tricolor,Aves,Passeriformes,2019,3,28,-120.89854,36.630684,4,HUMAN_OBSERVATION,BROWN,2008,3786.915,935,5000,20951
127806,Empidonax traillii,Aves,Passeriformes,2020,9,18,-118.05599,36.562325,1,HUMAN_OBSERVATION,RIVER,2013,406.8415,332,5000,14127
127875,Melanerpes uropygialis,Aves,Piciformes,2015,10,9,-114.56045,34.78898,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,5000,16707
127892,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,6,13,-121.06447,37.02791,1,HUMAN_OBSERVATION,SAN LUIS,2005,332.2597,727,5000,4436
127892,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,6,13,-121.06447,37.02791,1,HUMAN_OBSERVATION,BASALT,2004,410.184,929,5000,11639
127892,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,6,13,-121.06447,37.02791,1,HUMAN_OBSERVATION,ROMERO,2008,766.0438,938,5000,5692
127892,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,6,13,-121.06447,37.02791,1,HUMAN_OBSERVATION,ROMERO,2011,451.0401,971,5000,4760
127960,Gymnogyps californianus,Aves,Accipitriformes,2016,12,30,-119.36593,34.898216,9,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,5000,10475
128073,Buteo swainsoni,Aves,Accipitriformes,1981,5,6,-116.60889,33.952473,1,HUMAN_OBSERVATION,VIEW,2012,376.1476,400,5000,9889
128082,Melanerpes uropygialis,Aves,Piciformes,2018,11,22,-114.6066,32.720795,4,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
128138,Agelaius tricolor,Aves,Passeriformes,2020,5,3,-119.36593,34.898216,35,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,5000,10475
