FID,species,class,order,year,month,day,decimalLongitude,decimalLatitude,individualCount,basisOfRecord,firename,fireyear,firesize,fireID,buffSize_km,buffArea_acres
144673,Agelaius tricolor,Aves,Passeriformes,2020,2,23,-118.576126,34.800835,1,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,3000,10614
144770,Agelaius tricolor,Aves,Passeriformes,2010,2,20,-120.626495,37.17769,0,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
145371,Agelaius tricolor,Aves,Passeriformes,2013,2,17,-120.626495,37.17769,15,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
145544,Melanerpes uropygialis,Aves,Piciformes,2019,6,23,-114.46286,32.8607,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,3000,8834
145687,Buteo swainsoni,Aves,Accipitriformes,2017,5,5,-120.62587,37.183105,0,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
145867,Agelaius tricolor,Aves,Passeriformes,2014,3,2,-118.576126,34.800835,300,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,3000,10614
145871,Agelaius tricolor,Aves,Passeriformes,2018,1,20,-120.626495,37.17769,300,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
146175,Buteo swainsoni,Aves,Accipitriformes,2019,5,28,-120.626495,37.17769,2,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
146341,Melanerpes uropygialis,Aves,Piciformes,2018,3,28,-114.52884,32.74322,3,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,3000,15496
146561,Buteo swainsoni,Aves,Accipitriformes,2016,11,12,-120.62587,37.183105,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
146570,Agelaius tricolor,Aves,Passeriformes,2020,6,1,-118.40223,34.666607,2,HUMAN_OBSERVATION,POWERHOUSE,2013,30267.57,418,3000,31162
146699,Buteo swainsoni,Aves,Accipitriformes,2019,4,4,-120.626495,37.17769,2,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
146782,Haliaeetus leucocephalus,Aves,Accipitriformes,2018,1,20,-114.666885,33.24443,1,HUMAN_OBSERVATION,DRAPER,2017,754.3,368,3000,16234
146848,Buteo swainsoni,Aves,Accipitriformes,2008,1,9,-120.626495,37.17769,0,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
146892,Buteo swainsoni,Aves,Accipitriformes,2004,4,11,-120.626495,37.17769,0,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
147196,Agelaius tricolor,Aves,Passeriformes,2018,2,17,-120.626495,37.17769,60,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
147239,Buteo swainsoni,Aves,Accipitriformes,2019,3,17,-120.626495,37.17769,3,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
147331,Empidonax traillii,Aves,Passeriformes,2020,8,31,-116.58348,33.11419,1,HUMAN_OBSERVATION,PINES,2002,61691.24,263,3000,87998
147361,Buteo swainsoni,Aves,Accipitriformes,2014,7,4,-120.626495,37.17769,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
147375,Buteo swainsoni,Aves,Accipitriformes,2009,5,4,-119.50825,34.941113,2,HUMAN_OBSERVATION,SODA,2005,449.4977,678,3000,12434
147375,Buteo swainsoni,Aves,Accipitriformes,2009,5,4,-119.50825,34.941113,2,HUMAN_OBSERVATION,HUDSON,2017,1182.301,1021,3000,13891
147444,Melanerpes uropygialis,Aves,Piciformes,2015,1,3,-114.56466,32.796436,3,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,3000,15496
147527,Empidonax traillii,Aves,Passeriformes,2000,6,13,-118.11316,36.740467,1,HUMAN_OBSERVATION,MOFFAT,2018,1253.925,351,3000,20076
147697,Agelaius tricolor,Aves,Passeriformes,2019,3,14,-120.91878,36.639847,2,HUMAN_OBSERVATION,BROWN,2008,3786.915,935,3000,20484
147762,Agelaius tricolor,Aves,Passeriformes,2018,2,17,-120.626495,37.17769,60,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
147770,Melanerpes uropygialis,Aves,Piciformes,2019,11,20,-114.48025,32.906734,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,3000,8834
147781,Agelaius tricolor,Aves,Passeriformes,2020,1,5,-120.626495,37.17769,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
147791,Empidonax traillii,Aves,Passeriformes,2016,9,18,-117.33152,34.281723,2,HUMAN_OBSERVATION,OLD,2003,91428,512,3000,26516
147916,Agelaius tricolor,Aves,Passeriformes,2013,11,2,-120.626495,37.17769,0,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
147930,Buteo swainsoni,Aves,Accipitriformes,1972,3,27,-114.45331,32.87377,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,3000,8834
148009,Agelaius tricolor,Aves,Passeriformes,2017,3,11,-120.626495,37.17769,3,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
148158,Agelaius tricolor,Aves,Passeriformes,2006,9,29,-119.51275,34.91867,35,HUMAN_OBSERVATION,HWY166,2004,65.16033,856,3000,8510
148385,Agelaius tricolor,Aves,Passeriformes,2018,2,17,-120.626495,37.17769,60,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
148537,Empidonax traillii,Aves,Passeriformes,2014,8,13,-114.53818,34.77495,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,3000,13501
148547,Empidonax traillii,Aves,Passeriformes,2015,8,7,-114.53818,34.77495,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,3000,13501
148649,Haliaeetus leucocephalus,Aves,Accipitriformes,2016,2,14,-120.626495,37.17769,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
148687,Haliaeetus leucocephalus,Aves,Accipitriformes,2019,1,10,-114.48025,32.906734,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,3000,8834
148725,Agelaius tricolor,Aves,Passeriformes,2017,5,25,-118.576126,34.800835,150,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,3000,10614
148838,Agelaius tricolor,Aves,Passeriformes,2008,1,3,-120.626495,37.17769,0,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
148865,Buteo swainsoni,Aves,Accipitriformes,2020,4,4,-120.626495,37.17769,3,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
148925,Agelaius tricolor,Aves,Passeriformes,2017,2,25,-118.576126,34.800835,40,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,3000,10614
148949,Melanerpes uropygialis,Aves,Piciformes,2017,5,29,-114.666885,33.24443,1,HUMAN_OBSERVATION,DRAPER,2017,754.3,368,3000,16234
148970,Agelaius tricolor,Aves,Passeriformes,2017,5,7,-118.576126,34.800835,1000,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,3000,10614
149069,Empidonax traillii,Aves,Passeriformes,2007,8,5,-118.06809,36.607655,1,HUMAN_OBSERVATION,RIVER,2013,406.8415,332,3000,11501
149093,Agelaius tricolor,Aves,Passeriformes,2016,5,22,-118.576126,34.800835,200,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,3000,10614
149126,Agelaius tricolor,Aves,Passeriformes,2020,2,23,-118.576126,34.800835,1,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,3000,10614
149194,Buteo swainsoni,Aves,Accipitriformes,2018,3,2,-120.626495,37.17769,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
149267,Melanerpes uropygialis,Aves,Piciformes,2010,4,8,-114.48025,32.906734,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,3000,8834
149457,Haliaeetus leucocephalus,Aves,Accipitriformes,2018,2,3,-117.33152,34.281723,1,HUMAN_OBSERVATION,OLD,2003,91428,512,3000,26516
149611,Haliaeetus leucocephalus,Aves,Accipitriformes,2017,2,12,-120.626495,37.17769,2,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
149686,Agelaius tricolor,Aves,Passeriformes,2017,2,8,-120.626495,37.17769,280,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
149857,Buteo swainsoni,Aves,Accipitriformes,2016,8,11,-120.626495,37.17769,3,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
149890,Riparia riparia,Aves,Passeriformes,2017,5,25,-118.576126,34.800835,3,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,3000,10614
150020,Empidonax traillii,Aves,Passeriformes,1994,5,22,-118.576126,34.800835,1,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,3000,10614
150028,Buteo swainsoni,Aves,Accipitriformes,2003,4,27,-120.626495,37.17769,0,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
150074,Haliaeetus leucocephalus,Aves,Accipitriformes,2011,3,6,-118.40223,34.666607,1,HUMAN_OBSERVATION,POWERHOUSE,2013,30267.57,418,3000,31162
150077,Melanerpes uropygialis,Aves,Piciformes,2017,5,29,-114.5646,32.79684,2,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,3000,15496
150193,Agelaius tricolor,Aves,Passeriformes,2017,2,25,-118.576126,34.800835,55,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,3000,10614
150204,Agelaius tricolor,Aves,Passeriformes,2009,2,21,-120.626495,37.17769,0,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
150596,Buteo swainsoni,Aves,Accipitriformes,2019,4,28,-120.626495,37.17769,3,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
150606,Buteo swainsoni,Aves,Accipitriformes,2010,2,20,-120.626495,37.17769,0,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
150871,Haliaeetus leucocephalus,Aves,Accipitriformes,2013,2,23,-118.40223,34.666607,1,HUMAN_OBSERVATION,POWERHOUSE,2013,30267.57,418,3000,31162
151124,Empidonax traillii,Aves,Passeriformes,2017,5,13,-114.73169,32.700737,3,HUMAN_OBSERVATION,ALAMO,2016,136.4,360,3000,9866
151135,Agelaius tricolor,Aves,Passeriformes,2020,2,22,-120.624054,37.179554,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
151205,Agelaius tricolor,Aves,Passeriformes,2019,12,19,-120.626495,37.17769,4,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
151337,Agelaius tricolor,Aves,Passeriformes,2019,11,9,-120.626495,37.17769,4,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
151345,Haliaeetus leucocephalus,Aves,Accipitriformes,2018,2,17,-120.626495,37.17769,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
151358,Melanerpes uropygialis,Aves,Piciformes,2018,4,8,-114.45689,32.87485,3,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,3000,8834
151397,Haliaeetus leucocephalus,Aves,Accipitriformes,2015,1,28,-120.626495,37.17769,0,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
151838,Haliaeetus leucocephalus,Aves,Accipitriformes,2015,3,22,-120.626495,37.17769,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
151906,Buteo swainsoni,Aves,Accipitriformes,2019,3,21,-120.626495,37.17769,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
151907,Haliaeetus leucocephalus,Aves,Accipitriformes,2006,1,21,-120.626495,37.17769,0,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
151968,Buteo swainsoni,Aves,Accipitriformes,2018,4,7,-118.055275,36.578285,1,HUMAN_OBSERVATION,RIVER,2013,406.8415,332,3000,11501
152005,Agelaius tricolor,Aves,Passeriformes,2010,2,28,-120.626495,37.17769,0,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
152127,Haliaeetus leucocephalus,Aves,Accipitriformes,2013,2,17,-117.33152,34.281723,1,HUMAN_OBSERVATION,OLD,2003,91428,512,3000,26516
152157,Agelaius tricolor,Aves,Passeriformes,2016,1,17,-120.62354,37.18505,0,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
152417,Melanerpes uropygialis,Aves,Piciformes,2019,3,1,-114.45433,32.87066,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,3000,8834
152452,Buteo swainsoni,Aves,Accipitriformes,2014,7,18,-119.50825,34.941113,3,HUMAN_OBSERVATION,SODA,2005,449.4977,678,3000,12434
152452,Buteo swainsoni,Aves,Accipitriformes,2014,7,18,-119.50825,34.941113,3,HUMAN_OBSERVATION,HUDSON,2017,1182.301,1021,3000,13891
152555,Agelaius tricolor,Aves,Passeriformes,2017,11,17,-120.626495,37.17769,200,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
152685,Melanerpes uropygialis,Aves,Piciformes,2020,4,22,-114.68891,32.73754,5,HUMAN_OBSERVATION,ALAMO,2016,136.4,360,3000,9866
153531,Agelaius tricolor,Aves,Passeriformes,2019,4,27,-120.626495,37.17769,60,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
153556,Haliaeetus leucocephalus,Aves,Accipitriformes,2005,12,3,-120.626495,37.17769,0,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
153721,Buteo swainsoni,Aves,Accipitriformes,2018,4,27,-120.626495,37.17769,5,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
153864,Buteo swainsoni,Aves,Accipitriformes,1991,5,1,-118.927864,34.93154,1,HUMAN_OBSERVATION,PARKWAY,2009,689.9021,946,3000,11054
153920,Agelaius tricolor,Aves,Passeriformes,2012,4,29,-118.576126,34.800835,1,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,3000,10614
154234,Buteo swainsoni,Aves,Accipitriformes,2020,5,24,-120.626495,37.17769,2,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
154260,Agelaius tricolor,Aves,Passeriformes,2015,3,3,-118.576126,34.800835,250,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,3000,10614
154282,Agelaius tricolor,Aves,Passeriformes,2016,1,2,-120.626495,37.17769,2,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
154335,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,12,2,-114.48025,32.906734,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,3000,8834
154362,Agelaius tricolor,Aves,Passeriformes,2014,12,10,-120.626495,37.17769,0,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
154546,Agelaius tricolor,Aves,Passeriformes,2019,2,8,-120.626495,37.17769,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
154552,Buteo swainsoni,Aves,Accipitriformes,2003,3,23,-120.626495,37.17769,0,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
154687,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,3,8,-120.626495,37.17769,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
154819,Empidonax traillii,Aves,Passeriformes,2014,8,12,-114.53818,34.77495,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,3000,13501
154904,Melanerpes uropygialis,Aves,Piciformes,2010,12,12,-114.5646,32.79684,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,3000,15496
154927,Buteo swainsoni,Aves,Accipitriformes,2019,5,26,-120.626495,37.17769,37,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
155075,Gymnogyps californianus,Aves,Accipitriformes,2020,2,18,-119.37809,34.908646,2,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,3000,9824
155180,Buteo swainsoni,Aves,Accipitriformes,2007,3,22,-120.626495,37.17769,4,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
155187,Buteo swainsoni,Aves,Accipitriformes,2014,6,8,-119.50825,34.941113,2,HUMAN_OBSERVATION,SODA,2005,449.4977,678,3000,12434
155187,Buteo swainsoni,Aves,Accipitriformes,2014,6,8,-119.50825,34.941113,2,HUMAN_OBSERVATION,HUDSON,2017,1182.301,1021,3000,13891
155398,Haliaeetus leucocephalus,Aves,Accipitriformes,2019,1,26,-120.626495,37.17769,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
155475,Agelaius tricolor,Aves,Passeriformes,2009,2,21,-120.626495,37.17769,0,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
155587,Buteo swainsoni,Aves,Accipitriformes,2014,6,29,-119.50825,34.941113,1,HUMAN_OBSERVATION,SODA,2005,449.4977,678,3000,12434
155587,Buteo swainsoni,Aves,Accipitriformes,2014,6,29,-119.50825,34.941113,1,HUMAN_OBSERVATION,HUDSON,2017,1182.301,1021,3000,13891
155785,Agelaius tricolor,Aves,Passeriformes,2016,5,22,-118.576126,34.800835,200,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,3000,10614
155792,Agelaius tricolor,Aves,Passeriformes,2016,4,3,-118.576126,34.800835,70,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,3000,10614
155878,Melanerpes uropygialis,Aves,Piciformes,2017,3,18,-114.52884,32.74322,3,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,3000,15496
155895,Buteo swainsoni,Aves,Accipitriformes,2014,3,19,-120.626495,37.17769,0,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
155963,Agelaius tricolor,Aves,Passeriformes,2019,3,17,-120.626495,37.17769,80,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
156012,Melanerpes uropygialis,Aves,Piciformes,2014,8,8,-114.53818,34.77495,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,3000,13501
156095,Buteo swainsoni,Aves,Accipitriformes,2017,4,19,-118.06777,36.608414,1,HUMAN_OBSERVATION,RIVER,2013,406.8415,332,3000,11501
156152,Buteo swainsoni,Aves,Accipitriformes,2012,4,7,-120.626495,37.17769,4,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
156190,Agelaius tricolor,Aves,Passeriformes,2012,3,17,-120.626495,37.17769,2500,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
156248,Haliaeetus leucocephalus,Aves,Accipitriformes,1995,2,11,-117.33152,34.281723,3,HUMAN_OBSERVATION,OLD,2003,91428,512,3000,26516
156282,Agelaius tricolor,Aves,Passeriformes,2018,5,5,-119.37686,34.904297,6,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,3000,9824
156557,Haliaeetus leucocephalus,Aves,Accipitriformes,1986,12,8,-117.33152,34.281723,1,HUMAN_OBSERVATION,OLD,2003,91428,512,3000,26516
156602,Buteo swainsoni,Aves,Accipitriformes,2017,4,2,-120.626495,37.17769,12,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
156854,Gymnogyps californianus,Aves,Accipitriformes,2016,1,30,-119.384224,34.94212,12,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,3000,9824
156870,Agelaius tricolor,Aves,Passeriformes,2016,6,10,-118.576126,34.800835,950,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,3000,10614
156878,Buteo swainsoni,Aves,Accipitriformes,2018,5,1,-118.525024,34.774475,1,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,3000,10614
156995,Agelaius tricolor,Aves,Passeriformes,2009,1,17,-120.626495,37.17769,0,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
157119,Melanerpes uropygialis,Aves,Piciformes,1972,3,27,-114.55376,32.795933,6,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,3000,15496
157578,Buteo swainsoni,Aves,Accipitriformes,2019,7,22,-120.626495,37.17769,2,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
157631,Buteo swainsoni,Aves,Accipitriformes,2015,2,9,-120.626495,37.17769,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
158021,Haliaeetus leucocephalus,Aves,Accipitriformes,2015,1,10,-120.626495,37.17769,0,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
158040,Haliaeetus leucocephalus,Aves,Accipitriformes,2009,12,5,-117.33152,34.281723,2,HUMAN_OBSERVATION,OLD,2003,91428,512,3000,26516
158110,Buteo swainsoni,Aves,Accipitriformes,2012,4,18,-114.57281,32.726093,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,3000,15496
158118,Agelaius tricolor,Aves,Passeriformes,2017,2,25,-118.576126,34.800835,55,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,3000,10614
158161,Melanerpes uropygialis,Aves,Piciformes,2019,7,4,-114.46286,32.8607,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,3000,8834
158212,Empidonax traillii,Aves,Passeriformes,2020,8,7,-114.532104,34.775505,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,3000,13501
158213,Haliaeetus leucocephalus,Aves,Accipitriformes,1988,2,6,-120.626495,37.17769,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
158236,Empidonax traillii,Aves,Passeriformes,1974,9,19,-116.43216,34.11705,1,HUMAN_OBSERVATION,SAWTOOTH COMPLEX,2006,61767.18,261,3000,59570
158327,Melanerpes uropygialis,Aves,Piciformes,2016,10,21,-114.56421,32.796528,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,3000,15496
158396,Melanerpes uropygialis,Aves,Piciformes,2018,3,18,-114.45689,32.87485,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,3000,8834
158558,Agelaius tricolor,Aves,Passeriformes,2013,11,22,-120.626495,37.17769,20,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
158575,Agelaius tricolor,Aves,Passeriformes,2015,4,3,-120.626495,37.17769,2,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
158602,Agelaius tricolor,Aves,Passeriformes,1985,4,26,-119.51225,34.930187,0,HUMAN_OBSERVATION,HUDSON,2017,1182.301,1021,3000,13891
158713,Agelaius tricolor,Aves,Passeriformes,2012,2,25,-120.626495,37.17769,0,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
158729,Buteo swainsoni,Aves,Accipitriformes,2019,4,25,-120.626495,37.17769,2,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
158750,Agelaius tricolor,Aves,Passeriformes,2020,2,5,-120.626495,37.17769,50,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
158776,Agelaius tricolor,Aves,Passeriformes,2008,11,24,-120.626495,37.17769,0,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
158799,Buteo swainsoni,Aves,Accipitriformes,2015,4,1,-120.626495,37.17769,0,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
158841,Empidonax traillii,Aves,Passeriformes,1975,9,8,-116.43216,34.11705,4,HUMAN_OBSERVATION,SAWTOOTH COMPLEX,2006,61767.18,261,3000,59570
158861,Agelaius tricolor,Aves,Passeriformes,2006,5,10,-118.576126,34.800835,225,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,3000,10614
159089,Buteo swainsoni,Aves,Accipitriformes,2018,4,27,-121.2398,37.473,1,HUMAN_OBSERVATION,DEL PUERTO,2020,390647.255599,1112,3000,92221
159139,Buteo swainsoni,Aves,Accipitriformes,2020,3,16,-120.626495,37.17769,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
159184,Agelaius tricolor,Aves,Passeriformes,2011,2,6,-118.576126,34.800835,10,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,3000,10614
159262,Agelaius tricolor,Aves,Passeriformes,2017,6,23,-118.576126,34.800835,25,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,3000,10614
159278,Agelaius tricolor,Aves,Passeriformes,2017,11,17,-120.626495,37.17769,200,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
159809,Buteo swainsoni,Aves,Accipitriformes,2020,7,8,-118.48362,34.774437,2,HUMAN_OBSERVATION,LAKE,2020,30999.2885572,1108,3000,12767
159828,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,12,27,-120.626495,37.17769,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
159933,Buteo swainsoni,Aves,Accipitriformes,2020,7,21,-118.48362,34.774437,2,HUMAN_OBSERVATION,LAKE,2020,30999.2885572,1108,3000,12767
159979,Agelaius tricolor,Aves,Passeriformes,1993,9,11,-118.576126,34.800835,40,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,3000,10614
160002,Melanerpes uropygialis,Aves,Piciformes,2019,3,10,-114.45433,32.87066,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,3000,8834
160027,Agelaius tricolor,Aves,Passeriformes,2014,2,15,-120.626495,37.17769,0,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
160121,Agelaius tricolor,Aves,Passeriformes,2014,6,13,-118.576126,34.800835,900,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,3000,10614
160160,Agelaius tricolor,Aves,Passeriformes,2008,4,4,-118.576126,34.800835,6,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,3000,10614
160181,Agelaius tricolor,Aves,Passeriformes,2020,2,15,-120.626495,37.17769,7,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
160367,Melanerpes uropygialis,Aves,Piciformes,1973,7,22,-114.55376,32.795933,5,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,3000,15496
160415,Buteo swainsoni,Aves,Accipitriformes,2016,9,24,-120.626495,37.17769,4,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
160433,Agelaius tricolor,Aves,Passeriformes,2014,11,28,-120.626495,37.17769,0,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
160666,Agelaius tricolor,Aves,Passeriformes,2011,2,2,-120.626495,37.17769,0,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
160798,Haliaeetus leucocephalus,Aves,Accipitriformes,2010,2,11,-120.626495,37.17769,0,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
160817,Buteo swainsoni,Aves,Accipitriformes,2019,5,4,-120.626495,37.17769,2,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
160872,Empidonax traillii,Aves,Passeriformes,2018,5,12,-116.391075,33.285103,1,HUMAN_OBSERVATION,EAGLE,2011,13992.99,314,3000,31037
161024,Buteo swainsoni,Aves,Accipitriformes,2008,5,10,-120.626495,37.17769,0,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
161189,Agelaius tricolor,Aves,Passeriformes,2017,1,29,-120.626495,37.17769,3,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
161196,Agelaius tricolor,Aves,Passeriformes,2017,2,19,-118.576126,34.800835,5,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,3000,10614
161304,Haliaeetus leucocephalus,Aves,Accipitriformes,2017,1,21,-118.06777,36.608414,1,HUMAN_OBSERVATION,RIVER,2013,406.8415,332,3000,11501
161313,Melanerpes uropygialis,Aves,Piciformes,2016,5,18,-114.46286,32.8607,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,3000,8834
161498,Melanerpes uropygialis,Aves,Piciformes,2015,2,2,-114.666885,33.24443,1,HUMAN_OBSERVATION,DRAPER,2017,754.3,368,3000,16234
161552,Agelaius tricolor,Aves,Passeriformes,2017,11,17,-120.626495,37.17769,200,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
161635,Agelaius tricolor,Aves,Passeriformes,2019,1,26,-120.626495,37.17769,5,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
