fireYear,desert,fireID,funcGroup,yearsSinceFire,obsYear,ez_taxa,pre_or_post,n_years,ndvi,totalObs,area_km2,treatmentGroup,stzdObs
2010,San Joaquin,NA,Birds:Passerines,-4,2006,Aves,pre,4,0.377612394,71,26537.13547,control,27
2010,San Joaquin,NA,Birds:Passerines,-3,2007,Aves,pre,3,0.319747404,66,26537.13547,control,25
2008,San Joaquin,NA,Birds:Passerines,-1,2007,Aves,pre,1,0.319747404,66,26537.13547,control,25
2005,San Joaquin,NA,Birds:Passerines,2,2007,Aves,post,2,0.319747404,66,26537.13547,control,25
2012,San Joaquin,NA,Birds:Passerines,-5,2007,Aves,pre,5,0.319747404,66,26537.13547,control,25
2004,San Joaquin,NA,Birds:Passerines,3,2007,Aves,post,3,0.319747404,66,26537.13547,control,25
2004,San Joaquin,NA,Birds:Passerines,3,2007,Aves,post,3,0.319747404,66,26537.13547,control,25
2010,San Joaquin,NA,Birds:Passerines,-2,2008,Aves,pre,2,0.355514039,73,26537.13547,control,28
2012,San Joaquin,NA,Birds:Passerines,-4,2008,Aves,pre,4,0.355514039,73,26537.13547,control,28
2004,San Joaquin,NA,Birds:Passerines,4,2008,Aves,post,4,0.355514039,73,26537.13547,control,28
2004,San Joaquin,NA,Birds:Passerines,4,2008,Aves,post,4,0.355514039,73,26537.13547,control,28
2005,San Joaquin,NA,Birds:Passerines,3,2008,Aves,post,3,0.355514039,73,26537.13547,control,28
2014,San Joaquin,NA,Birds:Passerines,-5,2009,Aves,pre,5,0.348728106,105,26537.13547,control,40
2004,San Joaquin,NA,Birds:Passerines,5,2009,Aves,post,5,0.348728106,105,26537.13547,control,40
2010,San Joaquin,NA,Birds:Passerines,-1,2009,Aves,pre,1,0.348728106,105,26537.13547,control,40
2008,San Joaquin,NA,Birds:Passerines,1,2009,Aves,post,1,0.348728106,105,26537.13547,control,40
2012,San Joaquin,NA,Birds:Passerines,-3,2009,Aves,pre,3,0.348728106,105,26537.13547,control,40
2005,San Joaquin,NA,Birds:Passerines,4,2009,Aves,post,4,0.348728106,105,26537.13547,control,40
2004,San Joaquin,NA,Birds:Passerines,5,2009,Aves,post,5,0.348728106,105,26537.13547,control,40
2005,San Joaquin,NA,Birds:Passerines,5,2010,Aves,post,5,0.408463488,161,26537.13547,control,61
2012,San Joaquin,NA,Birds:Passerines,-2,2010,Aves,pre,2,0.408463488,161,26537.13547,control,61
2015,San Joaquin,NA,Birds:Passerines,-5,2010,Aves,pre,5,0.408463488,161,26537.13547,control,61
2008,San Joaquin,NA,Birds:Passerines,2,2010,Aves,post,2,0.408463488,161,26537.13547,control,61
2014,San Joaquin,NA,Birds:Passerines,-4,2010,Aves,pre,4,0.408463488,161,26537.13547,control,61
2015,San Joaquin,NA,Birds:Passerines,-4,2011,Aves,pre,4,0.397013241,193,26537.13547,control,73
2008,San Joaquin,NA,Birds:Passerines,3,2011,Aves,post,3,0.397013241,193,26537.13547,control,73
2014,San Joaquin,NA,Birds:Passerines,-3,2011,Aves,pre,3,0.397013241,193,26537.13547,control,73
2012,San Joaquin,NA,Birds:Passerines,-1,2011,Aves,pre,1,0.397013241,193,26537.13547,control,73
2010,San Joaquin,NA,Birds:Passerines,1,2011,Aves,post,1,0.397013241,193,26537.13547,control,73
2010,San Joaquin,NA,Birds:Passerines,2,2012,Aves,post,2,0.339940647,164,26537.13547,control,62
2008,San Joaquin,NA,Birds:Passerines,4,2012,Aves,post,4,0.339940647,164,26537.13547,control,62
2015,San Joaquin,NA,Birds:Passerines,-3,2012,Aves,pre,3,0.339940647,164,26537.13547,control,62
2014,San Joaquin,NA,Birds:Passerines,-2,2012,Aves,pre,2,0.339940647,164,26537.13547,control,62
2008,San Joaquin,NA,Birds:Passerines,5,2013,Aves,post,5,0.343299971,224,26537.13547,control,85
2012,San Joaquin,NA,Birds:Passerines,1,2013,Aves,post,1,0.343299971,224,26537.13547,control,85
2014,San Joaquin,NA,Birds:Passerines,-1,2013,Aves,pre,1,0.343299971,224,26537.13547,control,85
2010,San Joaquin,NA,Birds:Passerines,3,2013,Aves,post,3,0.343299971,224,26537.13547,control,85
2015,San Joaquin,NA,Birds:Passerines,-2,2013,Aves,pre,2,0.343299971,224,26537.13547,control,85
2012,San Joaquin,NA,Birds:Passerines,2,2014,Aves,post,2,0.313948252,205,26537.13547,control,78
2010,San Joaquin,NA,Birds:Passerines,4,2014,Aves,post,4,0.313948252,205,26537.13547,control,78
2015,San Joaquin,NA,Birds:Passerines,-1,2014,Aves,pre,1,0.313948252,205,26537.13547,control,78
2012,San Joaquin,NA,Birds:Passerines,3,2015,Aves,post,3,0.357176233,319,26537.13547,control,121
2010,San Joaquin,NA,Birds:Passerines,5,2015,Aves,post,5,0.357176233,319,26537.13547,control,121
2014,San Joaquin,NA,Birds:Passerines,1,2015,Aves,post,1,0.357176233,319,26537.13547,control,121
2015,San Joaquin,NA,Birds:Passerines,1,2016,Aves,post,1,0.365054885,289,26537.13547,control,109
2012,San Joaquin,NA,Birds:Passerines,4,2016,Aves,post,4,0.365054885,289,26537.13547,control,109
2014,San Joaquin,NA,Birds:Passerines,2,2016,Aves,post,2,0.365054885,289,26537.13547,control,109
2015,San Joaquin,NA,Birds:Passerines,2,2017,Aves,post,2,0.388954757,389,26537.13547,control,147
2014,San Joaquin,NA,Birds:Passerines,3,2017,Aves,post,3,0.388954757,389,26537.13547,control,147
2012,San Joaquin,NA,Birds:Passerines,5,2017,Aves,post,5,0.388954757,389,26537.13547,control,147
2014,San Joaquin,NA,Birds:Passerines,4,2018,Aves,post,4,0.35009793,219,26537.13547,control,83
2015,San Joaquin,NA,Birds:Passerines,3,2018,Aves,post,3,0.35009793,219,26537.13547,control,83
2014,San Joaquin,NA,Birds:Passerines,5,2019,Aves,post,5,0.393655492,320,26537.13547,control,121
2015,San Joaquin,NA,Birds:Passerines,4,2019,Aves,post,4,0.393655492,320,26537.13547,control,121
2015,San Joaquin,NA,Birds:Passerines,5,2020,Aves,post,5,0.373018556,328,26537.13547,control,124
2015,San Joaquin,NA,Birds:Rails and Geese,5,2020,Aves,post,5,0.373018556,4,26537.13547,control,2
2000,San Joaquin,NA,Birds:Raptors,-5,1995,Aves,pre,5,NA,11,26537.13547,control,5
2000,San Joaquin,NA,Birds:Raptors,-4,1996,Aves,pre,4,NA,12,26537.13547,control,5
2000,San Joaquin,NA,Birds:Raptors,-3,1997,Aves,pre,3,NA,15,26537.13547,control,6
2000,San Joaquin,NA,Birds:Raptors,-2,1998,Aves,pre,2,NA,16,26537.13547,control,7
2004,San Joaquin,NA,Birds:Raptors,-5,1999,Aves,pre,5,NA,18,26537.13547,control,7
2000,San Joaquin,NA,Birds:Raptors,-1,1999,Aves,pre,1,NA,18,26537.13547,control,7
2004,San Joaquin,NA,Birds:Raptors,-5,1999,Aves,pre,5,NA,18,26537.13547,control,7
2005,San Joaquin,NA,Birds:Raptors,-5,2000,Aves,pre,5,0.369834265,19,26537.13547,control,8
2004,San Joaquin,NA,Birds:Raptors,-4,2000,Aves,pre,4,0.369834265,19,26537.13547,control,8
2004,San Joaquin,NA,Birds:Raptors,-4,2000,Aves,pre,4,0.369834265,19,26537.13547,control,8
2005,San Joaquin,NA,Birds:Raptors,-4,2001,Aves,pre,4,0.365446133,29,26537.13547,control,11
2004,San Joaquin,NA,Birds:Raptors,-3,2001,Aves,pre,3,0.365446133,29,26537.13547,control,11
2000,San Joaquin,NA,Birds:Raptors,1,2001,Aves,post,1,0.365446133,29,26537.13547,control,11
2004,San Joaquin,NA,Birds:Raptors,-3,2001,Aves,pre,3,0.365446133,29,26537.13547,control,11
2004,San Joaquin,NA,Birds:Raptors,-2,2002,Aves,pre,2,0.352284681,27,26537.13547,control,11
2000,San Joaquin,NA,Birds:Raptors,2,2002,Aves,post,2,0.352284681,27,26537.13547,control,11
2005,San Joaquin,NA,Birds:Raptors,-3,2002,Aves,pre,3,0.352284681,27,26537.13547,control,11
2004,San Joaquin,NA,Birds:Raptors,-2,2002,Aves,pre,2,0.352284681,27,26537.13547,control,11
2008,San Joaquin,NA,Birds:Raptors,-5,2003,Aves,pre,5,0.377407611,28,26537.13547,control,11
2004,San Joaquin,NA,Birds:Raptors,-1,2003,Aves,pre,1,0.377407611,28,26537.13547,control,11
2000,San Joaquin,NA,Birds:Raptors,3,2003,Aves,post,3,0.377407611,28,26537.13547,control,11
2005,San Joaquin,NA,Birds:Raptors,-2,2003,Aves,pre,2,0.377407611,28,26537.13547,control,11
2004,San Joaquin,NA,Birds:Raptors,-1,2003,Aves,pre,1,0.377407611,28,26537.13547,control,11
2005,San Joaquin,NA,Birds:Raptors,-1,2004,Aves,pre,1,0.376622463,17,26537.13547,control,7
2008,San Joaquin,NA,Birds:Raptors,-4,2004,Aves,pre,4,0.376622463,17,26537.13547,control,7
2000,San Joaquin,NA,Birds:Raptors,4,2004,Aves,post,4,0.376622463,17,26537.13547,control,7
2000,San Joaquin,NA,Birds:Raptors,5,2005,Aves,post,5,0.404784243,30,26537.13547,control,12
2004,San Joaquin,NA,Birds:Raptors,1,2005,Aves,post,1,0.404784243,30,26537.13547,control,12
2010,San Joaquin,NA,Birds:Raptors,-5,2005,Aves,pre,5,0.404784243,30,26537.13547,control,12
2004,San Joaquin,NA,Birds:Raptors,1,2005,Aves,post,1,0.404784243,30,26537.13547,control,12
2008,San Joaquin,NA,Birds:Raptors,-3,2005,Aves,pre,3,0.404784243,30,26537.13547,control,12
2004,San Joaquin,NA,Birds:Raptors,2,2006,Aves,post,2,0.377612394,73,26537.13547,control,28
2004,San Joaquin,NA,Birds:Raptors,2,2006,Aves,post,2,0.377612394,73,26537.13547,control,28
2005,San Joaquin,NA,Birds:Raptors,1,2006,Aves,post,1,0.377612394,73,26537.13547,control,28
2010,San Joaquin,NA,Birds:Raptors,-4,2006,Aves,pre,4,0.377612394,73,26537.13547,control,28
2008,San Joaquin,NA,Birds:Raptors,-2,2006,Aves,pre,2,0.377612394,73,26537.13547,control,28
2012,San Joaquin,NA,Birds:Raptors,-5,2007,Aves,pre,5,0.319747404,50,26537.13547,control,19
2005,San Joaquin,NA,Birds:Raptors,2,2007,Aves,post,2,0.319747404,50,26537.13547,control,19
2010,San Joaquin,NA,Birds:Raptors,-3,2007,Aves,pre,3,0.319747404,50,26537.13547,control,19
2004,San Joaquin,NA,Birds:Raptors,3,2007,Aves,post,3,0.319747404,50,26537.13547,control,19
2004,San Joaquin,NA,Birds:Raptors,3,2007,Aves,post,3,0.319747404,50,26537.13547,control,19
2008,San Joaquin,NA,Birds:Raptors,-1,2007,Aves,pre,1,0.319747404,50,26537.13547,control,19
2010,San Joaquin,NA,Birds:Raptors,-2,2008,Aves,pre,2,0.355514039,54,26537.13547,control,21
2012,San Joaquin,NA,Birds:Raptors,-4,2008,Aves,pre,4,0.355514039,54,26537.13547,control,21
2004,San Joaquin,NA,Birds:Raptors,4,2008,Aves,post,4,0.355514039,54,26537.13547,control,21
2004,San Joaquin,NA,Birds:Raptors,4,2008,Aves,post,4,0.355514039,54,26537.13547,control,21
2005,San Joaquin,NA,Birds:Raptors,3,2008,Aves,post,3,0.355514039,54,26537.13547,control,21
2012,San Joaquin,NA,Birds:Raptors,-3,2009,Aves,pre,3,0.348728106,178,26537.13547,control,68
2004,San Joaquin,NA,Birds:Raptors,5,2009,Aves,post,5,0.348728106,178,26537.13547,control,68
2010,San Joaquin,NA,Birds:Raptors,-1,2009,Aves,pre,1,0.348728106,178,26537.13547,control,68
2005,San Joaquin,NA,Birds:Raptors,4,2009,Aves,post,4,0.348728106,178,26537.13547,control,68
2008,San Joaquin,NA,Birds:Raptors,1,2009,Aves,post,1,0.348728106,178,26537.13547,control,68
2004,San Joaquin,NA,Birds:Raptors,5,2009,Aves,post,5,0.348728106,178,26537.13547,control,68
2014,San Joaquin,NA,Birds:Raptors,-5,2009,Aves,pre,5,0.348728106,178,26537.13547,control,68
2012,San Joaquin,NA,Birds:Raptors,-2,2010,Aves,pre,2,0.408463488,208,26537.13547,control,79
2015,San Joaquin,NA,Birds:Raptors,-5,2010,Aves,pre,5,0.408463488,208,26537.13547,control,79
2014,San Joaquin,NA,Birds:Raptors,-4,2010,Aves,pre,4,0.408463488,208,26537.13547,control,79
2005,San Joaquin,NA,Birds:Raptors,5,2010,Aves,post,5,0.408463488,208,26537.13547,control,79
2008,San Joaquin,NA,Birds:Raptors,2,2010,Aves,post,2,0.408463488,208,26537.13547,control,79
2010,San Joaquin,NA,Birds:Raptors,1,2011,Aves,post,1,0.397013241,278,26537.13547,control,105
2008,San Joaquin,NA,Birds:Raptors,3,2011,Aves,post,3,0.397013241,278,26537.13547,control,105
2014,San Joaquin,NA,Birds:Raptors,-3,2011,Aves,pre,3,0.397013241,278,26537.13547,control,105
2012,San Joaquin,NA,Birds:Raptors,-1,2011,Aves,pre,1,0.397013241,278,26537.13547,control,105
2015,San Joaquin,NA,Birds:Raptors,-4,2011,Aves,pre,4,0.397013241,278,26537.13547,control,105
2014,San Joaquin,NA,Birds:Raptors,-2,2012,Aves,pre,2,0.339940647,343,26537.13547,control,130
2010,San Joaquin,NA,Birds:Raptors,2,2012,Aves,post,2,0.339940647,343,26537.13547,control,130
2015,San Joaquin,NA,Birds:Raptors,-3,2012,Aves,pre,3,0.339940647,343,26537.13547,control,130
2008,San Joaquin,NA,Birds:Raptors,4,2012,Aves,post,4,0.339940647,343,26537.13547,control,130
2010,San Joaquin,NA,Birds:Raptors,3,2013,Aves,post,3,0.343299971,325,26537.13547,control,123
2008,San Joaquin,NA,Birds:Raptors,5,2013,Aves,post,5,0.343299971,325,26537.13547,control,123
2015,San Joaquin,NA,Birds:Raptors,-2,2013,Aves,pre,2,0.343299971,325,26537.13547,control,123
2012,San Joaquin,NA,Birds:Raptors,1,2013,Aves,post,1,0.343299971,325,26537.13547,control,123
2014,San Joaquin,NA,Birds:Raptors,-1,2013,Aves,pre,1,0.343299971,325,26537.13547,control,123
2010,San Joaquin,NA,Birds:Raptors,4,2014,Aves,post,4,0.313948252,320,26537.13547,control,121
2015,San Joaquin,NA,Birds:Raptors,-1,2014,Aves,pre,1,0.313948252,320,26537.13547,control,121
2012,San Joaquin,NA,Birds:Raptors,2,2014,Aves,post,2,0.313948252,320,26537.13547,control,121
2010,San Joaquin,NA,Birds:Raptors,5,2015,Aves,post,5,0.357176233,444,26537.13547,control,168
2012,San Joaquin,NA,Birds:Raptors,3,2015,Aves,post,3,0.357176233,444,26537.13547,control,168
2014,San Joaquin,NA,Birds:Raptors,1,2015,Aves,post,1,0.357176233,444,26537.13547,control,168
2015,San Joaquin,NA,Birds:Raptors,1,2016,Aves,post,1,0.365054885,441,26537.13547,control,167
2014,San Joaquin,NA,Birds:Raptors,2,2016,Aves,post,2,0.365054885,441,26537.13547,control,167
2012,San Joaquin,NA,Birds:Raptors,4,2016,Aves,post,4,0.365054885,441,26537.13547,control,167
2014,San Joaquin,NA,Birds:Raptors,3,2017,Aves,post,3,0.388954757,520,26537.13547,control,196
2012,San Joaquin,NA,Birds:Raptors,5,2017,Aves,post,5,0.388954757,520,26537.13547,control,196
2015,San Joaquin,NA,Birds:Raptors,2,2017,Aves,post,2,0.388954757,520,26537.13547,control,196
2015,San Joaquin,NA,Birds:Raptors,3,2018,Aves,post,3,0.35009793,581,26537.13547,control,219
2014,San Joaquin,NA,Birds:Raptors,4,2018,Aves,post,4,0.35009793,581,26537.13547,control,219
2014,San Joaquin,NA,Birds:Raptors,5,2019,Aves,post,5,0.393655492,645,26537.13547,control,244
2015,San Joaquin,NA,Birds:Raptors,4,2019,Aves,post,4,0.393655492,645,26537.13547,control,244
2015,San Joaquin,NA,Birds:Raptors,5,2020,Aves,post,5,0.373018556,670,26537.13547,control,253
2004,San Joaquin,NA,Butterflies & Moths,-3,2001,Other,pre,3,0.365446133,1,26537.13547,control,1
2005,San Joaquin,NA,Butterflies & Moths,-4,2001,Other,pre,4,0.365446133,1,26537.13547,control,1
2004,San Joaquin,NA,Butterflies & Moths,-3,2001,Other,pre,3,0.365446133,1,26537.13547,control,1
2000,San Joaquin,NA,Butterflies & Moths,1,2001,Other,post,1,0.365446133,1,26537.13547,control,1
2004,San Joaquin,NA,Butterflies & Moths,4,2008,Other,post,4,0.355514039,2,26537.13547,control,1
2004,San Joaquin,NA,Butterflies & Moths,4,2008,Other,post,4,0.355514039,2,26537.13547,control,1
2005,San Joaquin,NA,Butterflies & Moths,3,2008,Other,post,3,0.355514039,2,26537.13547,control,1
2012,San Joaquin,NA,Butterflies & Moths,-4,2008,Other,pre,4,0.355514039,2,26537.13547,control,1
2010,San Joaquin,NA,Butterflies & Moths,-2,2008,Other,pre,2,0.355514039,2,26537.13547,control,1
2010,San Joaquin,NA,Butterflies & Moths,2,2012,Other,post,2,0.339940647,1,26537.13547,control,1
2015,San Joaquin,NA,Butterflies & Moths,-3,2012,Other,pre,3,0.339940647,1,26537.13547,control,1
2008,San Joaquin,NA,Butterflies & Moths,4,2012,Other,post,4,0.339940647,1,26537.13547,control,1
2014,San Joaquin,NA,Butterflies & Moths,-2,2012,Other,pre,2,0.339940647,1,26537.13547,control,1
2015,San Joaquin,NA,Butterflies & Moths,-1,2014,Other,pre,1,0.313948252,2,26537.13547,control,1
2012,San Joaquin,NA,Butterflies & Moths,2,2014,Other,post,2,0.313948252,2,26537.13547,control,1
2010,San Joaquin,NA,Butterflies & Moths,4,2014,Other,post,4,0.313948252,2,26537.13547,control,1
2010,San Joaquin,NA,Butterflies & Moths,5,2015,Other,post,5,0.357176233,2,26537.13547,control,1
2014,San Joaquin,NA,Butterflies & Moths,1,2015,Other,post,1,0.357176233,2,26537.13547,control,1
2012,San Joaquin,NA,Butterflies & Moths,3,2015,Other,post,3,0.357176233,2,26537.13547,control,1
2012,San Joaquin,NA,Butterflies & Moths,4,2016,Other,post,4,0.365054885,6,26537.13547,control,3
2014,San Joaquin,NA,Butterflies & Moths,2,2016,Other,post,2,0.365054885,6,26537.13547,control,3
2015,San Joaquin,NA,Butterflies & Moths,1,2016,Other,post,1,0.365054885,6,26537.13547,control,3
2012,San Joaquin,NA,Butterflies & Moths,5,2017,Other,post,5,0.388954757,1,26537.13547,control,1
2015,San Joaquin,NA,Butterflies & Moths,2,2017,Other,post,2,0.388954757,1,26537.13547,control,1
2014,San Joaquin,NA,Butterflies & Moths,3,2017,Other,post,3,0.388954757,1,26537.13547,control,1
2015,San Joaquin,NA,Butterflies & Moths,4,2019,Other,post,4,0.393655492,4,26537.13547,control,2
2014,San Joaquin,NA,Butterflies & Moths,5,2019,Other,post,5,0.393655492,4,26537.13547,control,2
2005,San Joaquin,NA,Small Mammals,-1,2004,Other,pre,1,0.376622463,1,26537.13547,control,1
2000,San Joaquin,NA,Small Mammals,4,2004,Other,post,4,0.376622463,1,26537.13547,control,1
2008,San Joaquin,NA,Small Mammals,-4,2004,Other,pre,4,0.376622463,1,26537.13547,control,1
2000,San Joaquin,NA,Small Mammals,5,2005,Other,post,5,0.404784243,1,26537.13547,control,1
2004,San Joaquin,NA,Small Mammals,1,2005,Other,post,1,0.404784243,1,26537.13547,control,1
2008,San Joaquin,NA,Small Mammals,-3,2005,Other,pre,3,0.404784243,1,26537.13547,control,1
2010,San Joaquin,NA,Small Mammals,-5,2005,Other,pre,5,0.404784243,1,26537.13547,control,1
2004,San Joaquin,NA,Small Mammals,1,2005,Other,post,1,0.404784243,1,26537.13547,control,1
2012,San Joaquin,NA,Small Mammals,-4,2008,Other,pre,4,0.355514039,1,26537.13547,control,1
2004,San Joaquin,NA,Small Mammals,4,2008,Other,post,4,0.355514039,1,26537.13547,control,1
2005,San Joaquin,NA,Small Mammals,3,2008,Other,post,3,0.355514039,1,26537.13547,control,1
2004,San Joaquin,NA,Small Mammals,4,2008,Other,post,4,0.355514039,1,26537.13547,control,1
2010,San Joaquin,NA,Small Mammals,-2,2008,Other,pre,2,0.355514039,1,26537.13547,control,1
2014,San Joaquin,NA,Small Mammals,-4,2010,Other,pre,4,0.408463488,4,26537.13547,control,2
2008,San Joaquin,NA,Small Mammals,2,2010,Other,post,2,0.408463488,4,26537.13547,control,2
2005,San Joaquin,NA,Small Mammals,5,2010,Other,post,5,0.408463488,4,26537.13547,control,2
2012,San Joaquin,NA,Small Mammals,-2,2010,Other,pre,2,0.408463488,4,26537.13547,control,2
2015,San Joaquin,NA,Small Mammals,-5,2010,Other,pre,5,0.408463488,4,26537.13547,control,2
2008,San Joaquin,NA,Small Mammals,3,2011,Other,post,3,0.397013241,2,26537.13547,control,1
2010,San Joaquin,NA,Small Mammals,1,2011,Other,post,1,0.397013241,2,26537.13547,control,1
2014,San Joaquin,NA,Small Mammals,-3,2011,Other,pre,3,0.397013241,2,26537.13547,control,1
2015,San Joaquin,NA,Small Mammals,-4,2011,Other,pre,4,0.397013241,2,26537.13547,control,1
2012,San Joaquin,NA,Small Mammals,-1,2011,Other,pre,1,0.397013241,2,26537.13547,control,1
2015,San Joaquin,NA,Small Mammals,-3,2012,Other,pre,3,0.339940647,3,26537.13547,control,2
2008,San Joaquin,NA,Small Mammals,4,2012,Other,post,4,0.339940647,3,26537.13547,control,2
2010,San Joaquin,NA,Small Mammals,2,2012,Other,post,2,0.339940647,3,26537.13547,control,2
2014,San Joaquin,NA,Small Mammals,-2,2012,Other,pre,2,0.339940647,3,26537.13547,control,2
2014,San Joaquin,NA,Small Mammals,-1,2013,Other,pre,1,0.343299971,4,26537.13547,control,2
2010,San Joaquin,NA,Small Mammals,3,2013,Other,post,3,0.343299971,4,26537.13547,control,2
2012,San Joaquin,NA,Small Mammals,1,2013,Other,post,1,0.343299971,4,26537.13547,control,2
2008,San Joaquin,NA,Small Mammals,5,2013,Other,post,5,0.343299971,4,26537.13547,control,2
2015,San Joaquin,NA,Small Mammals,-2,2013,Other,pre,2,0.343299971,4,26537.13547,control,2
2010,San Joaquin,NA,Small Mammals,4,2014,Other,post,4,0.313948252,2,26537.13547,control,1
2015,San Joaquin,NA,Small Mammals,-1,2014,Other,pre,1,0.313948252,2,26537.13547,control,1
2012,San Joaquin,NA,Small Mammals,2,2014,Other,post,2,0.313948252,2,26537.13547,control,1
2010,San Joaquin,NA,Small Mammals,5,2015,Other,post,5,0.357176233,1,26537.13547,control,1
2012,San Joaquin,NA,Small Mammals,3,2015,Other,post,3,0.357176233,1,26537.13547,control,1
2014,San Joaquin,NA,Small Mammals,1,2015,Other,post,1,0.357176233,1,26537.13547,control,1
2014,San Joaquin,NA,Small Mammals,2,2016,Other,post,2,0.365054885,18,26537.13547,control,7
2015,San Joaquin,NA,Small Mammals,1,2016,Other,post,1,0.365054885,18,26537.13547,control,7
2012,San Joaquin,NA,Small Mammals,4,2016,Other,post,4,0.365054885,18,26537.13547,control,7
2014,San Joaquin,NA,Small Mammals,3,2017,Other,post,3,0.388954757,11,26537.13547,control,5
2015,San Joaquin,NA,Small Mammals,2,2017,Other,post,2,0.388954757,11,26537.13547,control,5
2012,San Joaquin,NA,Small Mammals,5,2017,Other,post,5,0.388954757,11,26537.13547,control,5
2014,San Joaquin,NA,Small Mammals,4,2018,Other,post,4,0.35009793,24,26537.13547,control,10
2015,San Joaquin,NA,Small Mammals,3,2018,Other,post,3,0.35009793,24,26537.13547,control,10
2015,San Joaquin,NA,Small Mammals,4,2019,Other,post,4,0.393655492,40,26537.13547,control,16
2014,San Joaquin,NA,Small Mammals,5,2019,Other,post,5,0.393655492,40,26537.13547,control,16
2015,San Joaquin,NA,Small Mammals,5,2020,Other,post,5,0.373018556,35,26537.13547,control,14
2002,Sonoran,NA,Birds:Passerines,-5,1997,Aves,pre,5,NA,13,27788.51104,control,5
2002,Sonoran,NA,Birds:Passerines,-4,1998,Aves,pre,4,NA,6,27788.51104,control,3
2002,Sonoran,NA,Birds:Passerines,-3,1999,Aves,pre,3,NA,17,27788.51104,control,7
2004,Sonoran,NA,Birds:Passerines,-5,1999,Aves,pre,5,NA,17,27788.51104,control,7
2004,Sonoran,NA,Birds:Passerines,-4,2000,Aves,pre,4,0.132827836,13,27788.51104,control,5
2002,Sonoran,NA,Birds:Passerines,-2,2000,Aves,pre,2,0.132827836,13,27788.51104,control,5
2004,Sonoran,NA,Birds:Passerines,-3,2001,Aves,pre,3,0.141474321,21,27788.51104,control,8
2002,Sonoran,NA,Birds:Passerines,-1,2001,Aves,pre,1,0.141474321,21,27788.51104,control,8
2004,Sonoran,NA,Birds:Passerines,-2,2002,Aves,pre,2,0.135388341,24,27788.51104,control,9
2004,Sonoran,NA,Birds:Passerines,-1,2003,Aves,pre,1,0.144883038,19,27788.51104,control,7
2002,Sonoran,NA,Birds:Passerines,1,2003,Aves,post,1,0.144883038,19,27788.51104,control,7
2002,Sonoran,NA,Birds:Passerines,2,2004,Aves,post,2,0.143292682,24,27788.51104,control,9
2002,Sonoran,NA,Birds:Passerines,3,2005,Aves,post,3,0.181760726,25,27788.51104,control,9
2004,Sonoran,NA,Birds:Passerines,1,2005,Aves,post,1,0.181760726,25,27788.51104,control,9
2010,Sonoran,NA,Birds:Passerines,-5,2005,Aves,pre,5,0.181760726,25,27788.51104,control,9
2004,Sonoran,NA,Birds:Passerines,2,2006,Aves,post,2,0.146596154,38,27788.51104,control,14
2010,Sonoran,NA,Birds:Passerines,-4,2006,Aves,pre,4,0.146596154,38,27788.51104,control,14
2011,Sonoran,NA,Birds:Passerines,-5,2006,Aves,pre,5,0.146596154,38,27788.51104,control,14
2002,Sonoran,NA,Birds:Passerines,4,2006,Aves,post,4,0.146596154,38,27788.51104,control,14
2002,Sonoran,NA,Birds:Passerines,5,2007,Aves,post,5,0.136720739,29,27788.51104,control,11
2012,Sonoran,NA,Birds:Passerines,-5,2007,Aves,pre,5,0.136720739,29,27788.51104,control,11
2012,Sonoran,NA,Birds:Passerines,-5,2007,Aves,pre,5,0.136720739,29,27788.51104,control,11
2004,Sonoran,NA,Birds:Passerines,3,2007,Aves,post,3,0.136720739,29,27788.51104,control,11
2010,Sonoran,NA,Birds:Passerines,-3,2007,Aves,pre,3,0.136720739,29,27788.51104,control,11
2011,Sonoran,NA,Birds:Passerines,-4,2007,Aves,pre,4,0.136720739,29,27788.51104,control,11
2012,Sonoran,NA,Birds:Passerines,-4,2008,Aves,pre,4,0.143396571,42,27788.51104,control,16
2012,Sonoran,NA,Birds:Passerines,-4,2008,Aves,pre,4,0.143396571,42,27788.51104,control,16
2011,Sonoran,NA,Birds:Passerines,-3,2008,Aves,pre,3,0.143396571,42,27788.51104,control,16
2004,Sonoran,NA,Birds:Passerines,4,2008,Aves,post,4,0.143396571,42,27788.51104,control,16
2010,Sonoran,NA,Birds:Passerines,-2,2008,Aves,pre,2,0.143396571,42,27788.51104,control,16
2012,Sonoran,NA,Birds:Passerines,-3,2009,Aves,pre,3,0.143741245,42,27788.51104,control,16
2012,Sonoran,NA,Birds:Passerines,-3,2009,Aves,pre,3,0.143741245,42,27788.51104,control,16
2011,Sonoran,NA,Birds:Passerines,-2,2009,Aves,pre,2,0.143741245,42,27788.51104,control,16
2010,Sonoran,NA,Birds:Passerines,-1,2009,Aves,pre,1,0.143741245,42,27788.51104,control,16
2004,Sonoran,NA,Birds:Passerines,5,2009,Aves,post,5,0.143741245,42,27788.51104,control,16
2012,Sonoran,NA,Birds:Passerines,-2,2010,Aves,pre,2,0.154587191,69,27788.51104,control,25
2011,Sonoran,NA,Birds:Passerines,-1,2010,Aves,pre,1,0.154587191,69,27788.51104,control,25
2012,Sonoran,NA,Birds:Passerines,-2,2010,Aves,pre,2,0.154587191,69,27788.51104,control,25
2010,Sonoran,NA,Birds:Passerines,1,2011,Aves,post,1,0.146383721,84,27788.51104,control,31
2012,Sonoran,NA,Birds:Passerines,-1,2011,Aves,pre,1,0.146383721,84,27788.51104,control,31
