obsID,species,class,order,year,month,day,dcmlLng,dcmlLtt,indvdlC,bssOfRc,firename,fireyear,firesize,fireID,buffSize_km,buffArea_acres
122973,Melanerpes uropygialis,Aves,Piciformes,2016,1,1,-114.61296,32.72587,2,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
122991,Melanerpes uropygialis,Aves,Piciformes,2017,3,29,-114.6066,32.720795,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
123022,Melanerpes uropygialis,Aves,Piciformes,2014,10,17,-114.5568,32.81494,2,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
123026,Melanerpes uropygialis,Aves,Piciformes,2018,1,16,-114.6066,32.720795,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
123068,Melanerpes uropygialis,Aves,Piciformes,2018,4,10,-114.6066,32.720795,2,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
123200,Haliaeetus leucocephalus,Aves,Accipitriformes,2009,1,16,-114.52483,34.781944,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,5000,16707
123277,Agelaius tricolor,Aves,Passeriformes,2018,5,31,-120.62203,37.167942,5,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
123303,Buteo swainsoni,Aves,Accipitriformes,2014,5,10,-121.21103,37.48008,2,HUMAN_OBSERVATION,DEL PUERTO,2020,390647.255599,1112,5000,68965
123356,Haliaeetus leucocephalus,Aves,Accipitriformes,2019,6,26,-114.535965,34.79175,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,5000,16707
123362,Melanerpes uropygialis,Aves,Piciformes,2014,8,16,-114.54204,34.797596,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,5000,16707
123406,Melanerpes uropygialis,Aves,Piciformes,2016,1,1,-114.61296,32.72587,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
123422,Melanerpes uropygialis,Aves,Piciformes,2020,1,8,-114.6066,32.720795,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
123431,Gymnogyps californianus,Aves,Accipitriformes,2009,8,4,-119.37671,34.90419,17,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,5000,10475
123452,Empidonax traillii,Aves,Passeriformes,2020,9,24,-116.65592,33.98877,2,HUMAN_OBSERVATION,VIEW,2012,376.1476,400,5000,9889
123527,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,4,18,-118.05599,36.562325,1,HUMAN_OBSERVATION,RIVER,2013,406.8415,332,5000,14127
123720,Haliaeetus leucocephalus,Aves,Accipitriformes,1982,11,27,-119.81054,35.155758,2,HUMAN_OBSERVATION,WASH,2010,947.4305,1087,5000,15530
123724,Agelaius tricolor,Aves,Passeriformes,2020,3,8,-120.62001,37.182293,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
123784,Agelaius tricolor,Aves,Passeriformes,2018,1,13,-120.62203,37.167942,10,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
123815,Melanerpes uropygialis,Aves,Piciformes,2019,2,13,-114.61296,32.72587,2,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
123839,Empidonax traillii,Aves,Passeriformes,2019,10,1,-117.91143,34.50152,1,HUMAN_OBSERVATION,BOBCAT,2020,115997.570061,1110,5000,35447
123892,Haliaeetus leucocephalus,Aves,Accipitriformes,2014,1,10,-120.35591,35.810425,1,HUMAN_OBSERVATION,TURKEY,2012,2530.048,975,5000,15112
123910,Empidonax traillii,Aves,Passeriformes,2019,10,3,-118.05599,36.562325,1,HUMAN_OBSERVATION,RIVER,2013,406.8415,332,5000,14127
123912,Melanerpes uropygialis,Aves,Piciformes,2019,2,27,-114.61296,32.72587,2,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
123927,Melanerpes uropygialis,Aves,Piciformes,2015,1,2,-114.6066,32.720795,2,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
123976,Agelaius tricolor,Aves,Passeriformes,2019,3,15,-120.62203,37.167942,237,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
124015,Melanerpes uropygialis,Aves,Piciformes,2015,12,28,-114.61296,32.72587,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
124085,Melanerpes uropygialis,Aves,Piciformes,1997,4,19,-114.5474,32.802593,2,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
124132,Buteo swainsoni,Aves,Accipitriformes,2013,5,20,-120.62203,37.167942,4,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
124140,Haliaeetus leucocephalus,Aves,Accipitriformes,2018,2,19,-120.62203,37.167942,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
124245,Melanerpes uropygialis,Aves,Piciformes,2012,11,22,-114.6066,32.720795,2,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
124258,Agelaius tricolor,Aves,Passeriformes,2016,12,31,-120.07754,35.3672,5,HUMAN_OBSERVATION,BECK,2000,396.3609,926,5000,11668
124269,Melanerpes uropygialis,Aves,Piciformes,2010,12,24,-114.55041,32.70642,2,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
124298,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2019,8,24,-116.59265,33.962341,NA,HUMAN_OBSERVATION,INDIAN 2,2005,188.7452,78,5000,8965
124327,Ammospermophilus nelsoni,Mammalia,Rodentia,2020,11,13,-119.731437,35.116261,NA,HUMAN_OBSERVATION,WASH,2010,947.4305,1087,5000,15530
124471,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2018,6,10,-116.558894,33.793908,NA,HUMAN_OBSERVATION,MOUNTAIN,2013,27523.67,331,5000,19020
124539,Buteo swainsoni,Aves,Accipitriformes,2016,9,30,-120.622244,37.175842,NA,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
124555,Puma concolor,Mammalia,Carnivora,2020,9,8,-116.60297,33.120268,NA,HUMAN_OBSERVATION,PINES,2002,61691.24,263,5000,45164
124589,Dinacoma caseyi,Insecta,Coleoptera,2020,4,16,-116.514304,33.770211,NA,HUMAN_OBSERVATION,MOUNTAIN,2013,27523.67,331,5000,19020
124701,Agelaius tricolor,Aves,Passeriformes,2019,3,31,-120.62032,37.18463,25,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
124725,Gymnogyps californianus,Aves,Accipitriformes,2020,3,7,-119.37666,34.90416,16,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,5000,10475
124774,Agelaius tricolor,Aves,Passeriformes,1979,3,4,-120.86657,36.67378,5,HUMAN_OBSERVATION,BROWN,2008,3786.915,935,5000,20951
124799,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,11,23,-120.62001,37.182293,NA,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
124809,Melanerpes uropygialis,Aves,Piciformes,2013,4,16,-114.54835,34.796078,2,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,5000,16707
124815,Melanerpes uropygialis,Aves,Piciformes,2019,2,6,-114.613625,32.727512,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
124874,Melanerpes uropygialis,Aves,Piciformes,2016,10,21,-114.61296,32.72587,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
124885,Haliaeetus leucocephalus,Aves,Accipitriformes,2017,2,19,-120.62001,37.182293,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
124930,Melanerpes uropygialis,Aves,Piciformes,2002,6,14,-114.45021,32.85585,NA,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,5000,13635
124932,Melanerpes uropygialis,Aves,Piciformes,2018,12,6,-114.61296,32.72587,2,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
124973,Empidonax traillii,Aves,Passeriformes,2013,5,26,-119.73505,35.09055,2,HUMAN_OBSERVATION,WASH,2010,947.4305,1087,5000,15530
124985,Empidonax traillii,Aves,Passeriformes,2016,6,13,-116.19454,35.800976,1,HUMAN_OBSERVATION,TECOPA,2010,105.7345,291,5000,11370
125070,Empidonax traillii,Aves,Passeriformes,2016,5,13,-114.6066,32.720795,4,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
125134,Melanerpes uropygialis,Aves,Piciformes,2017,2,1,-114.6066,32.720795,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
125219,Empidonax traillii,Aves,Passeriformes,2012,5,18,-114.54613,32.72624,3,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
125236,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,2,9,-120.62001,37.182293,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
125284,Haliaeetus leucocephalus,Aves,Accipitriformes,2004,2,7,-120.62203,37.167942,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
125394,Agelaius tricolor,Aves,Passeriformes,1982,1,11,-119.81054,35.155758,4,HUMAN_OBSERVATION,WASH,2010,947.4305,1087,5000,15530
125436,Melanerpes uropygialis,Aves,Piciformes,2020,5,2,-114.533844,34.790123,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,5000,16707
125499,Melanerpes uropygialis,Aves,Piciformes,2015,12,27,-114.61296,32.72587,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
125528,Buteo swainsoni,Aves,Accipitriformes,2014,7,3,-121.011314,37.110504,4,HUMAN_OBSERVATION,ROMERO,2000,1706.85,873,5000,7717
125528,Buteo swainsoni,Aves,Accipitriformes,2014,7,3,-121.011314,37.110504,4,HUMAN_OBSERVATION,BASALT,2004,410.184,929,5000,11639
125563,Melanerpes uropygialis,Aves,Piciformes,2020,10,13,-114.6066,32.720795,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
125689,Haliaeetus leucocephalus,Aves,Accipitriformes,2017,1,28,-120.87656,36.641083,1,HUMAN_OBSERVATION,BROWN,2008,3786.915,935,5000,20951
125920,Buteo swainsoni,Aves,Accipitriformes,2016,5,4,-121.06447,37.02791,1,HUMAN_OBSERVATION,SAN LUIS,2005,332.2597,727,5000,4436
125920,Buteo swainsoni,Aves,Accipitriformes,2016,5,4,-121.06447,37.02791,1,HUMAN_OBSERVATION,BASALT,2004,410.184,929,5000,11639
125920,Buteo swainsoni,Aves,Accipitriformes,2016,5,4,-121.06447,37.02791,1,HUMAN_OBSERVATION,ROMERO,2008,766.0438,938,5000,5692
125920,Buteo swainsoni,Aves,Accipitriformes,2016,5,4,-121.06447,37.02791,1,HUMAN_OBSERVATION,ROMERO,2011,451.0401,971,5000,4760
125934,Empidonax traillii,Aves,Passeriformes,2018,8,30,-121.17095,37.064518,1,HUMAN_OBSERVATION,COTTONWOOD2,2008,796.5697,939,5000,6841
125966,Gymnogyps californianus,Aves,Accipitriformes,2016,12,30,-119.36593,34.898216,9,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,5000,10475
125989,Melanerpes uropygialis,Aves,Piciformes,2018,11,28,-114.6066,32.720795,2,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
126036,Melanerpes uropygialis,Aves,Piciformes,2019,11,27,-114.6066,32.720795,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
126132,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,2,17,-120.62026,37.182377,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
126141,Gymnogyps californianus,Aves,Accipitriformes,2018,2,26,-119.36283,34.89537,3,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,5000,10475
126202,Agelaius tricolor,Aves,Passeriformes,2010,2,3,-119.81054,35.155758,240,HUMAN_OBSERVATION,WASH,2010,947.4305,1087,5000,15530
126252,Melanerpes uropygialis,Aves,Piciformes,2015,12,29,-114.6066,32.720795,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
126270,Gymnogyps californianus,Aves,Accipitriformes,2009,3,29,-119.37671,34.90419,12,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,5000,10475
126340,Melanerpes uropygialis,Aves,Piciformes,2020,12,28,-114.56045,34.78898,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,5000,16707
126438,Agelaius tricolor,Aves,Passeriformes,2020,2,5,-120.62203,37.167942,70,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
126490,Melanerpes uropygialis,Aves,Piciformes,2019,11,9,-114.56045,34.78898,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,5000,16707
126512,Melanerpes uropygialis,Aves,Piciformes,2019,10,18,-114.61296,32.72587,2,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
126513,Melanerpes uropygialis,Aves,Piciformes,2019,4,24,-114.6066,32.720795,2,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
126547,Buteo swainsoni,Aves,Accipitriformes,2017,1,7,-120.62203,37.167942,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
126559,Agelaius tricolor,Aves,Passeriformes,2020,1,20,-120.62203,37.167942,5,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
126588,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,2,9,-120.62001,37.182293,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
126637,Haliaeetus leucocephalus,Aves,Accipitriformes,2014,11,28,-120.34822,35.795025,1,HUMAN_OBSERVATION,TURKEY,2012,2530.048,975,5000,15112
126656,Melanerpes uropygialis,Aves,Piciformes,2020,10,29,-114.683945,32.69997,1,HUMAN_OBSERVATION,ALAMO,2016,136.4,360,5000,14318
126704,Buteo swainsoni,Aves,Accipitriformes,2013,5,22,-121.12049,37.060383,1,HUMAN_OBSERVATION,SAN LUIS,2005,332.2597,727,5000,4436
126704,Buteo swainsoni,Aves,Accipitriformes,2013,5,22,-121.12049,37.060383,1,HUMAN_OBSERVATION,ROMERO,2000,1706.85,873,5000,7717
126704,Buteo swainsoni,Aves,Accipitriformes,2013,5,22,-121.12049,37.060383,1,HUMAN_OBSERVATION,ROMERO,2008,766.0438,938,5000,5692
126704,Buteo swainsoni,Aves,Accipitriformes,2013,5,22,-121.12049,37.060383,1,HUMAN_OBSERVATION,COTTONWOOD2,2008,796.5697,939,5000,6841
126704,Buteo swainsoni,Aves,Accipitriformes,2013,5,22,-121.12049,37.060383,1,HUMAN_OBSERVATION,ROMERO,2011,451.0401,971,5000,4760
126805,Buteo swainsoni,Aves,Accipitriformes,2011,5,1,-114.68881,33.26213,1,HUMAN_OBSERVATION,DRAPER,2017,754.3,368,5000,18386
126821,Melanerpes uropygialis,Aves,Piciformes,2014,1,15,-114.6066,32.720795,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
126861,Agelaius tricolor,Aves,Passeriformes,2015,5,2,-121.21103,37.48008,100,HUMAN_OBSERVATION,DEL PUERTO,2020,390647.255599,1112,5000,68965
126874,Buteo swainsoni,Aves,Accipitriformes,2013,3,24,-120.62203,37.167942,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
126918,Melanerpes uropygialis,Aves,Piciformes,2013,11,3,-114.68413,32.699966,1,HUMAN_OBSERVATION,ALAMO,2016,136.4,360,5000,14318
126923,Agelaius tricolor,Aves,Passeriformes,2017,2,18,-120.89854,36.630684,6,HUMAN_OBSERVATION,BROWN,2008,3786.915,935,5000,20951
126960,Agelaius tricolor,Aves,Passeriformes,2019,4,19,-121.06447,37.02791,60,HUMAN_OBSERVATION,SAN LUIS,2005,332.2597,727,5000,4436
126960,Agelaius tricolor,Aves,Passeriformes,2019,4,19,-121.06447,37.02791,60,HUMAN_OBSERVATION,BASALT,2004,410.184,929,5000,11639
126960,Agelaius tricolor,Aves,Passeriformes,2019,4,19,-121.06447,37.02791,60,HUMAN_OBSERVATION,ROMERO,2008,766.0438,938,5000,5692
126960,Agelaius tricolor,Aves,Passeriformes,2019,4,19,-121.06447,37.02791,60,HUMAN_OBSERVATION,ROMERO,2011,451.0401,971,5000,4760
126963,Melanerpes uropygialis,Aves,Piciformes,2015,12,27,-114.61296,32.72587,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
127015,Buteo swainsoni,Aves,Accipitriformes,2018,6,9,-121.21103,37.48008,3,HUMAN_OBSERVATION,DEL PUERTO,2020,390647.255599,1112,5000,68965
127029,Melanerpes uropygialis,Aves,Piciformes,2020,1,24,-114.61361,32.731205,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
127055,Agelaius tricolor,Aves,Passeriformes,2017,5,13,-121.21103,37.48008,1,HUMAN_OBSERVATION,DEL PUERTO,2020,390647.255599,1112,5000,68965
127144,Agelaius tricolor,Aves,Passeriformes,2015,3,23,-119.36593,34.898216,60,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,5000,10475
127181,Melanerpes uropygialis,Aves,Piciformes,2018,4,11,-114.6066,32.720795,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
127269,Buteo swainsoni,Aves,Accipitriformes,2016,5,3,-121.06447,37.02791,1,HUMAN_OBSERVATION,SAN LUIS,2005,332.2597,727,5000,4436
127269,Buteo swainsoni,Aves,Accipitriformes,2016,5,3,-121.06447,37.02791,1,HUMAN_OBSERVATION,BASALT,2004,410.184,929,5000,11639
127269,Buteo swainsoni,Aves,Accipitriformes,2016,5,3,-121.06447,37.02791,1,HUMAN_OBSERVATION,ROMERO,2008,766.0438,938,5000,5692
127269,Buteo swainsoni,Aves,Accipitriformes,2016,5,3,-121.06447,37.02791,1,HUMAN_OBSERVATION,ROMERO,2011,451.0401,971,5000,4760
127273,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,1,26,-120.62001,37.182293,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
127275,Agelaius tricolor,Aves,Passeriformes,2020,12,8,-120.62203,37.167942,2,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
127419,Gymnogyps californianus,Aves,Accipitriformes,1984,8,12,-119.36499,34.897545,6,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,5000,10475
127442,Buteo swainsoni,Aves,Accipitriformes,2017,2,19,-118.490974,34.692757,2,HUMAN_OBSERVATION,POWERHOUSE,2013,30267.57,418,5000,22018
127442,Buteo swainsoni,Aves,Accipitriformes,2017,2,19,-118.490974,34.692757,2,HUMAN_OBSERVATION,LAKE,2020,30999.2885572,1108,5000,8776
127547,Melanerpes uropygialis,Aves,Piciformes,2017,12,28,-114.60551,32.7264,2,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
127555,Buteo swainsoni,Aves,Accipitriformes,2015,3,25,-120.86004,36.704494,2,HUMAN_OBSERVATION,BROWN,2008,3786.915,935,5000,20951
127574,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,2,1,-120.87656,36.641083,1,HUMAN_OBSERVATION,BROWN,2008,3786.915,935,5000,20951
127597,Buteo swainsoni,Aves,Accipitriformes,2013,3,21,-116.36616,33.294952,85,HUMAN_OBSERVATION,EAGLE,2011,13992.99,314,5000,16210
127604,Agelaius tricolor,Aves,Passeriformes,2014,3,20,-121.370255,37.589752,62,HUMAN_OBSERVATION,DEL PUERTO,2020,390647.255599,1112,5000,68965
127606,Agelaius tricolor,Aves,Passeriformes,2020,2,15,-120.62203,37.167942,2,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
127697,Agelaius tricolor,Aves,Passeriformes,2019,3,28,-120.89854,36.630684,4,HUMAN_OBSERVATION,BROWN,2008,3786.915,935,5000,20951
127807,Empidonax traillii,Aves,Passeriformes,2020,9,18,-118.05599,36.562325,1,HUMAN_OBSERVATION,RIVER,2013,406.8415,332,5000,14127
127876,Melanerpes uropygialis,Aves,Piciformes,2015,10,9,-114.56045,34.78898,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,5000,16707
127893,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,6,13,-121.06447,37.02791,1,HUMAN_OBSERVATION,SAN LUIS,2005,332.2597,727,5000,4436
127893,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,6,13,-121.06447,37.02791,1,HUMAN_OBSERVATION,BASALT,2004,410.184,929,5000,11639
127893,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,6,13,-121.06447,37.02791,1,HUMAN_OBSERVATION,ROMERO,2008,766.0438,938,5000,5692
127893,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,6,13,-121.06447,37.02791,1,HUMAN_OBSERVATION,ROMERO,2011,451.0401,971,5000,4760
127961,Gymnogyps californianus,Aves,Accipitriformes,2016,12,30,-119.36593,34.898216,9,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,5000,10475
128074,Buteo swainsoni,Aves,Accipitriformes,1981,5,6,-116.60889,33.952473,1,HUMAN_OBSERVATION,VIEW,2012,376.1476,400,5000,9889
128083,Melanerpes uropygialis,Aves,Piciformes,2018,11,22,-114.6066,32.720795,4,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
128139,Agelaius tricolor,Aves,Passeriformes,2020,5,3,-119.36593,34.898216,35,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,5000,10475
128339,Buteo swainsoni,Aves,Accipitriformes,2011,6,15,-120.62203,37.167942,20,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
128345,Buteo swainsoni,Aves,Accipitriformes,2015,2,15,-120.62203,37.167942,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
128379,Melanerpes uropygialis,Aves,Piciformes,2016,2,13,-114.61296,32.72587,3,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
128407,Agelaius tricolor,Aves,Passeriformes,2019,3,3,-120.62203,37.167942,150,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
128450,Gymnogyps californianus,Aves,Accipitriformes,2015,1,24,-119.36242,34.94063,4,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,5000,10475
128471,Melanerpes uropygialis,Aves,Piciformes,2020,1,22,-114.61327,32.72663,2,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
128499,Empidonax traillii,Aves,Passeriformes,2013,6,1,-119.50511,35.00453,1,HUMAN_OBSERVATION,SODA,2016,2000.281,1086,5000,18451
128504,Melanerpes uropygialis,Aves,Piciformes,2019,3,3,-114.61263,32.72772,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
128536,Haliaeetus leucocephalus,Aves,Accipitriformes,2006,2,4,-120.89854,36.630684,2,HUMAN_OBSERVATION,BROWN,2008,3786.915,935,5000,20951
128605,Agelaius tricolor,Aves,Passeriformes,2020,1,6,-120.62203,37.167942,16,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
128663,Haliaeetus leucocephalus,Aves,Accipitriformes,2016,1,23,-121.01584,37.11222,1,HUMAN_OBSERVATION,ROMERO,2000,1706.85,873,5000,7717
128663,Haliaeetus leucocephalus,Aves,Accipitriformes,2016,1,23,-121.01584,37.11222,1,HUMAN_OBSERVATION,BASALT,2004,410.184,929,5000,11639
128744,Agelaius tricolor,Aves,Passeriformes,2020,11,18,-120.62203,37.167942,7,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
128808,Agelaius tricolor,Aves,Passeriformes,2014,3,7,-120.799515,36.489727,20,HUMAN_OBSERVATION,NEW IDRIA,2003,632.0136,911,5000,15789
128891,Agelaius tricolor,Aves,Passeriformes,2009,11,14,-120.62203,37.167942,3000,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
128958,Agelaius tricolor,Aves,Passeriformes,2017,4,8,-119.81054,35.155758,NA,HUMAN_OBSERVATION,WASH,2010,947.4305,1087,5000,15530
128989,Agelaius tricolor,Aves,Passeriformes,2017,4,6,-119.81054,35.155758,1,HUMAN_OBSERVATION,WASH,2010,947.4305,1087,5000,15530
129086,Melanerpes uropygialis,Aves,Piciformes,2007,3,27,-114.679405,33.150116,NA,HUMAN_OBSERVATION,DRAPER,2017,754.3,368,5000,18386
129105,Melanerpes uropygialis,Aves,Piciformes,2014,11,23,-114.54243,32.7096,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
129134,Buteo swainsoni,Aves,Accipitriformes,2016,5,6,-121.06447,37.02791,1,HUMAN_OBSERVATION,SAN LUIS,2005,332.2597,727,5000,4436
129134,Buteo swainsoni,Aves,Accipitriformes,2016,5,6,-121.06447,37.02791,1,HUMAN_OBSERVATION,BASALT,2004,410.184,929,5000,11639
129134,Buteo swainsoni,Aves,Accipitriformes,2016,5,6,-121.06447,37.02791,1,HUMAN_OBSERVATION,ROMERO,2008,766.0438,938,5000,5692
129134,Buteo swainsoni,Aves,Accipitriformes,2016,5,6,-121.06447,37.02791,1,HUMAN_OBSERVATION,ROMERO,2011,451.0401,971,5000,4760
129202,Agelaius tricolor,Aves,Passeriformes,2020,12,29,-120.62203,37.167942,8,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
129253,Haliaeetus leucocephalus,Aves,Accipitriformes,2014,1,5,-120.34822,35.795025,2,HUMAN_OBSERVATION,TURKEY,2012,2530.048,975,5000,15112
129267,Gymnogyps californianus,Aves,Accipitriformes,1983,8,23,-119.36783,34.90029,3,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,5000,10475
129310,Melanerpes uropygialis,Aves,Piciformes,2016,1,19,-114.61296,32.72587,4,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
129341,Agelaius tricolor,Aves,Passeriformes,1998,8,18,-121.12049,37.060383,50,HUMAN_OBSERVATION,SAN LUIS,2005,332.2597,727,5000,4436
129341,Agelaius tricolor,Aves,Passeriformes,1998,8,18,-121.12049,37.060383,50,HUMAN_OBSERVATION,ROMERO,2000,1706.85,873,5000,7717
129341,Agelaius tricolor,Aves,Passeriformes,1998,8,18,-121.12049,37.060383,50,HUMAN_OBSERVATION,ROMERO,2008,766.0438,938,5000,5692
129341,Agelaius tricolor,Aves,Passeriformes,1998,8,18,-121.12049,37.060383,50,HUMAN_OBSERVATION,COTTONWOOD2,2008,796.5697,939,5000,6841
129341,Agelaius tricolor,Aves,Passeriformes,1998,8,18,-121.12049,37.060383,50,HUMAN_OBSERVATION,ROMERO,2011,451.0401,971,5000,4760
129387,Buteo swainsoni,Aves,Accipitriformes,2019,3,16,-120.62007,37.182102,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
129404,Melanerpes uropygialis,Aves,Piciformes,2019,10,18,-114.61296,32.72587,2,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
129452,Agelaius tricolor,Aves,Passeriformes,2018,5,29,-119.55631,34.90029,4,HUMAN_OBSERVATION,HWY166,2004,65.16033,856,5000,10399
129459,Melanerpes uropygialis,Aves,Piciformes,2014,2,8,-114.61424,32.7285,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
129465,Melanerpes uropygialis,Aves,Piciformes,2018,1,24,-114.613625,32.727512,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
